INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
Davidson College,Davidson,28035,,0.810526316,0.775862069
Duke University,Durham,27708,,0.835858586,0.805157593
Durham Technical Community College,Durham,27703-5023,,PrivacySuppressed,PrivacySuppressed
East Carolina University,Greenville,27858-4353,,0.495826377,0.391376451
Edgecombe Community College,Tarboro,27886,,PrivacySuppressed,PrivacySuppressed
Elizabeth City State University,Elizabeth City,27909,,0.437908497,0.318367347
Elon University,Elon,27244-2010,,0.585434174,0.504901961
Fayetteville Beauty College,Fayetteville,28303,,PrivacySuppressed,PrivacySuppressed
Fayetteville Technical Community College,Fayetteville,28303-0236,,0.03919598,0.039568345
Fayetteville State University,Fayetteville,28301-4298,,0.415540541,0.32208589
Forsyth Technical Community College,Winston-Salem,27103-5197,,PrivacySuppressed,PrivacySuppressed
Gardner-Webb University,Boiling Springs,28017-0997,,0.514767933,0.376811594
Gaston College,Dallas,28034,,PrivacySuppressed,PrivacySuppressed
Carolina Beauty College 8,Greensboro,27405,,0.343085106,0.203389831
Greensboro College,Greensboro,27401-1875,,0.145985402,0.127819549
Guilford College,Greensboro,27410-4108,,0.302521008,0.2
Guilford Technical Community College,Jamestown,27282,,PrivacySuppressed,PrivacySuppressed
Hairstyling Institute of Charlotte Inc,Charlotte,28204,,PrivacySuppressed,PrivacySuppressed
Halifax Community College,Weldon,27890,,PrivacySuppressed,PrivacySuppressed
Haywood Community College,Clyde,28721-9901,,PrivacySuppressed,PrivacySuppressed
Heritage Bible College,Dunn,28334,,PrivacySuppressed,PrivacySuppressed
High Point University,High Point,27268,,0.51039261,0.576744186
Isothermal Community College,Spindale,28160-0804,,PrivacySuppressed,PrivacySuppressed
James Sprunt Community College,Kenansville,28349,,PrivacySuppressed,PrivacySuppressed
John Wesley University,High Point,27265-3115,,0.5,0.5
Johnson C Smith University,Charlotte,28216-5398,,0.367088608,0.3
Johnston Community College,Smithfield,27577-2350,,PrivacySuppressed,PrivacySuppressed
Lees-McRae College,Banner Elk,28604,,0.392592593,0.242424242
Lenoir Community College,Kinston,28502-0188,,PrivacySuppressed,PrivacySuppressed
Lenoir-Rhyne University,Hickory,28601,,0.493333333,0.391891892
Leons Beauty School Inc,Greensboro,27403,,PrivacySuppressed,PrivacySuppressed
Livingstone College,Salisbury,28144,,0.346456693,0.252941177
Louisburg College,Louisburg,27549-2399,,0.235294118,0.133858268
Mars Hill University,Mars Hill,28754,,0.345549738,0.237113402
Martin Community College,Williamston,27892-9988,,PrivacySuppressed,PrivacySuppressed
Mayland Community College,Spruce Pine,28777,,PrivacySuppressed,PrivacySuppressed
McDowell Technical Community College,Marion,28752-8728,,PrivacySuppressed,PrivacySuppressed
Mercy School of Nursing,Charlotte,28203,,PrivacySuppressed,PrivacySuppressed
Meredith College,Raleigh,27607-5298,,PrivacySuppressed,PrivacySuppressed
Methodist University,Fayetteville,28311-1420,,0.354948806,0.232198142
Miller-Motte College-Wilmington,Wilmington,28405,,0.408710218,0.321428571
Mitchell Community College,Statesville,28677-5293,,PrivacySuppressed,PrivacySuppressed
Mitchells Hairstyling Academy-Greenville,Greenville,27858,,PrivacySuppressed,PrivacySuppressed
Mitchells Hairstyling Academy-Wilson,Wilson,27893,,PrivacySuppressed,PrivacySuppressed
Montgomery Community College,Troy,27371,,PrivacySuppressed,PrivacySuppressed
Montreat College,Montreat,28757-1267,,0.267942584,0.194174757
University of Mount Olive,Mount Olive,28365-0919,,0.318885449,0.258536585
College of Wilmington,Wilmington,28403,,PrivacySuppressed,PrivacySuppressed
Nash Community College,Rocky Mount,27804,,PrivacySuppressed,PrivacySuppressed
North Carolina A & T State University,Greensboro,27411,,0.233134921,0.127919911
University of North Carolina at Asheville,Asheville,28804-8510,,0.446202532,0.463302752
University of North Carolina at Chapel Hill,Chapel Hill,27599,,0.612157534,0.566765579
University of North Carolina at Charlotte,Charlotte,28223-0001,,0.282800816,0.223880597
University of North Carolina at Greensboro,Greensboro,27402-6170,,0.465116279,0.383252818
North Carolina Central University,Durham,27707,,0.436717663,0.291666667
University of North Carolina School of the Arts,Winston-Salem,27127-2738,,0.41509434,0.61038961
North Carolina State University at Raleigh,Raleigh,27695-7001,,0.532818533,0.467813894
North Carolina Wesleyan College,Rocky Mount,27804,,0.290441177,0.187096774
University of North Carolina Wilmington,Wilmington,28403-5963,,0.496762257,0.462664715
Pamlico Community College,Grantsboro,28529,,PrivacySuppressed,PrivacySuppressed
William Peace University,Raleigh,27604-1194,,PrivacySuppressed,PrivacySuppressed
University of North Carolina at Pembroke,Pembroke,28372-1510,,0.267716535,0.202380952
Pfeiffer University,Misenheimer,28109,,0.23699422,0.164383562
Piedmont International University,Winston-Salem,27101-5025,,PrivacySuppressed,PrivacySuppressed
Piedmont Community College,Roxboro,27573,,PrivacySuppressed,PrivacySuppressed
Pitt Community College,Winterville,28590,,0.07027027,0.0625
Presbyterian Hospital School of Nursing,Charlotte,28233,,PrivacySuppressed,PrivacySuppressed
Queens University of Charlotte,Charlotte,28274-0001,,0.396226415,0.4
Randolph Community College,Asheboro,27205,,PrivacySuppressed,PrivacySuppressed
Richmond Community College,Hamlet,28345-1189,,PrivacySuppressed,PrivacySuppressed
Mid-Atlantic Christian University,Elizabeth City,27909-4054,,PrivacySuppressed,PrivacySuppressed
Roanoke-Chowan Community College,Ahoskie,27910-9522,,PrivacySuppressed,PrivacySuppressed
Robeson Community College,Lumberton,28360,,PrivacySuppressed,PrivacySuppressed
Rockingham Community College,Wentworth,27375-0038,,PrivacySuppressed,PrivacySuppressed
Rowan-Cabarrus Community College,Salisbury,28146,,PrivacySuppressed,PrivacySuppressed
Saint Augustine's University,Raleigh,27610-2298,,0.119047619,0.097297297
Salem College,Winston-Salem,27101,,PrivacySuppressed,PrivacySuppressed
Sampson Community College,Clinton,28328-0318,,PrivacySuppressed,PrivacySuppressed
Sandhills Community College,Pinehurst,28374,,PrivacySuppressed,PrivacySuppressed
Shaw University,Raleigh,27601,,0.27755102,0.210526316
Paul Mitchell the School-Fayetteville,Fayetteville,28303-5364,,PrivacySuppressed,PrivacySuppressed
St Andrews University,Laurinburg,28352,,0.395833333,0.348484849
Empire Beauty School-Matthews,Matthews,28105,,PrivacySuppressed,PrivacySuppressed
Southeastern Community College,Whiteville,28472-5422,,PrivacySuppressed,PrivacySuppressed
Southwestern Community College,Sylva,28779,,PrivacySuppressed,PrivacySuppressed
Stanly Community College,Albemarle,28001,,PrivacySuppressed,PrivacySuppressed
Surry Community College,Dobson,27017-8432,,PrivacySuppressed,PrivacySuppressed
Alamance Community College,Graham,27253-8000,,PrivacySuppressed,PrivacySuppressed
Tri-County Community College,Murphy,28906,,PrivacySuppressed,PrivacySuppressed
Vance-Granville Community College,Henderson,27537,,PrivacySuppressed,PrivacySuppressed
Wake Forest University,Winston-Salem,27106,,0.748898678,0.713636364
Wake Technical Community College,Raleigh,27603-5696,,0.085597826,0.066137566
Warren Wilson College,Swannanoa,28778-2099,,0.518518519,0.462962963
Watts School of Nursing,Durham,27705-2505,,PrivacySuppressed,PrivacySuppressed
Wayne Community College,Goldsboro,27534-8002,,PrivacySuppressed,PrivacySuppressed
Western Piedmont Community College,Morganton,28655-4511,,PrivacySuppressed,PrivacySuppressed
Wilkes Community College,Wilkesboro,28697,,PrivacySuppressed,PrivacySuppressed
Wilson Community College,Wilson,27893-3310,,PrivacySuppressed,PrivacySuppressed
Wingate University,Wingate,28174-0159,,0.367816092,0.23255814
Carolina Christian College,Winston Salem,27105,,,
Winston Salem Barber School,Winston-Salem,27127,,PrivacySuppressed,PrivacySuppressed
Winston-Salem State University,Winston-Salem,27110-0001,,0.188053097,0.176767677
Western Carolina University,Cullowhee,28723-9646,,0.30110935,0.279661017
Rasmussen College-North Dakota,Fargo,58103-7196,,0.592592593,0.442857143
Bismarck State College,Bismarck,58506-5587,,0.253465347,0.261569417
Dickinson State University,Dickinson,58601-4896,,0.207317073,0.147321429
Nueta Hidatsa Sahnish College,New Town,58763,,PrivacySuppressed,PrivacySuppressed
Josef's School of Hair Design Inc-Grand Forks,Grand Forks,58201,,PrivacySuppressed,PrivacySuppressed
Headquarters Academy of Hair Design Inc,Minot,58701-3914,,PrivacySuppressed,PrivacySuppressed
University of Jamestown,Jamestown,58405,,0.380733945,0.298780488
Josef's School of Hair Design Inc-Fargo Downtown,Fargo,58102,,PrivacySuppressed,PrivacySuppressed
Lake Region State College,Devils Lake,58301-1598,,0.212903226,0.196428571
Cankdeska Cikana Community College,Fort Totten,58335,,PrivacySuppressed,PrivacySuppressed
University of Mary,Bismarck,58504,,0.296829971,0.168224299
Mayville State University,Mayville,58257-1299,,0.230769231,0.122807018
Sanford College of Nursing,Bismarck,58501-4425,,PrivacySuppressed,PrivacySuppressed
Minot State University,Minot,58707,,0.114285714,0.121118012
Moler Barber College,Fargo,58103-1805,,PrivacySuppressed,PrivacySuppressed
University of North Dakota,Grand Forks,58202-8193,,0.390804598,0.352322524
North Dakota State College of Science,Wahpeton,58076-0002,,0.358156028,0.51138088
Dakota College at Bottineau,Bottineau,58318-1198,,0.242718447,0.337078652
North Dakota State University-Main Campus,Fargo,58108-6050,,0.418162619,0.401926445
Williston State College,Williston,58801,,0.192546584,0.205607477
JZ Trend Academy Paul Mitchell Partner School,Bismarck,58504,,PrivacySuppressed,PrivacySuppressed
Sitting Bull College,Fort Yates,58538-9721,,PrivacySuppressed,PrivacySuppressed
Trinity Bible College and Graduate School,Ellendale,58436-7105,,0.325581395,0.264150943
Turtle Mountain Community College,Belcourt,58316,,PrivacySuppressed,PrivacySuppressed
United Tribes Technical College,Bismarck,58504,,PrivacySuppressed,PrivacySuppressed
Valley City State University,Valley City,58072,,PrivacySuppressed,PrivacySuppressed
ETI Technical College,Niles,44446-4398,,0.390625,0.355932203
The Art Institute of Cincinnati-AIC College of Design,Cincinnati,45246-3322,,PrivacySuppressed,PrivacySuppressed
Miami-Jacobs Career College-Independence,Independence,44131,,0.111111111,0.088050315
Akron Adult Vocational Services,Akron,44308-1979,,PrivacySuppressed,PrivacySuppressed
Herzing University-Akron,Akron,44306-3931,,0.5,0.621212121
Akron Machining Institute Inc,Norton,44203,,PrivacySuppressed,PrivacySuppressed
University of Akron Main Campus,Akron,44325-4702,,0.172978027,0.133089133
Akron School of Practical Nursing,Akron,44313,,PrivacySuppressed,PrivacySuppressed
University of Akron Wayne College,Orrville,44667,,0.172978027,0.133089133
Allegheny Wesleyan College,Salem,44460-9598,,PrivacySuppressed,PrivacySuppressed
Antioch College,Yellow Springs,45387-1697,,0.417197452,0.350746269
Antonelli College-Cincinnati,Cincinnati,45202,,0.400785855,0.32
Apollo Career Center,Lima,45806-1497,,PrivacySuppressed,PrivacySuppressed
Art Academy of Cincinnati,Cincinnati,45202-1706,,0.392857143,0.47826087
College of Art Advertising,Cincinnati,45211-4428,,PrivacySuppressed,PrivacySuppressed
Ashland County-West Holmes Career Center,Ashland,44805-9377,,PrivacySuppressed,PrivacySuppressed
Ashland University,Ashland,44805,,0.219230769,0.168421053
Ashtabula County Technical and Career Campus,Jefferson,44047,,PrivacySuppressed,PrivacySuppressed
Auburn Career Center,Concord Twp,44077,,PrivacySuppressed,PrivacySuppressed
Aultman College of Nursing and Health Sciences,Canton,44710-1797,,PrivacySuppressed,PrivacySuppressed
Baldwin Wallace University,Berea,44017-2088,,0.572383074,0.553054662
Beatrice Academy of Beauty,Cleveland,44106,,PrivacySuppressed,PrivacySuppressed
Belmont College,Saint Clairsville,43950,,0.198529412,0.13368984
Bluffton University,Bluffton,45817-2104,,0.41509434,0.429824561
Fortis College-Ravenna,Ravenna,44266,,PrivacySuppressed,PrivacySuppressed
Bowling Green State University-Firelands,Huron,44839-9791,,0.411704312,0.362622036
Bowling Green State University-Main Campus,Bowling Green,43403,,0.411704312,0.362622036
Bryant & Stratton College-Parma,Parma,44130-3151,,0.299595142,0.283950617
Buckeye Hills Career Center,Rio Grande,45674-0157,,0.710526316,0.576923077
Butler Tech-D Russel Lee Career Center,Hamilton,45011,,0.592105263,0.59375
Canton City Schools Adult Career and Technical Education,Canton,44705,,PrivacySuppressed,PrivacySuppressed
Capital University,Columbus,43209-2394,,0.437371663,0.385214008
Valley Beauty School,Zanesville,43701,,PrivacySuppressed,PrivacySuppressed
Carousel Beauty College-Middletown,Middletown,45044,,PrivacySuppressed,PrivacySuppressed
Carousel Beauty College-Dayton,Dayton,45402,,PrivacySuppressed,PrivacySuppressed
Carousel of Miami Valley Beauty College,Huber Heights,45424,,,
Case Western Reserve University,Cleveland,44106,,0.798657718,0.697612732
Cedarville University,Cedarville,45314-0601,,0.559485531,0.495934959
Central Ohio Technical College,Newark,43055-1767,,0.253191489,0.1875
Central School of Practical Nursing,Independence,44131-0000,,PrivacySuppressed,PrivacySuppressed
Central State University,Wilberforce,45384-1004,,PrivacySuppressed,PrivacySuppressed
Chatfield College,Saint Martin,45118-9705,,PrivacySuppressed,PrivacySuppressed
Choffin Career  and Technical Center,Youngstown,44503-1600,,PrivacySuppressed,PrivacySuppressed
The Christ College of Nursing and Health Sciences,Cincinnati,45219-2989,,PrivacySuppressed,PrivacySuppressed
Cincinnati Christian University,Cincinnati,45204-3200,,0.302631579,0.328947368
Cincinnati College of Mortuary Science,Cincinnati,45224-1462,,PrivacySuppressed,PrivacySuppressed
University of Cincinnati-Main Campus,Cincinnati,45221-0063,,0.071737563,0.057728119
Cincinnati State Technical and Community College,Cincinnati,45223-2690,,PrivacySuppressed,PrivacySuppressed
University of Cincinnati-Clermont College,Batavia,45103,,0.071737563,0.057728119
University of Cincinnati-Blue Ash College,Blue Ash,45236-1096,,0.071737563,0.057728119
Ohio Christian University,Circleville,43113-9487,,0.441860465,0.424242424
Clark State Community College,Springfield,45501-0570,,0.082061069,0.232283465
Scott College of Cosmetology,Wheeling,26003,,PrivacySuppressed,PrivacySuppressed
The Ohio Academy Paul Mitchell Partner School,Steubenville,43952-2853,,PrivacySuppressed,PrivacySuppressed
Laura and Alvin Siegal College of Judaic Studies,Beachwood,44122,,,
Cleveland Institute of Art,Cleveland,44106-1710,,0.606557377,0.609375
Cleveland Institute of Dental-Medical Assistants-Cleveland,Cleveland,44115-2285,,0.717948718,0.704347826
Cleveland Institute of Music,Cleveland,44106-1776,,PrivacySuppressed,PrivacySuppressed
Cleveland State University,Cleveland,44115-2214,,0.294958616,0.255506608
Columbiana County Career and Technical Center,Lisbon,44432,,PrivacySuppressed,PrivacySuppressed
Bradford School,Columbus,43219,,0.492307692,0.6
Columbus College of Art and Design,Columbus,43215,,0.514792899,0.576687117
Kaplan College-Columbus,Columbus,43232,,0.287671233,0.324324324
Ohio Institute of Health Careers,Columbus,43229-3553,,PrivacySuppressed,PrivacySuppressed
Columbus State Community College,Columbus,43215,,0.089530152,0.06805708
Springfield Regional School of Nursing,Springfield,45505,,PrivacySuppressed,PrivacySuppressed
Cuyahoga Community College District,Cleveland,44115-2878,,0.03680758,0.019469027
Davis College,Toledo,43623,,PrivacySuppressed,PrivacySuppressed
Dayton Barber College,Miamisburg,45342,,PrivacySuppressed,PrivacySuppressed
University of Dayton,Dayton,45469,,0.631498471,0.496710526
Defiance College,Defiance,43512,,0.396103896,0.26119403
Denison University,Granville,43023-0713,,0.701030928,0.695652174
DeVry University-Ohio,Columbus,43209-2705,,0.172461274,0.175991224
Chancellor University,Seven Hills,44131,,PrivacySuppressed,PrivacySuppressed
Eastern Hills Academy of Hair Design,Cincinnati,45255,,PrivacySuppressed,PrivacySuppressed
Edison State Community College,Piqua,45356-9239,,0.131313131,0.082706767
EHOVE Career Center,Milan,44846,,PrivacySuppressed,PrivacySuppressed
Bryant & Stratton College-Cleveland,Cleveland,44115,,0.299595142,0.283950617
Regency Beauty Institute-Cleveland,Willoughby,44094,,,
The University of Findlay,Findlay,45840-3653,,0.396825397,0.283950617
Franklin University,Columbus,43215-5399,,0.097916667,0.113772455
Gerbers Akron Beauty School,Akron,44313,,PrivacySuppressed,PrivacySuppressed
Gods Bible School and College,Cincinnati,45202-6838,,PrivacySuppressed,PrivacySuppressed
Good Samaritan College of Nursing and Health Science,Cincinnati,45220-2489,,PrivacySuppressed,PrivacySuppressed
Great Oaks Career Campuses,Cincinnati,45241,,0.551401869,0.683544304
Hannah E Mullins School of Practical Nursing,Salem,44460-2906,,PrivacySuppressed,PrivacySuppressed
Adult and Community Education-Hudson,Columbus,43211,,0.543209877,0.392857143
