INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
Ross Medical Education Center-Dayton,Dayton,45424,,PrivacySuppressed,PrivacySuppressed
Ross Medical Education Center-Ontario,Ontario,44906,,0.785191212,0.716049383
Ross Medical Education Center-Bowling Green,Bowling Green,42104,,0.751014885,0.709090909
Florida Institute of Technology-Online,Melbourne,32901-6975,,0.061147695,0.150472915
Rasmussen College-Kansas,Topeka,66606,,0.313568878,0.228711162
Columbia Institute,Silver Spring,20906-4503,,PrivacySuppressed,PrivacySuppressed
School of Missionary Aviation Technology,Ionia,48846,,,
Ace Cosmetology and Barber Training Center,Waterbury,06705,,,
Manthano Christian College,Westland,48185-1919,,,
California Miramar University,San Diego,92108,,,
Rocky Vista University,Parker,80134,,,
Virginia College-Greensboro,Greensboro,27406,,0.309491372,0.376109215
The College of Health Care Professions-Dallas,Dallas,75243-1188,,0.727748691,0.6875
The College of Health Care Professions-Fort Worth,Fort Worth,76137-5021,,0.735376045,0.736842105
Shear Finesse Hairstyling Academy,Jacksonville,32208,,,
Academy of Salon Professionals,Sedalia,65301,,,
CyberTex Institute of Technology,Austin,78752,,,
UEI College-Santa Cruz,Santa Cruz,95065,,,
New England Tractor Trailer Training School of CT-Bridgeport,Bridgeport,06608,,0.765957447,0.777027027
Gemini School of Visual Arts & Communication,Cedar Park,78613,,,
Paul Mitchell the School-Woodbridge,Woodbridge,22192,,PrivacySuppressed,PrivacySuppressed
College of the Muscogee Nation,Okmulgee,74447-0917,,,
The Salon Professional Academy-Huntsville,Huntsville,35816,,,
Midwives College of Utah,Salt Lake City,84106,,,
Aspen Beauty Academy of Laurel,Laurel,20724,,PrivacySuppressed,PrivacySuppressed
M T Training Center,Grand Prairie,75150-5153,,,
Berks Career & Technology Center,Leesport,19533-9112,,,
Future Generations Graduate School,Franklin,26807-0000,,,
Carthage R9 School District-Carthage Technical Center,Carthage,64836-1332,,,
Grace Mission University,Fullerton,92833-3860,,,
World A Cuts Barber Institute,York,17401-1105,,,
PCCTI IT and Healthcare,Oak Brook,60523-1234,,,
Sotheby's Institute of Art-NY,New York,10022-6717,,,
Top Nails & Hair Beauty School,Taylorsville,84118-0000,,,
Radians College,Washington,20005-3542,,PrivacySuppressed,PrivacySuppressed
Santa Ana Beauty College,Santa Ana,92706-2321,,,
Shepherds College,Union Grove,53182-1527,,PrivacySuppressed,PrivacySuppressed
Woodruff Medical Training and Testing,Tucker,30084,,,
Helms College,Macon,31206-5309,,,
American Academy of Personal Training,New York,10013,,,
Technology Center,Norcross,30071-3519,,,
Ukiah Adult School,Ukiah,95482-3865,,,
Riverside County Office of Education-School of Career Education,Indio,92201,,,
Institute of Health Sciences,Hunt Valley,21031-1408,,,
Mid-South Christian College,Memphis,38118-3151,,,
Advanced Computing Institute,Los Angeles,90010-3911,,,
New York Institute of Beauty,Islandia,11749-1479,,,
Ultrasound Medical Institute,Royal Palm Beach,33411,,,
Beautiful You School of Nail Technology,Cedar City,84721,,,
Harmon's Beauty School,Landover,20785-2135,,,
Xavier College School of Nursing,Stockton,95202-1332,,,
Lawrence & Company College of Cosmetology,Hanford,93230-4102,,,
Cactus Academy,Garden City,11530-3402,,,
Kaizen Beauty Academy,Pembroke Pines,33024-6609,,,
Southern Texas Careers Academy,McAllen,78504-2569,,,
Sharp Edgez Barber Institute,Rochester,14620-0000,,,
The Salon Professional Academy-Nashville,Nashville,37214-2163,,,
Cosmotech School of Cosmetology,Westbrook,04092-2878,,,
Prestige Health & Beauty Sciences Academy,North Miami Beach,33160-4102,,,
Grace College of Barbering,Greenville,27834,,,
California Career Institute,Garden Grove,92840-2816,,PrivacySuppressed,PrivacySuppressed
Cosmo Factory Cosmetology Academy,Santa Cruz,95060-4401,,,
Grace School of Theology,Conroe,77384-4894,,,
Yeshiva Gedolah Kesser Torah,Monsey,10952-2127,,,
Universal Training Institute,Perth Amboy,08861-4106,,,
Yeshiva Yesodei Hatorah,Lakewood,08701-4946,,,
Rizzieri Institute,Voorhees,08043-1911,,,
Bonnie Joseph Academy of Cosmetology and Barbering,Heber City,84032-2044,,PrivacySuppressed,PrivacySuppressed
Healthcare Training Institute,Kenner,70062-7630,,,
W Academy of Salon and Spa,Danville,94526,,,
Boca Beauty Academy,Boca Raton,33434-4178,,,
United Medical and Business Institute,East Point,30344-6977,,,
Paul Mitchell the School-Jersey Shore,Brick,08723-3413,,,
City Pointe Beauty Academy,Webb City,64870-2502,,,
The Chrysm Insitute of Esthetics,Virginia Beach,23462-2980,,,
National Personal Training Institute of Columbus,Columbus,43235-5739,,,
Bly's School of Cosmetology,Gainesville,32601-4021,,,
Toni & Guy Hairdressing Academy-Manteca,Manteca,95337-5703,,,
Belle Academy of Cosmetology,Waterbury,06704-1035,,,
Strayer University-Missouri,Kansas City,64131,,0.104117613,0.106882901
Dorsey Business Schools-Lansing,Lansing,48911-5744,,0.618014107,0.5703125
ITT Technical Institute-Pensacola,Pensacola,32504-6638,,0.32748538,0.391237419
ITT Technical Institute-San Antonio East,San Antonio,78218-1527,,0.32748538,0.391237419
MedTech Institute-Orlando Campus,Orlando,32826-4906,,0.549031477,0.420118343
Tulsa Welding School-Tulsa,Tulsa,74104-3909,,0.692307692,0.676247289
Empire Beauty School-Augusta,Augusta,30907-4122,,0.499040307,0.448275862
South University-High Point,High Point,27265-8320,,0.110815727,0.107220531
Empire Beauty School-Vernon Hills,Vernon Hills,60061-1519,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-Stone Park,Stone Park,60165-1010,,PrivacySuppressed,PrivacySuppressed
Court Reporting Institute of St Louis,Clayton,63105-3329,,PrivacySuppressed,PrivacySuppressed
San Joaquin Valley College-Lancaster,Lancaster,93534-7018,,0.636892713,0.637769188
San Joaquin Valley College-San Diego,Chula Vista,91910-5557,,0.636892713,0.637769188
Ohio Business College-Dayton,Dayton,45417-4094,,0.486068112,0.300813008
Empire Beauty School-Rochester,Rochester,14626-3461,,0.546523017,0.597222222
American Career College-Long Beach,Long Beach,90802-3174,,0.717948718,0.679837893
Ross Medical Education Center-Kokomo,Kokomo,46902-3650,,PrivacySuppressed,PrivacySuppressed
Ross Medical Education Center-Erlanger,Erlanger,41018-1279,,0.785191212,0.716049383
Ross Medical Education Center-Charleston,Charleston,25304-2816,,0.728506787,0.703125
L'Ecole Culinaire-Kansas City,Kansas City,64112-2110,,0.510658915,0.521099117
Utah College of Massage Therapy-Houston,Houston,77040-6307,,0.50931677,0.501388889
InterCoast Colleges-Fairfield,Fairfield,94534-6085,,0.685636856,0.696089386
Vatterott College-ex'treme Institute by Nelly-St Louis,St. Louis,63102-2115,,0.465872156,0.50990753
Southern Careers Institute-San Antonio,San Antonio,78238-4114,,0.579499126,0.527472528
College of Business and Technology-Miami Gardens,Miami Gardens,33014-6338,,0.564469914,0.76462585
Milan Institute of Cosmetology-Nampa,Nampa,83651,,0.581942337,0.452631579
Milan Institute-Merced,Merced,95340-2626,,0.636734694,0.698113208
Midwest Technical Institute-Springfield,Springfield,65804-4414,,0.6647343,0.693243243
Finger Lakes School of Massage,Frederick,21701-3030,,PrivacySuppressed,PrivacySuppressed
Augusta University,Augusta,30912,,0.292207792,0.190839695
Middle Georgia State University,Macon,31206,,0.098783107,0.147305389
Trenz Beauty Academy,Calumet City,60409,,,
Paul Mitchell the School-Denver,Lakewood,80226,,,
Academy of Interactive Entertainment,Seattle,98109-4623,,,
Arrojo Cosmetology School,New York,10013,,,
Cosmetology Academy of Texarkana,Texarkana,75503,,,
Virginia Baptist College,Fredericksburg,22407,,,
Lynnes Welding Training,Fargo,58102,,,
Aviation Institute of Maintenance-Las Vegas,Las Vegas,89119,,0.515151515,0.47133758
Tulsa Technology Center-Owasso Campus,Owasso,74055,,0.333333333,0.160714286
Tulsa Technology Center-Sand Springs Campus,Sand Springs,74063,,0.333333333,0.160714286
National American University-Austin South,Austin,78745-4868,,0.140184859,0.097560976
National American University-Lewisville,Lewisville,75067-8193,,0.140184859,0.097560976
National American University-Georgetown,Georgetown,78628-5355,,0.140184859,0.097560976
National American University-Richardson,Richardson,75080-5400,,0.140184859,0.097560976
National American University-Rochester,Rochester,55901-4001,,0.140184859,0.097560976
National American University-Weldon Spring,Weldon Spring,63304-7795,,0.140184859,0.097560976
National American University-Wichita West,Wichita,67212-2976,,0.140184859,0.097560976
National American University-Indianapolis,Indianapolis,46268-3167,,0.140184859,0.097560976
National American University-Tigard,Tigard,97223-8304,,0.140184859,0.097560976
The Art Institute of St Louis,St Charles,63303,,0.408648111,0.297670639
DeVry College of New York,New York,10016,,0.151542081,0.132894682
DeVry University-Arizona,Phoenix,85021,,0.151542081,0.132894682
DeVry University-California,Pomona,91768,,0.151542081,0.132894682
DeVry University-Colorado,Westminster,80234,,0.151542081,0.132894682
DeVry University-Florida,Miramar,33027,,0.151542081,0.132894682
DeVry University-Georgia,Decatur,30030,,0.151542081,0.132894682
DeVry University-Illinois,Chicago,60618,,0.151542081,0.132894682
DeVry University-Indiana,Merrillville,46410,,0.151542081,0.132894682
DeVry University-Kentucky,Louisville,40223,,0.151542081,0.132894682
DeVry University-Maryland,Bethesda,20814,,0.151542081,0.132894682
DeVry University-Michigan,Southfield,48076,,0.151542081,0.132894682
DeVry University-Minnesota,Edina,55435,,0.151542081,0.132894682
DeVry University-Missouri,Kansas City,64131,,0.151542081,0.132894682
DeVry University-Nevada,Henderson,89074,,0.151542081,0.132894682
DeVry University-New Jersey,North Brunswick,08902,,0.151542081,0.132894682
DeVry University-North Carolina,Charlotte,28273,,0.151542081,0.132894682
DeVry University-Ohio,Columbus,43209,,0.151542081,0.132894682
DeVry University-Oklahoma,Oklahoma City,73116,,0.151542081,0.132894682
DeVry University-Oregon,Portland,97225,,0.151542081,0.132894682
DeVry University-Pennsylvania,Fort Washington,19034,,0.151542081,0.132894682
DeVry University-Tennessee,Nashville,37211,,0.151542081,0.132894682
DeVry University-Texas,Irving,75063,,0.151542081,0.132894682
DeVry University-Utah,Sandy,84070,,0.151542081,0.132894682
DeVry University-Virginia,Arlington,22202,,0.151542081,0.132894682
DeVry University-Washington,Federal Way,98001,,0.151542081,0.132894682
DeVry University-Wisconsin,Green Bay,54303,,0.151542081,0.132894682
University of North Georgia,Dahlonega,30597,,0.361423221,0.340848806
South Georgia State College,Douglas,31533,,0.15131579,0.083690987
Northeastern University Professional Advancement Network,Boston,02115,,0.463350785,0.47925608
Georgia Military College-Distance Learning Campuses,Milledgeville,31061,,0.149889381,0.145714286
Brown Mackie College-Dallas,Bedford,76021,,0.408648111,0.297670639
American Institute-Toms River,Toms River,08755,,0.635581062,0.570588235
Arizona College-Mesa,Mesa,85201,,0.580467675,0.503225807
American College of Healthcare,Huntington Park,90255,,0.736842105,0.644067797
Central Georgia Technical College,Warner Robins,31088,,0.080121265,0.081597222
Barber School of Pittsburgh,Pittsburgh,15220,,,
The Salon Professional Academy-South Plainfield,South Plainfield,07080,,,
Arizona State University-Skysong,Scottsdale,85257,,0.562508634,0.500314169
Louisiana Delta Community College,Monroe,71203,,0.133099825,0.115879828
Troy University-Phenix City Campus,Phenix City,368694419,,0.20717926,0.177426846
Troy University-Montgomery Campus,Montgomery,361034419,,0.20717926,0.177426846
Troy University-Dothan Campus,Dothan,363034419,,0.20717926,0.177426846
Troy University-Online,Troy,360825327,,0.20717926,0.177426846
Troy University-Support Locations,Troy,360825327,,0.20717926,0.177426846
Global MBA Latin American Managers Program Satellite Campus,Doral,331667601,,PrivacySuppressed,PrivacySuppressed
Arkansas College of Barbering and Hair Design,Little Rock,722054949,,0.655172414,0.693877551
Harding School of Theology,Memphis,381175499,,0.597014925,0.3930131
Career Academy of Hair Design-Siloam Springs,Siloam Springs,727614217,,PrivacySuppressed,PrivacySuppressed
Career Academy of Hair Design-Rogers,Rogers,727562102,,PrivacySuppressed,PrivacySuppressed
Career Academy of Hair Design-Fayetteville,Fayetteville,727014217,,PrivacySuppressed,PrivacySuppressed
Alliant International University-Fresno,Fresno,937272014,,PrivacySuppressed,PrivacySuppressed
Alliant International University-Los Angeles,Alhambra,918031221,,PrivacySuppressed,PrivacySuppressed
Alliant International University-San Francisco,San Francisco,941331221,,PrivacySuppressed,PrivacySuppressed
Alliant International University-Irvine,Irvine,926061221,,PrivacySuppressed,PrivacySuppressed
Alliant International University-Sacramento,Sacramento,958331221,,PrivacySuppressed,PrivacySuppressed
Casa Loma College-Anaheim Campus,Anaheim,928012666,,0.805389222,0.838383838
Marinello School of Beauty-Bell,Bell,90201,,0.547283702,0.523809524
Marinello School of Beauty-City of Industry,City of Industry,91748,,0.547283702,0.523809524
Marinello School of Beauty-Paramount,Paramount,90723,,0.547283702,0.523809524
Marinello School of Beauty-Huntington Beach,Huntington Beach,92646,,0.547283702,0.523809524
Marinello School of Beauty-Layton,Layton,84041,,0.547283702,0.523809524
Marinello School of Beauty-Ogden,Ogden,84405,,0.547283702,0.523809524
Marinello School of Beauty-Cathedral City,Cathedral City,92234,,0.547283702,0.523809524
Marinello School of Beauty-Murrieta,Murrieta,92563,,0.547283702,0.523809524
Marinello School of Beauty-Napa,Napa,94559,,0.547283702,0.523809524
Marinello School of Beauty-Seaside,Seaside,93955,,0.573529412,0.52173913
Marinello School of Beauty-San Mateo,San Mateo,94401,,0.573529412,0.52173913
Marinello School of Beauty-Hayward,Hayward,94541,,0.573529412,0.52173913
Marinello School of Beauty-Castro Valley,Castro Valley,94546,,0.573529412,0.52173913
Marinello School of Beauty-Palmdale,Palmdale,93551,,0.706329114,0.6
Marinello School of Beauty-San Rafael,San Rafael,94901,,PrivacySuppressed,PrivacySuppressed
San Jose Campus,San Jose,95131,,PrivacySuppressed,PrivacySuppressed
Franciscan School of Theology,Oceanside,92057,,,
Golden Gate University-Los Angeles,Los Angeles,900175418,,0.418367347,0.515625
Golden Gate University-Seattle,Seattle,981012218,,0.418367347,0.515625
Golden Gate University-Silicon Valley,Santa Clara,950542218,,0.418367347,0.515625
Humphreys College-Modesto,Modesto,953560532,,0.331103679,0.222222222
International School of Cosmetology,Costa Mesa,92626,,PrivacySuppressed,PrivacySuppressed
ATEP at IVC,Tustin,927820223,,0.18452381,0.133016627
Marinello School of Beauty-Whittier,Whittier,90601,,0.56744868,0.536764706
Marinello School of Beauty-Reseda,Reseda,91335,,0.56744868,0.536764706
Marinello School of Beauty-Ontario,Ontario,91762,,0.56744868,0.536764706
Marinello School of Beauty-San Diego,San Diego,92126,,0.56744868,0.536764706
Marinello School of Beauty-San Bernardino,San Bernardino,92410,,0.56744868,0.536764706
Marinello School of Beauty-West Covina,West Covina,91790,,0.56744868,0.536764706
Marinello School of Beauty-West Los Angeles,Los Angeles,90035,,0.56744868,0.536764706
Marinello School of Beauty-Inglewood,Inglewood,90301,,0.56744868,0.536764706
Marinello School of Beauty-El Cajon,El Cajon,92020,,0.56744868,0.536764706
Marinello School of Beauty-Victorville,Victorville,92392,,0.56744868,0.536764706
Marinello School of Beauty-Anaheim,Anaheim,92801,,0.56744868,0.536764706
Marinello School of Beauty-Simi Valley,Simi Valley,93065,,0.56744868,0.536764706
Marinello School of Beauty-Lomita,Lomita,90717,,0.56744868,0.536764706
Marinello School of Beauty-Chico,Chico,95926,,0.608142494,0.52631579
Marinello School of Beauty-Redding,Redding,96001,,0.608142494,0.52631579
Marinello School of Beauty-Fresno,Fresno,93711,,0.608142494,0.52631579
Mount Saint Mary's University - Doheny Campus,Los Angeles,90007,,0.601809955,0.641791045
San Joaquin General Hospital School of Radiation Technology,French Camp,95231,,0.110185185,0.088311688
San Joaquin Valley College - Hanford,Hanford,932304523,,0.636892713,0.637769188
San Joaquin Valley College-Online,Visalia,932914523,,0.636892713,0.637769188
Jesuit School of Theology of Santa Clara University,Berkeley,94709,,0.763092269,0.623824451
Pinnacle College-Sacramento,Rancho Cordova,95670,,PrivacySuppressed,PrivacySuppressed
Marinello School of Beauty-Bakersfield,Bakersfield,93309,,PrivacySuppressed,PrivacySuppressed
Marinello School of Beauty-Visalia,Visalia,93277,,PrivacySuppressed,PrivacySuppressed
UEI College,Ontario,917642409,,0.758928571,0.72287472
UEI College,Encino,913162409,,0.758928571,0.72287472
UEI College,Chula Vista,919102409,,0.758928571,0.72287472
UEI College,El Monte,917312409,,0.758928571,0.72287472
UEI College,Anaheim,928012409,,0.758928571,0.72287472
United Education Institute,Jacksonville,322072409,,0.618937644,0.546468402
UEI,Morrow,302602409,,0.758928571,0.72287472
UEI College,San Marcos,920693587,,0.758928571,0.72287472
UEI College,Stockton,952073587,,0.758928571,0.72287472
Colorado Technical University,Pueblo,81003,,0.281715868,0.206323687
Marinello School of Beauty-Hamden,Hamden,06514,,0.579310345,0.524590164
Marinello School of Beauty-Fairfield,Fairfield,06825,,0.579310345,0.524590164
