INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
New Hampshire Institute for Therapeutic Arts,Hudson,03051,,PrivacySuppressed,PrivacySuppressed
University of New Hampshire-Main Campus,Durham,03824-3547,,0.71182266,0.640533778
Keene State College,Keene,03435-1506,,0.511144131,0.535469108
University of New Hampshire at Manchester,Manchester,03101-1113,,0.71182266,0.640533778
Plymouth State University,Plymouth,03264-1595,,0.542735043,0.473684211
NHTI-Concord's Community College,Concord,03301-7412,,0.344422701,0.277922078
White Mountains Community College,Berlin,03570,,0.321428571,0.203125
River Valley Community College,Claremont,03743-9707,,0.440894569,0.358974359
Lakes Region Community College,Laconia,03246,,0.327935223,0.447058824
Manchester Community College,Manchester,03102-8518,,0.184313726,0.2
Nashua Community College,Nashua,03063-1026,,0.253588517,0.225609756
Great Bay Community College,Portsmouth,03801-2879,,0.335858586,0.254901961
Paul Mitchell the School-Portsmouth,Portsmouth,03801-4084,,PrivacySuppressed,PrivacySuppressed
Rivier University,Nashua,03060,,0.613003096,0.43902439
Saint Anselm College,Manchester,03102-1310,,0.742857143,0.682051282
St Joseph School of Nursing,Nashua,03060,,PrivacySuppressed,PrivacySuppressed
Granite State College,Concord,03301-3471,,0.367521368,0.173333333
Thomas More College of Liberal Arts,Merrimack,03054,,PrivacySuppressed,PrivacySuppressed
Chester College of New England,Chester,03036-4331,,PrivacySuppressed,PrivacySuppressed
Eastwick College-Hackensack,Hackensack,07601,,0.765734266,0.653061225
Atlantic Cape Community College,Mays Landing,08330-2699,,0.099147122,0.061797753
Fortis Institute-Wayne,Wayne,07470,,0.667647059,0.621621622
Bergen Community College,Paramus,07652-1595,,0.121402878,0.072929543
Berkeley College-Woodland Park,Woodland Park,07424,,0.262901655,0.202173913
Beth Medrash Govoha,Lakewood,08701-2754,,PrivacySuppressed,PrivacySuppressed
Bloomfield College,Bloomfield,07003,,0.257142857,0.260204082
Brookdale Community College,Lincroft,07738-1597,,0.171428571,0.14494382
Rowan College at Burlington County,Pemberton,08068-1599,,0.15,0.090909091
Caldwell University,Caldwell,07006-6195,,0.326996198,0.204918033
Camden County College,Blackwood,08012,,0.147281922,0.105095541
Centenary University,Hackettstown,07840,,0.292613636,0.25433526
Adult and Continuing Education-BCTS,Hackensack,07601-6637,,PrivacySuppressed,PrivacySuppressed
Branford Hall Career Institute-Parsippany,Parsippany,07054-3897,,0.725888325,0.679304897
Lincoln Technical Institute-Iselin,Iselin,08830,,0.66680979,0.609164421
American Institute-Clifton,CLIFTON,07011,,0.586872587,0.55952381
Dover Business College,Clifton,07011-2161,,0.666666667,0.518987342
Empire Beauty School-Ocean,Ocean,07712-4003,,PrivacySuppressed,PrivacySuppressed
Cooper Health System Center for Allied Health Education,Camden,08103,,PrivacySuppressed,PrivacySuppressed
County College of Morris,Randolph,07869-2086,,0.202811245,0.144607843
Cumberland County College,Vineland,08362-1500,,PrivacySuppressed,PrivacySuppressed
DeVry University-New Jersey,North Brunswick,08902-3362,,0.11204639,0.085050251
Divers Academy International,ERIAL,08081,,PrivacySuppressed,PrivacySuppressed
Drake College of Business-Elizabeth,Elizabeth,07201,,0.236263736,0.232323232
Drew University,Madison,07940,,0.684444444,0.628099174
duCret School of Arts,Plainfield,07060,,PrivacySuppressed,PrivacySuppressed
Lincoln Technical Institute-South Plainfield,South Plainfield,07080-2424,,PrivacySuppressed,PrivacySuppressed
Essex County College,Newark,07102,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-Union,Union,07083,,PrivacySuppressed,PrivacySuppressed
Fairleigh Dickinson University-Metropolitan Campus,Teaneck,07666,,0.506447831,0.425138632
Felician University,Lodi,07644,,PrivacySuppressed,PrivacySuppressed
Fairleigh Dickinson University-Florham Campus,Madison,07940,,0.506447831,0.425138632
Hohokus School of Trade and Technical Sciences,Paterson,07513,,PrivacySuppressed,PrivacySuppressed
Georgian Court University,Lakewood,08701-2697,,0.503355705,0.571428571
Rowan University,Glassboro,08028,,0.595086442,0.526372444
Rowan College at Gloucester County,Sewell,08080,,0.181959565,0.1275
Empire Beauty School-Cherry Hill,Cherry Hill,08002,,0.483516484,0.620689655
Harris School of Business-Cherry Hill Campus,Cherry Hill,08002,,0.567885118,0.4375
Eastwick College-Ramsey,Ramsey,07446-2551,,0.724137931,0.74
Holy Name Medical Center School of Nursing,Teaneck,07666-4246,,PrivacySuppressed,PrivacySuppressed
Hudson County Community College,Jersey City,07306,,0.039272727,0.022274326
New Jersey City University,Jersey City,07305,,0.315217391,0.251953125
Joe Kubert School of Cartoon and Graphic Art,Dover,07801,,PrivacySuppressed,PrivacySuppressed
Kean University,Union,07083,,0.460857726,0.359447005
Harris School of Business-Voorhees Campus,Voorhees,08043,,0.608333333,0.58974359
Lincoln Technical Institute-Union,Union,07083,,0.445945946,0.594516595
Rizzieri Aveda School for Beauty and Wellness,Voorhees,08043-1800,,PrivacySuppressed,PrivacySuppressed
Mercer County Community College,West Windsor,08550-3407,,PrivacySuppressed,PrivacySuppressed
Middlesex County College,Edison,08818-3050,,0.103684662,0.094036697
Monmouth University,West Long Branch,07764-1898,,0.670138889,0.63034188
Montclair State University,Montclair,07043-1624,,0.602683781,0.510777882
HackensackUMC Mountainside School of Nursing,Montclair,07042-4837,,PrivacySuppressed,PrivacySuppressed
JFK Muhlenberg Harold B & Dorothy A Snyder Schools-School of Imaging,Plainfield,07061,,0.547619048,0.548387097
JFK Muhlenberg Harold B & Dorothy A Snyder Schools-School of Nursing,Plainfield,07061,,0.547619048,0.548387097
Eastwick College-Nutley,Nutley,07110,,0.70046083,0.642105263
Empire Beauty School-Jersey City,Jersey City,07306,,PrivacySuppressed,PrivacySuppressed
New Brunswick Theological Seminary,New Brunswick,08901-1107,,,
Robert Fiance Beauty Schools-West New York,West New York,07093-4623,,PrivacySuppressed,PrivacySuppressed
New Jersey Institute of Technology,Newark,07102,,0.422330097,0.358490566
Ocean County College,Toms River,08754-2001,,0.177142857,0.120141343
Omega Institute,Pennsauken,08109-4417,,PrivacySuppressed,PrivacySuppressed
P B Cosmetology Education Center,Gloucester,08030,,PrivacySuppressed,PrivacySuppressed
Parisian Beauty School,Hackensack,07601-5509,,0.731884058,0.5
Passaic County Community College,Paterson,07505-1179,,PrivacySuppressed,PrivacySuppressed
Pennco Tech-Blackwood,Blackwood,08012,,0.686567164,0.647887324
Princeton Theological Seminary,Princeton,08542-0803,,PrivacySuppressed,PrivacySuppressed
Princeton University,Princeton,08544-0070,,0.457142857,0.446327684
Rabbinical College of America,Morristown,07960,,PrivacySuppressed,PrivacySuppressed
Ramapo College of New Jersey,Mahwah,07430-1680,,0.675,0.602380952
Robert Fiance Beauty Schools-Perth Amboy,Perth Amboy,08861,,PrivacySuppressed,PrivacySuppressed
Rider University,Lawrenceville,08648-3099,,0.65356623,0.552825553
Roman Academy of Beauty Culture,Hawthorne,07506,,PrivacySuppressed,PrivacySuppressed
Rutgers University-Camden,Camden,08102,,0.620234604,0.591597077
Rutgers University-New Brunswick,New Brunswick,08901-1281,,0.620234604,0.591597077
Rutgers University-Newark,Newark,07102,,0.620234604,0.591597077
St Francis Medical Center-School of Radiologic Technology,Trenton,08629-1986,,PrivacySuppressed,PrivacySuppressed
Saint Francis Medical Center School of Nursing,Trenton,08629-1986,,PrivacySuppressed,PrivacySuppressed
Saint Peter's University,Jersey City,07306-5997,,0.48255814,0.387453875
Salem Community College,Carneys Point,08069-2799,,PrivacySuppressed,PrivacySuppressed
Seton Hall University,South Orange,07079-2697,,0.577557756,0.522727273
Atlantic Beauty & Spa Academy LLC,Egg Harbor Township,08234,,PrivacySuppressed,PrivacySuppressed
College of Saint Elizabeth,Morristown,07960-6989,,PrivacySuppressed,PrivacySuppressed
Raritan Valley Community College,Branchburg,08876,,0.134517767,0.111510791
Stevens Institute of Technology,Hoboken,07030-5991,,0.770833333,0.615141956
Stockton University,Galloway,08205-9441,,0.624236253,0.539118065
Talmudical Academy-New Jersey,Adelphia,07710,,PrivacySuppressed,PrivacySuppressed
Teterboro School of Aeronautics,Teterboro,07608-1083,,PrivacySuppressed,PrivacySuppressed
Thomas Edison State University,Trenton,08608,,0.350980392,0.386904762
The College of New Jersey,Ewing,08628-7718,,0.773809524,0.667567568
Sanford-Brown Institute-Iselin,Iselin,08830,,0.66450684,0.610778443
Union County College,Cranford,07016-1528,,0.044765343,0.024427481
University of Medicine and Dentistry of New Jersey,Newark,07101-1709,,0.80075188,0.785714286
William Paterson University of New Jersey,Wayne,07470,,0.430902111,0.34696756
Olympian Academy of Cosmetology,Alamogordo,88310-5051,,0.554313099,0.45
Central New Mexico Community College,Albuquerque,87106,,0.100178891,0.095137421
Navajo Technical University,Crownpoint,87313-0849,,PrivacySuppressed,PrivacySuppressed
De Wolff College Hair Styling and Cosmetology,Albuquerque,87112-4413,,PrivacySuppressed,PrivacySuppressed
New Mexico State University-Dona Ana,Las Cruces,88011,,0.260416667,0.206953642
Clovis Community College,Clovis,88101-8381,,PrivacySuppressed,PrivacySuppressed
Eastern New Mexico University-Main Campus,Portales,88130,,0.166449935,0.120287253
Eastern New Mexico University-Roswell Campus,Roswell,88202-6000,,0.166449935,0.120287253
Institute of American Indian and Alaska Native Culture and Arts Development,Santa Fe,87508-1300,,PrivacySuppressed,PrivacySuppressed
New Mexico Highlands University,Las Vegas,87701,,0.230379747,0.138297872
New Mexico Junior College,Hobbs,88240,,PrivacySuppressed,PrivacySuppressed
New Mexico Military Institute,Roswell,88201-5173,,PrivacySuppressed,PrivacySuppressed
University of New Mexico-Gallup Campus,Gallup,87301,,0.270181219,0.236650485
New Mexico Institute of Mining and Technology,Socorro,87801,,PrivacySuppressed,PrivacySuppressed
University of New Mexico-Los Alamos Campus,Los Alamos,87544,,0.270181219,0.236650485
University of New Mexico-Main Campus,Albuquerque,87106,,0.270181219,0.236650485
New Mexico State University-Alamogordo,Alamogordo,88310,,0.260416667,0.206953642
New Mexico State University-Carlsbad,Carlsbad,88220,,0.260416667,0.206953642
New Mexico State University-Grants,Grants,87020-2025,,0.260416667,0.206953642
New Mexico State University-Main Campus,Las Cruces,88003-8001,,0.260416667,0.206953642
University of New Mexico-Valencia County Campus,Los Lunas,87031-7633,,0.270181219,0.236650485
Northern New Mexico College,Espanola,87532,,0.054298643,0.092857143
San Juan College,Farmington,87402-4699,,0.124100719,0.074927954
Santa Fe Community College,Santa Fe,87508-4887,,0.098181818,0.085271318
Santa Fe University of Art and Design,Santa Fe,87505-7634,,0.226027397,0.118811881
University of the Southwest,Hobbs,88240,,0.474576271,0.302325581
Southwestern College,Santa Fe,87507,,PrivacySuppressed,PrivacySuppressed
Southwestern Indian Polytechnic Institute,Albuquerque,87120-3101,,PrivacySuppressed,PrivacySuppressed
University of New Mexico-Taos Campus,Ranchos de Taos,87557,,0.270181219,0.236650485
Mesalands Community College,Tucumcari,88401-3352,,PrivacySuppressed,PrivacySuppressed
Western New Mexico University,Silver City,88061,,0.128301887,0.123287671
Vaughn College of Aeronautics and Technology,Flushing,11369,,0.315789474,0.301886793
Adelphi University,Garden City,11530-0701,,0.650589496,0.596153846
Adirondack Community College,Queensbury,12804,,0.131687243,0.114457831
Globe Institute of Technology,New York,10018,,0.068027211,0.062295082
Bryant & Stratton College-Albany,Albany,12205,,0.286484156,0.213150289
Albany College of Pharmacy and Health Sciences,Albany,12208-3492,,0.679775281,0.740384615
Albany Law School,Albany,12208,,PrivacySuppressed,PrivacySuppressed
Albany Medical College,Albany,12208-3479,,PrivacySuppressed,PrivacySuppressed
Alfred University,Alfred,14802-1205,,0.587548638,0.475770925
Allen School-Brooklyn,Brooklyn,11201,,0.709812109,0.638888889
The Ailey School,New York,10019-4402,,PrivacySuppressed,PrivacySuppressed
American Academy of Dramatic Arts-New York,New York,10016,,0.542372881,0.487804878
American Academy McAllister Institute of Funeral Service,New York,10019,,0.349206349,0.431372549
Joffrey Ballet School,New York,10011,,PrivacySuppressed,PrivacySuppressed
American Musical and Dramatic Academy,New York,10023,,0.73088685,0.688796681
Apex Technical School,Long Island City,11101,,0.636363636,0.568505338
Arnot Ogden Medical Center,Elmira,14905-1676,,PrivacySuppressed,PrivacySuppressed
Associated Beth Rivkah Schools,Brooklyn,11225,,PrivacySuppressed,PrivacySuppressed
Austin's School of Spa Technology,Albany,12206-1513,,PrivacySuppressed,PrivacySuppressed
Bank Street College of Education,New York,10025,,PrivacySuppressed,PrivacySuppressed
Bard College,Annandale-On-Hudson,12504-5000,,0.718120805,0.697841727
Barnard College,New York,10027-6598,,PrivacySuppressed,PrivacySuppressed
Berk Trade and Business School,Long Island City,11101-8120,,PrivacySuppressed,PrivacySuppressed
Berkeley College-New York,New York,10017,,0.280295047,0.25245098
Beth Hatalmud Rabbinical College,Brooklyn,11214,,PrivacySuppressed,PrivacySuppressed
Beth Hamedrash Shaarei Yosher Institute,Brooklyn,11204,,PrivacySuppressed,PrivacySuppressed
Phillips School of Nursing at Mount Sinai Beth Israel,New York,10001-6354,,PrivacySuppressed,PrivacySuppressed
Hair Design Institute at Fifth Avenue-Brooklyn,Brooklyn,11209,,PrivacySuppressed,PrivacySuppressed
Boricua College,New York,10032-1560,,0.104060914,0.082089552
Bramson ORT College,Forest Hills,11375-4239,,PrivacySuppressed,PrivacySuppressed
Briarcliffe College,Bethpage,11714-3545,,0.378623188,0.390476191
Brittany Beauty School,Levittown,11756-1345,,PrivacySuppressed,PrivacySuppressed
American Beauty School,Bronx,10462,,PrivacySuppressed,PrivacySuppressed
Brooklyn Law School,Brooklyn,11201,,PrivacySuppressed,PrivacySuppressed
SUNY Broome Community College,Binghamton,13905,,0.214035088,0.177514793
Bryant & Stratton College-Amherst,Getzville,14068,,0.286484156,0.213150289
Bryant & Stratton College-Syracuse North,Liverpool,13090,,0.286484156,0.213150289
Bryant & Stratton College-Syracuse,Syracuse,13203-2502,,0.286484156,0.213150289
Bryant & Stratton College-Buffalo,Buffalo,14203,,0.286484156,0.213150289
Bryant & Stratton College-Greece,Rochester,14612,,0.286484156,0.213150289
Business Informatics Center Inc,Valley Stream,11580-5431,,PrivacySuppressed,PrivacySuppressed
Canisius College,Buffalo,14208-1098,,0.621890547,0.582043344
Capri Cosmetology Learning Centers,Nanuet,10954,,PrivacySuppressed,PrivacySuppressed
St Paul's School of Nursing-Queens,Rego Park,11374,,PrivacySuppressed,PrivacySuppressed
Cayuga County Community College,Auburn,13021-3099,,0.199004975,0.143695015
Cazenovia College,Cazenovia,13035,,0.538793103,0.467391304
Central Yeshiva Tomchei Tmimim Lubavitz,Brooklyn,11230,,PrivacySuppressed,PrivacySuppressed
Cheryl Fells School of Business,Niagara Falls,14304,,PrivacySuppressed,PrivacySuppressed
Christ the King Seminary,East Aurora,14052-0607,,,
Circle in the Square Theatre School,New York,10019-6795,,PrivacySuppressed,PrivacySuppressed
Clarkson University,Potsdam,13699,,0.698224852,0.616740088
Clinton Community College,Plattsburgh,12901,,0.203389831,0.172
Cochran School of Nursing,Yonkers,10701,,0.714285714,0.555555556
Colgate Rochester Crozer Divinity School,Rochester,14620-2589,,,
Colgate University,Hamilton,13346-1398,,0.784810127,0.728
Metropolitan College of New York,New York,10006-1742,,0.346405229,0.25974026
Columbia University in the City of New York,New York,10027,,0.850180505,0.823266219
Columbia-Greene Community College,Hudson,12534,,0.282527881,0.233128834
Empire Beauty School-Queens,Astoria,11103,,PrivacySuppressed,PrivacySuppressed
Concordia College-New York,Bronxville,10708-1998,,0.456692913,0.430232558
Continental School of Beauty Culture-Buffalo,Buffalo,14223,,PrivacySuppressed,PrivacySuppressed
Continental School of Beauty Culture-Batavia,Batavia,14020,,PrivacySuppressed,PrivacySuppressed
