INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
Strand College of Hair Design,Myrtle Beach,29572,,PrivacySuppressed,PrivacySuppressed
Cosmetology Career Institute,Greenville,75402,,PrivacySuppressed,PrivacySuppressed
Branford Hall Career Institute-Southington Campus,Southington,06489,,0.64040404,0.571428571
City College-Miami,Miami,33156,,0.437379576,0.331877729
ITT Technical Institute-Arnold,Arnold,63010,,0.195604396,0.303758472
ITT Technical Institute-Oak Brook,Oak Brook,60523,,0.254901961,0.340931616
ITT Technical Institute-Albany,Albany,12205,,0.166666667,0.302554028
ITT Technical Institute-Liverpool,Liverpool,13088-6651,,0.325,0.320058997
Ilisagvik College,Barrow,99723,,PrivacySuppressed,PrivacySuppressed
The Community College of Baltimore County,Baltimore,21237,,0.045560748,0.036923077
Golf Academy of America-Myrtle Beach,Myrtle Beach,29579,,0.317617866,0.238966631
Florida Coastal School of Law,Jacksonville,32256,,,
White Earth Tribal and Community College,Mahnomen,56557,,PrivacySuppressed,PrivacySuppressed
Centura College-North Charleston,North Charleston,29406-9235,,0.520242915,0.421052632
Blue Cliff College-Metairie,Metairie,70002-5714,,PrivacySuppressed,PrivacySuppressed
Creative Images Institute of Cosmetology-North Dayton,Dayton,45414,,PrivacySuppressed,PrivacySuppressed
Dewey University-Carolina,Carolina,00986,,0.024594196,0.006807352
University of Phoenix-South Florida Campus,Miramar,33027-4145,,0.212373743,0.204389384
University of Phoenix-North Florida Campus,Jacksonville,32216-0959,,0.212373743,0.204389384
University of Phoenix-West Florida Campus,Temple Terrace,33637-1920,,0.212373743,0.204389384
University of Phoenix-Maryland,Columbia,21045-5423,,0.212373743,0.204389384
University of Phoenix-Oklahoma City Campus,Oklahoma City,73116-8244,,0.212373743,0.204389384
University of Phoenix-Tulsa Campus,Tulsa,74134-1412,,0.212373743,0.204389384
Louisiana State University Health Sciences Center-Shreveport,Shreveport,71103,,PrivacySuppressed,PrivacySuppressed
Central Career Institute LLC,South Plainfield,07080-2408,,PrivacySuppressed,PrivacySuppressed
Franklin Career Institute,Hempstead,11550-3003,,PrivacySuppressed,PrivacySuppressed
Montessori Institute of Milwaukee,Milwaukee,53204,,PrivacySuppressed,PrivacySuppressed
Hair Academy II,Hillcrest Heights,20748-1401,,PrivacySuppressed,PrivacySuppressed
Pryor Beauty College,Pryor,74361,,PrivacySuppressed,PrivacySuppressed
Argosy University-Phoenix,Phoenix,85021,,0.217286915,0.191176471
Mr Leon's School of Hair Design-Lewiston,Lewiston,83501,,PrivacySuppressed,PrivacySuppressed
Vatterott College-St Joseph,Saint Joseph,64506,,0.461009174,0.404958678
Vatterott College-Sunset Hills,Sunset Hills,63127-1516,,0.512670565,0.530295686
Anthem College-Orlando,Orlando,32803,,0.555984556,0.490628445
Southwest Acupuncture College-Boulder,Boulder,80301,,PrivacySuppressed,PrivacySuppressed
Utah College of Massage Therapy-Utah Valley,Orem,84057,,0.714358974,0.698847262
Valley Beauty School,Parkersburg,26101,,PrivacySuppressed,PrivacySuppressed
River Parishes Community College,Gonzales,70737,,PrivacySuppressed,PrivacySuppressed
Los Angeles Film School,Hollywood,90028-7318,,PrivacySuppressed,PrivacySuppressed
Argosy University-Orange County,Orange,92868,,0.217286915,0.191176471
Dewey University-Bayamon,Bayamon,00959-0000,,0.024594196,0.006807352
Remington College-Largo Campus,Largo,33771-3842,,0.57368754,0.47740668
National American University-Bloomington,Bloomington,55425-5550,,0.176310415,0.181818182
A.B.I. School of Barbering & Cosmetology of Chelsea Inc.,New York,10001-5271,,PrivacySuppressed,PrivacySuppressed
Century College,San Juan,00907,,PrivacySuppressed,PrivacySuppressed
Connecticut Training Centers Inc,East Hartford,06108,,0.282051282,0.213114754
FINE Mortuary College,Norwood,02062,,PrivacySuppressed,PrivacySuppressed
International Baptist College and Seminary,Chandler,85286,,PrivacySuppressed,PrivacySuppressed
The Medical Arts School,Raleigh,27616,,PrivacySuppressed,PrivacySuppressed
Fortis College-Foley,Foley,36535,,PrivacySuppressed,PrivacySuppressed
Medical Training College,Baton Rouge,70816-5820,,0.54978355,0.44
Mattia College,Miami,33175,,0.799418605,0.73006135
Toni & Guy Hairdressing Academy-Plano,Plano,75093,,PrivacySuppressed,PrivacySuppressed
Universal Career Community College Inc,Santurce,00902,,PrivacySuppressed,PrivacySuppressed
University of Connecticut-Tri-Campus,Waterbury,06702,,0.598781107,0.533775633
University of Connecticut-Avery Point,Groton,06340-6097,,0.598781107,0.533775633
University of Connecticut-Stamford,Stamford,06901-2315,,0.598781107,0.533775633
Capri Institute of Hair Design-Succasunna,Succasunna,07876,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Saint Rose,Saint Rose,70087,,0.17948718,0.213768116
ITT Technical Institute-Richmond,Richmond,23235-5139,,0.197368421,0.285063752
Vatterott College-Oklahoma City,Warr Acres,73132,,0.528301887,0.566176471
Baton Rouge Community College,Baton Rouge,70806,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Lathrop,Lathrop,95330,,0.253333333,0.282991202
International Yacht Restoration School,Newport,02840,,PrivacySuppressed,PrivacySuppressed
Harrisburg Area Community College-Gettysburg,Gettysburg,17325-3403,,0.176343311,0.160771704
Linfield College-School of Nursing,Portland,97210-2932,,0.615183246,0.514018692
Linfield College-Online and Continuing Education,McMinnville,97128-6894,,0.615183246,0.514018692
Academy of Massage Therapy,Hackensack,07601,,PrivacySuppressed,PrivacySuppressed
Remington College-San Diego Campus,San Diego,92108,,0.514814815,0.382550336
Culinary Academy of Long Island,Syosset,11791-5311,,PrivacySuppressed,PrivacySuppressed
Midwest Technical Institute-Springfield,Springfield,62707,,0.730538922,0.712871287
Oklahoma Health Academy-Tulsa,Tulsa,74105,,PrivacySuppressed,PrivacySuppressed
Oklahoma Health Academy-Moore,Moore,73160,,0.662698413,0.571428571
Advanced Barber College and Hair Design,Weslaco,78596,,PrivacySuppressed,PrivacySuppressed
The College of Health Care Professions-Austin,Austin,78752-3630,,0.519230769,0.476190476
The English Center,Oakland,94621,,PrivacySuppressed,PrivacySuppressed
ICDC College,Huntington Park,90255,,0.759538598,0.75
Monteclaro Escuela de Hoteleria y Artes Culinarias,Rio Grande,00745-0000,,PrivacySuppressed,PrivacySuppressed
New Community Workforce Development Center,Newark,07103,,PrivacySuppressed,PrivacySuppressed
Dallas Nursing Institute,Dallas,75243,,PrivacySuppressed,PrivacySuppressed
Professional Golfers Career College,Temecula,92591,,PrivacySuppressed,PrivacySuppressed
Chester Career College,CHESTER,23836,,0.593385214,0.576923077
Milan Institute-San Antonio Ingram,San Antonio,78238,,PrivacySuppressed,PrivacySuppressed
Westwood College-Anaheim,Anaheim,92806,,0.284597701,0.278602044
Rudae's School of Beauty Culture-Ft Wayne,Fort Wayne,46825-5444,,PrivacySuppressed,PrivacySuppressed
Union College-Bennett Center,London,40741-2839,,0.268817204,0.272727273
InterCoast Colleges-Burbank,Burbank,91502,,0.67887931,0.592592593
Carrington College California-Antioch,Antioch,94509,,0.647757969,0.554054054
Carrington College-San Jose,San Jose,95138,,0.647757969,0.554054054
Lincoln Technical Institute-Cromwell,Cromwell,06416,,0.639013453,0.723163842
Stevens-Henager College,Murray,84123-5671,,0.474276527,0.404145078
Brookline College-Tucson,Tucson,85711,,0.55801105,0.441767068
Everest Institute-Jonesboro,Jonesboro,30236-1214,,0.689165187,0.678082192
McCann School of Business & Technology,Pottsville,17901,,0.469982847,0.392156863
Carrington College-Pleasant Hill,Pleasant Hill,94523,,0.647757969,0.554054054
Ridley-Lowell Business & Technical Institute-Poughkeepsie,Poughkeepsie,12601,,0.525510204,0.536585366
Florida College of Natural Health-Maitland,Maitland,32751,,0.726984127,0.728813559
Florida College of Natural Health-Bradenton,Bradenton,34208,,0.726984127,0.728813559
Modern Hairstyling Institute-Carolina,Carolina,00985,,PrivacySuppressed,PrivacySuppressed
University of Phoenix-Southern Colorado Campus,Colorado Springs,80919-2221,,0.212373743,0.204389384
University of Phoenix-West Michigan Campus,Walker,49544-1683,,0.212373743,0.204389384
Stratford University,Fairfax,22030,,0.380597015,0.276422764
Universal Technical Institute of California Inc,Rancho Cucamonga,91730-0000,,0.622317597,0.697702002
American InterContinental University-Atlanta,Atlanta,30328,,0.359885204,0.35552067
American InterContinental University-South Florida,Weston,33326,,0.359885204,0.35552067
University of Phoenix-Philadelphia Campus,Wayne,19087-2121,,0.212373743,0.204389384
University of Phoenix-Pittsburgh Campus,Pittsburgh,15276-0119,,0.212373743,0.204389384
Everest Institute-Decatur,Decatur,30035,,0.634567901,0.572881356
Everest College-Chesapeake,Chesapeake,23320,,0.595535714,0.542372881
Everest Institute-Greenspoint,Houston,77060,,0.647150058,0.473265074
The Academy of Hair Design Six,Hattiesburg,39401-7569,,PrivacySuppressed,PrivacySuppressed
Eastern West Virginia Community and Technical College,Moorefield,26836-0000,,PrivacySuppressed,PrivacySuppressed
Aviation Institute of Maintenance-Indianapolis,Indianapolis,46241,,PrivacySuppressed,PrivacySuppressed
Branford Hall Career Institute-Springfield Campus,Springfield,01104,,0.64040404,0.571428571
Remington College-Little Rock Campus,Little Rock,72204,,0.537066667,0.395143488
Newbridge College-San Diego East,El Cajon,920203057,,0.610837438,0.603773585
Everest University-Jacksonville,Jacksonville,32256-1240,,0.311172036,0.206235012
Harrison College-Fort Wayne,Fort Wayne,46825-4911,,0.393860787,0.230946882
IVAEM College,Caguas,00725-0000,,PrivacySuppressed,PrivacySuppressed
Lincoln Technical Institute-Hamden,Hamden,06514,,0.639013453,0.723163842
Argosy University-Seattle,Seattle,98121,,0.217286915,0.191176471
Brightwood College-Friendswood,Friendswood,77546,,0.569710468,0.442073171
ITT Technical Institute-Wilmington,Wilmington,01887,,0.195604396,0.303758472
Pierce College-Puyallup,Puyallup,98374-2222,,0.141176471,0.078014184
DeVry University-Florida,Miramar,33027-4150,,0.067664523,0.041789819
Cascadia College,Bothell,98011-8205,,0.152777778,0.086956522
University of Phoenix-St Louis Campus,Saint Louis,63043,,0.212373743,0.204389384
Johnson & Wales University-Denver,Denver,80220,,0.484837674,0.456342669
University of Phoenix-Ohio,Beachwood,44122-7343,,0.212373743,0.204389384
Du Bois Business College-Huntingdon,Huntingdon,16652,,0.604316547,0.456140351
Du Bois Business College-Oil City,Oil City,16301,,0.604316547,0.456140351
DeVry University-Maryland,Bethesda,20814-3304,,0.920634921,0.844827586
CBD College,Los Angeles,90010,,PrivacySuppressed,PrivacySuppressed
East West College of Natural Medicine,Sarasota,34234-0000,,PrivacySuppressed,PrivacySuppressed
Infinity Career College,Gulfport,39507,,PrivacySuppressed,PrivacySuppressed
Lincoln Technical Institute-Fern Park,Fern Park,32730-2351,,0.724444444,0.619047619
Atlantic Institute of Oriental Medicine,Fort Lauderdale,33301-3510,,PrivacySuppressed,PrivacySuppressed
ATS Institute of Technology,Highland Heights,44143,,0.638888889,0.367346939
Bennett Career Institute,Washington,20017,,0.259259259,0.386363636
Blue Cliff College-Shreveport,Shreveport,71105,,PrivacySuppressed,PrivacySuppressed
Blue Cliff College-Lafayette,Lafayette,70508,,PrivacySuppressed,PrivacySuppressed
Quest College,San Antonio,78229,,0.586956522,0.393939394
Central Florida Institute,Palm Harbor,34684-0000,,0.766066838,0.666666667
Community Care College,Tulsa,74145,,0.454976303,0.345238095
Marinello Schools of Beauty-Topeka,Topeka,66611,,PrivacySuppressed,PrivacySuppressed
Coryell Cosmetology College,Gatesville,76528,,PrivacySuppressed,PrivacySuppressed
Crossroads Bible College,Indianapolis,46219-4912,,PrivacySuppressed,PrivacySuppressed
Erie 1 BOCES,West Seneca,14224,,PrivacySuppressed,PrivacySuppressed
Fayette Beauty Academy,Fayetteville,30214,,PrivacySuppressed,PrivacySuppressed
Harlem School of Technology Inc,New York,10027-4426,,PrivacySuppressed,PrivacySuppressed
HDS Truck Driving Institute,Tucson,85706,,PrivacySuppressed,PrivacySuppressed
International Training Careers,Miami,33155,,PrivacySuppressed,PrivacySuppressed
James Albert School of Cosmetology-Costa Mesa,Costa Mesa,92627-3831,,PrivacySuppressed,PrivacySuppressed
The King's University,Southlake,76092,,PrivacySuppressed,PrivacySuppressed
Lacy Cosmetology School-Aiken,Aiken,29803,,PrivacySuppressed,PrivacySuppressed
Fortis College-Baton Rouge,Baton Rouge,70809-1908,,0.601086957,0.542857143
My Le's Beauty College,Sacramento,95823-2513,,PrivacySuppressed,PrivacySuppressed
NAWCC School of Horology,Columbia,17512-2122,,PrivacySuppressed,PrivacySuppressed
New Concept Massage and Beauty School,Miami,33135,,PrivacySuppressed,PrivacySuppressed
New York College of Traditional Chinese Medicine,Mineola,11501,,,
Fortis College-Orange Park,Orange Park,32065,,0.605633803,0.611111111
Northeastern Seminary,Rochester,14624,,,
Bryan College-Gold River,Gold River,95670-4443,,0.629032258,0.574468085
Omega Institute of Cosmetology,Houma,70360-2716,,PrivacySuppressed,PrivacySuppressed
Pacific Islands University,Mangilao,96913,,PrivacySuppressed,PrivacySuppressed
PCI College,Cerritos,90703,,PrivacySuppressed,PrivacySuppressed
Rosedale Bible College,Irwin,43029,,PrivacySuppressed,PrivacySuppressed
American Career College-Lynwood,Lynwood,90262,,PrivacySuppressed,PrivacySuppressed
Seattle Institute of Oriental Medicine,Seattle,98115-6467,,,
Shawnee Beauty College,Shawnee,74801,,PrivacySuppressed,PrivacySuppressed
Acupuncture and Massage College,Miami,33176,,PrivacySuppressed,PrivacySuppressed
Southeastern School of Cosmetology,Birmingham,35208-2706,,PrivacySuppressed,PrivacySuppressed
Universal Therapeutic Massage Institute,Albuquerque,87107-4403,,PrivacySuppressed,PrivacySuppressed
Upper Valley Educators Institute,Lebanon,03766-1358,,PrivacySuppressed,PrivacySuppressed
Keck Graduate Institute,Claremont,91711,,,
