,INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
2018,University of Central Missouri,Warrensburg,64093,,0.503350707,0.436697248
2019,Grand River Technical School,Chillicothe,64601,,PrivacySuppressed,PrivacySuppressed
2020,Chillicothe Beauty Academy Inc,Chillicothe,64601,,PrivacySuppressed,PrivacySuppressed
2021,Cleveland University-Kansas City,Overland Park,66210,,PrivacySuppressed,PrivacySuppressed
2022,Columbia Area Career Center,Columbia,65203-7199,,PrivacySuppressed,PrivacySuppressed
2023,Columbia College,Columbia,65216,,0.222560976,0.218994929
2024,Conception Seminary College,Conception,64433-0502,,PrivacySuppressed,PrivacySuppressed
2025,Concordia Seminary,Saint Louis,63105-3196,,PrivacySuppressed,PrivacySuppressed
2026,Cottey College,Nevada,64772,,PrivacySuppressed,PrivacySuppressed
2027,Covenant Theological Seminary,Saint Louis,63141-8609,,,
2028,Crowder College,Neosho,64850,,0.257534247,0.196048632
2029,Culver-Stockton College,Canton,63435-1299,,0.461538462,0.35
2030,Drury University,Springfield,65802-3791,,0.395180723,0.338582677
2031,East Central College,Union,63084,,0.157372986,0.142857143
2032,Eden Theological Seminary,Webster Groves,63119-3192,,,
2033,Elaine Steven Beauty College,Saint Louis,63136-5618,,PrivacySuppressed,PrivacySuppressed
2034,Pinnacle Career Institute-South Kansas City,Kansas City,64137-1659,,0.42893401,0.435695538
2035,Evangel University,Springfield,65802-2125,,0.576368876,0.451737452
2036,Fontbonne University,Saint Louis,63105-3098,,0.410958904,0.341880342
2037,Forest Institute of Professional Psychology,Springfield,65807,,,
2038,Four Rivers Career Center,Washington,63090-4235,,PrivacySuppressed,PrivacySuppressed
2039,Ozarks Technical Community College,Springfield,65802,,0.236810552,0.218242399
2040,Hannibal-LaGrange University,Hannibal,63401,,0.484444444,0.298245614
2041,Harris-Stowe State University,Saint Louis,63103-2136,,0.086111111,0.061320755
2042,Hickey College,Saint Louis,63114,,0.741176471,0.736842105
2043,House of Heavilin Beauty College-Kansas City,Kansas City,64110-2826,,PrivacySuppressed,PrivacySuppressed
2044,Independence College of Cosmetology,Independence,64055,,PrivacySuppressed,PrivacySuppressed
2045,Jefferson College,Hillsboro,63050-2440,,0.185612789,0.185185185
2046,Paul Mitchell the School-Missouri Columbia,Columbia,65202,,PrivacySuppressed,PrivacySuppressed
2047,Barnes-Jewish College Goldfarb School of Nursing,Saint Louis,63110,,PrivacySuppressed,PrivacySuppressed
2048,Kansas City Art Institute,Kansas City,64111-1874,,0.5,0.495049505
2049,Kenrick Glennon Seminary,Saint Louis,63119-4399,,PrivacySuppressed,PrivacySuppressed
2050,A T Still University of Health Sciences,Kirksville,63501,,PrivacySuppressed,PrivacySuppressed
2051,Lake Career and Technical Center,Camdenton,65020,,PrivacySuppressed,PrivacySuppressed
2052,Lex La-Ray Technical Center,Lexington,64067-1525,,PrivacySuppressed,PrivacySuppressed
2053,Lincoln University,Jefferson City,65101,,0.245579568,0.134939759
2054,Lindenwood University,Saint Charles,63301-1695,,0.455022489,0.410672854
2055,State Technical College of Missouri,Linn,65051-9607,,0.613333333,0.556390977
2056,Logan University,Chesterfield,63017,,PrivacySuppressed,PrivacySuppressed
2057,Metropolitan Community College-Kansas City,Kansas City,64111-2429,,0.162197687,0.160197869
2058,Lutheran School of Nursing,Saint Louis,63118-3909,,PrivacySuppressed,PrivacySuppressed
2059,Maryville University of Saint Louis,Saint Louis,63141-7299,,0.46899841,0.489473684
2060,Merrell University of Beauty Arts and Science,Jefferson City,65109,,PrivacySuppressed,PrivacySuppressed
2061,Metro Business College-Cape Girardeau,Cape Girardeau,63701,,0.577294686,0.428571429
2062,Midwest Institute,Fenton,63026,,0.759259259,0.622222222
2063,Midwestern Baptist Theological Seminary,Kansas City,64118-4697,,PrivacySuppressed,PrivacySuppressed
2064,Mineral Area College,Park Hills,63601-1000,,0.2675709,0.254065041
2065,Westwood College-O'Hare Airport,Chicago,60631,,0.290937997,0.228962818
2066,Missouri Baptist University,Saint Louis,63141-8698,,0.448571429,0.265917603
2067,National Academy of Beauty Arts-Farmington,Farmington,63640,,PrivacySuppressed,PrivacySuppressed
2068,Missouri College,Brentwood,63144,,0.617433414,0.542553192
2069,Missouri School of Barbering,Florissant,63031-4701,,PrivacySuppressed,PrivacySuppressed
2070,Missouri Southern State University,Joplin,64801-1595,,0.315068493,0.185135135
2071,Missouri Tech,Saint Charles,63303-3887,,PrivacySuppressed,PrivacySuppressed
2072,Missouri Valley College,Marshall,65340,,0.31981982,0.17325228
2073,Missouri Western State University,Saint Joseph,64507,,0.271383316,0.205808081
2074,University of Missouri-Columbia,Columbia,65211-1050,,0.579915677,0.504310345
2075,University of Missouri-Kansas City,Kansas City,64110,,0.459224599,0.427893738
2076,Missouri University of Science and Technology,Rolla,65409,,0.539735099,0.454764777
2077,University of Missouri-St Louis,Saint Louis,63121-4400,,0.465814697,0.411214953
2078,Moberly Area Community College,Moberly,65270-1304,,0.212267958,0.135672515
2079,Hillyard Technical Center,Saint Joseph,64506-5102,,PrivacySuppressed,PrivacySuppressed
2080,National Academy of Beauty Arts-St Louis,Saint Louis,63128-0000,,PrivacySuppressed,PrivacySuppressed
2081,Nazarene Theological Seminary,Kansas City,64131-1246,,,
2082,Neosho Beauty College,Neosho,64850-1525,,PrivacySuppressed,PrivacySuppressed
2083,Truman State University,Kirksville,63501-4221,,0.642248722,0.633663366
2084,Northwest Missouri State University,Maryville,64468-6001,,0.413213886,0.404797601
2085,Ozark Christian College,Joplin,64801,,0.391304348,0.415841584
2086,College of the Ozarks,Point Lookout,65726-0017,,0.65,0.59375
2087,Park University,Parkville,64152-3795,,0.366812227,0.305664063
2088,Stevens-The Institute of Business & Arts,Saint Louis,63103,,PrivacySuppressed,PrivacySuppressed
2089,Poplar Bluff Technical Career Center,Poplar Bluff,63901-8960,,PrivacySuppressed,PrivacySuppressed
2090,Ranken Technical College,Saint Louis,63113-2811,,0.505747126,0.553169734
2091,Research College of Nursing,Kansas City,64132-1199,,PrivacySuppressed,PrivacySuppressed
2092,Rockhurst University,Kansas City,64110-2561,,0.662835249,0.643939394
2093,Rolla Technical Institute/Center,Rolla,65401,,0.671641791,0.6
2094,Everest College-Springfield,Springfield,65807,,0.530726257,0.397683398
2095,Saint Louis University,Saint Louis,63103-2097,,0.615171138,0.604347826
2096,Salem College of Hairstyling,Rolla,65401,,PrivacySuppressed,PrivacySuppressed
2097,Sanford-Brown College-Fenton,Fenton,63026-3400,,0.504340278,0.405315615
2098,American College of Hair Design Inc,Sedalia,65301,,PrivacySuppressed,PrivacySuppressed
2099,Sikeston Career and Technology Center,Sikeston,63801-3347,,PrivacySuppressed,PrivacySuppressed
2100,Saint Louis Christian College,Florissant,63033,,0.25,0.192307692
2101,St Louis College of Pharmacy,Saint Louis,63110-1088,,0.649122807,0.708333333
2102,Saint Louis Community College,Saint Louis,63102-2810,,0.109908257,0.079856314
2103,Saint Paul School of Theology,Leawood,66224,,PrivacySuppressed,PrivacySuppressed
2104,Southwest Baptist University,Bolivar,65613-2596,,0.395393474,0.376666667
2105,Missouri State University-West Plains,West Plains,65775-2715,,0.246341463,0.085333333
2106,Saint Luke's College of Health Sciences,Kansas City,64111,,PrivacySuppressed,PrivacySuppressed
2107,St Louis College of Health Careers-St Louis,Saint Louis,63110,,0.51320132,0.345454546
2108,State Fair Community College,Sedalia,65301-2199,,0.236406619,0.165745856
2109,Stephens College,Columbia,65215,,PrivacySuppressed,PrivacySuppressed
2110,Southeast Missouri State University,Cape Girardeau,63701,,0.380041012,0.333988212
2111,Missouri State University-Springfield,Springfield,65897,,0.46980198,0.420143027
2112,Three Rivers Community College,Poplar Bluff,63901,,0.13143483,0.103986135
2113,North Central Missouri College,Trenton,64683,,0.383419689,0.219653179
2114,Truman Medical Center School of Nurse Anesthesia,Kansas City,64108,,,
2115,Kansas City University of Medicine and Biosciences,Kansas City,64106-1453,,PrivacySuppressed,PrivacySuppressed
2116,Washington University in St Louis,Saint Louis,63130-4899,,0.875,0.848942598
2117,Webster University,Saint Louis,63119-3194,,0.560143627,0.504854369
2118,Wentworth Military Academy and College,Lexington,64067-1799,,0.271604938,0.217391304
2119,Westminster College,Fulton,65251-1299,,0.651785714,0.385093168
2120,William Jewell College,Liberty,64068-1896,,0.662921348,0.550847458
2121,William Woods University,Fulton,65251-1098,,0.52,0.546391753
2122,Academy of Cosmetology,Bozeman,59715-3544,,PrivacySuppressed,PrivacySuppressed
2123,Blackfeet Community College,Browning,59417-0819,,PrivacySuppressed,PrivacySuppressed
2124,Butte Academy of Beauty Culture,Butte,59701,,PrivacySuppressed,PrivacySuppressed
2125,Highlands College of Montana Tech,Butte,59701,,0.219354839,0.303664922
2126,Crevier's Academy of Cosmetology Arts,Kalispell,59901,,PrivacySuppressed,PrivacySuppressed
2127,Carroll College,Helena,59625-0002,,0.564971751,0.532374101
2128,Dawson Community College,Glendive,59330,,0.212121212,0.318181818
2129,Chief Dull Knife College,Lame Deer,59043,,PrivacySuppressed,PrivacySuppressed
2130,Montana State University-Billings,Billings,59101-0298,,0.120267261,0.106451613
2131,Flathead Valley Community College,Kalispell,59901,,0.134268537,0.099358974
2132,Aaniiih Nakoda College,Harlem,59526,,PrivacySuppressed,PrivacySuppressed
2133,Fort Peck Community College,Poplar,59255-0398,,PrivacySuppressed,PrivacySuppressed
2134,Great Falls College Montana State University,Great Falls,59405,,PrivacySuppressed,PrivacySuppressed
2135,University of Great Falls,Great Falls,59405-4996,,0.316666667,0.296
2136,Helena College University of Montana,Helena,59601,,0.227424749,0.241509434
2137,Little Big Horn College,Crow Agency,59022,,PrivacySuppressed,PrivacySuppressed
2138,Miles Community College,Miles City,59301-4774,,0.373913044,0.313953488
2139,Modern Beauty School Inc,Missoula,59808,,PrivacySuppressed,PrivacySuppressed
2140,Montana Tech of the University of Montana,Butte,59701-8997,,0.219354839,0.303664922
2141,Montana State University,Bozeman,59717,,0.339705882,0.267945984
2142,The University of Montana,Missoula,59812,,0.351473923,0.277884003
2143,Montana State University-Northern,Havre,59501,,0.313084112,0.244019139
2144,Rocky Mountain College,Billings,59102-1796,,0.409638554,0.335260116
2145,Salish Kootenai College,Pablo,59855,,0.174603175,0.141242938
2146,The University of Montana-Western,Dillon,59725-3598,,0.242553192,0.198924731
2147,La'James International College,Fremont,68025,,PrivacySuppressed,PrivacySuppressed
2148,Bellevue University,Bellevue,68005-3098,,0.414826498,0.392703863
2149,Clarkson College,Omaha,68131-2739,,0.682464455,0.65
2150,Bryan College of Health Sciences,Lincoln,68506-1299,,PrivacySuppressed,PrivacySuppressed
2151,Central Community College,Grand Island,68802-4903,,0.23132969,0.215503876
2152,Chadron State College,Chadron,69337-2690,,0.37202381,0.339207049
2153,College of Hair Design-Downtown,Lincoln,68508-2199,,PrivacySuppressed,PrivacySuppressed
2154,Concordia University-Nebraska,Seward,68434-1556,,0.7,0.541401274
2155,Creighton University,Omaha,68178,,0.746924429,0.700288184
2156,Doane University-Arts & Sciences,Crete,68333,,0.551622419,0.467213115
2157,Grace University,Omaha,68108-3629,,0.44,0.365384615
2158,Hastings College,Hastings,68901,,0.529411765,0.458598726
2159,CHI Health School of Radiologic Technology,Omaha,68122,,PrivacySuppressed,PrivacySuppressed
2160,Joseph's College Cosmetology,Lincoln,68510-2226,,0.627027027,0.633333333
2161,University of Nebraska at Kearney,Kearney,68849-1212,,0.410326087,0.372659176
2162,Kaplan University-Lincoln Campus,Lincoln,68508,,0.301279649,0.25384735
2163,Nebraska Methodist College of Nursing & Allied Health,Omaha,68114-2852,,PrivacySuppressed,PrivacySuppressed
2164,Metropolitan Community College Area,Omaha,68111-1610,,0.098310292,0.103696592
2165,Mid-Plains Community College,North Platte,69101,,0.236220472,0.241935484
2166,Midland University,Fremont,68025,,0.526717557,0.402255639
2167,Nebraska Christian College of Hope International University,Papillion,68046,,PrivacySuppressed,PrivacySuppressed
2168,University of Nebraska at Omaha,Omaha,68182-0225,,0.390781563,0.336140888
2169,Kaplan University-Omaha Campus,Omaha,68134-1002,,0.301279649,0.25384735
2170,Nebraska Indian Community College,Macy,68039-0428,,PrivacySuppressed,PrivacySuppressed
2171,University of Nebraska Medical Center,Omaha,68198-7815,,0.868131868,0.827586207
2172,Nebraska Wesleyan University,Lincoln,68504-2794,,0.501754386,0.539215686
2173,University of Nebraska-Lincoln,Lincoln,68588,,0.542227004,0.510720176
2174,Northeast Community College,Norfolk,68702-0469,,0.339563863,0.46090535
2175,Peru State College,Peru,68421-0010,,0.443298969,0.276497696
2176,College of Saint Mary,Omaha,68106,,PrivacySuppressed,PrivacySuppressed
2177,Southeast Community College Area,Lincoln,68510-2449,,0.238745574,0.273029967
2178,Union College,Lincoln,68506,,0.385321101,0.402061856
2179,Vatterott College-Spring Valley,Omaha,68137,,0.461267606,0.56875
2180,Nebraska College of Technical Agriculture,Curtis,69025-9552,,0.542227004,0.510720176
2181,Wayne State College,Wayne,68787,,0.47257384,0.393530997
2182,Regional West Medical Center School of Radiologic Technology,Scottsbluff,69361,,,
2183,Western Nebraska Community College,Scottsbluff,69361-1899,,0.221153846,0.19391635
2184,York College,York,68467-2699,,0.449438202,0.358695652
2185,Academy of Hair Design-Las Vegas,Las Vegas,89146,,PrivacySuppressed,PrivacySuppressed
2186,Career College of Northern Nevada,Sparks,89434-7905,,0.580769231,0.61038961
2187,College of Southern Nevada,Las Vegas,89146-1164,,0.087405642,0.064546305
2188,The Art Institute of Las Vegas,Henderson,89074-7737,,0.435418594,0.323302586
2189,Everest College-Henderson,Henderson,89074,,0.592178771,0.448275862
2190,Marinello Schools of Beauty-Las Vegas,Las Vegas,89110,,PrivacySuppressed,PrivacySuppressed
2191,University of Nevada-Las Vegas,Las Vegas,89154,,0.369874477,0.309935205
2192,University of Nevada-Reno,Reno,89557,,0.502974223,0.446153846
2193,Great Basin College,Elko,89801,,0.12605042,0.238095238
2194,Marinello Schools of Beauty-Reno,Reno,89502,,PrivacySuppressed,PrivacySuppressed
2195,Sierra Nevada College,Incline Village,89451,,0.465517241,0.516129032
2196,Truckee Meadows Community College,Reno,89512-3999,,0.134782609,0.118657299
2197,Western Nevada College,Carson City,89703-7399,,0.096199525,0.115686275
2198,Colby-Sawyer College,New London,03257-7835,,0.555555556,0.537815126
2199,Continental Academie of Hair Design-Hudson,Hudson,03051,,PrivacySuppressed,PrivacySuppressed
2200,Daniel Webster College,Nashua,03063-1300,,0.261904762,0.226890756
2201,Dartmouth College,Hanover,03755-3529,,0.912878788,0.875555556
2202,Empire Beauty School-Laconia,Laconia,03246,,PrivacySuppressed,PrivacySuppressed
2203,Empire Beauty School-Somersworth,Somersworth,03878,,PrivacySuppressed,PrivacySuppressed
2204,Franklin Pierce University,Rindge,03461-0060,,0.460966543,0.294354839
2205,University of New Hampshire-School of Law,Concord,03301-4197,,0.720140515,0.678695351
2206,Mount Washington College,Manchester,03103-9969,,0.370860927,0.256578947
2207,Keene Beauty Academy,Keene,03431,,PrivacySuppressed,PrivacySuppressed
2208,Northeast Catholic College,Warner,03278-4012,,PrivacySuppressed,PrivacySuppressed
2209,Michaels School of Hair Design and Esthetics-Paul Mitchell Partner School,Bedford,03110,,PrivacySuppressed,PrivacySuppressed
2210,New England College,Henniker,03242,,0.333333333,0.290502793
2211,New England School of Hair Design,West Lebanon,03784,,PrivacySuppressed,PrivacySuppressed
2212,Southern New Hampshire University,Manchester,03106-1045,,0.389135255,0.382022472
2213,New Hampshire Institute for Therapeutic Arts,Hudson,03051,,PrivacySuppressed,PrivacySuppressed
2214,University of New Hampshire-Main Campus,Durham,03824-3547,,0.720140515,0.678695351
2215,Keene State College,Keene,03435-1506,,0.614102564,0.587412587
2216,University of New Hampshire at Manchester,Manchester,03101-1113,,0.720140515,0.678695351
2217,Plymouth State University,Plymouth,03264-1595,,0.563218391,0.446308725
2218,NHTI-Concord's Community College,Concord,03301-7412,,0.29738933,0.235694823
2219,White Mountains Community College,Berlin,03570,,0.362385321,0.333333333
2220,River Valley Community College,Claremont,03743-9707,,0.325670498,0.247619048
2221,Lakes Region Community College,Laconia,03246,,0.082987552,0.048582996
