INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
Ivy Tech Community College-Richmond,Richmond,47374-1298,,0.158176944,0.076923077
Ivy Tech Community College-Northwest,Gary,46409-1499,,PrivacySuppressed,PrivacySuppressed
Ivy Tech Community College-Southeast,Madison,47250-1881,,PrivacySuppressed,PrivacySuppressed
Indiana University-Purdue University-Fort Wayne,Fort Wayne,46805-1499,,0.210045662,0.202674897
Indiana University-Purdue University-Indianapolis,Indianapolis,46202-5143,,0.331877729,0.28465999
Harrison College-Anderson,Anderson,46013,,0.363812288,0.268817204
Harrison College-Indianapolis,Indianapolis,46204-2611,,0.363812288,0.268817204
Harrison College-Marion,Marion,46952-2338,,0.363812288,0.268817204
Harrison College-Columbus,Columbus,47203-1843,,0.363812288,0.268817204
Harrison College-Muncie,Muncie,47303,,PrivacySuppressed,PrivacySuppressed
Harrison College-Terre Haute,Terre Haute,47803,,0.363812288,0.268817204
Harrison College-Lafayette,Lafayette,47905,,0.363812288,0.268817204
University of Indianapolis,Indianapolis,46227-3697,,0.399659864,0.297794118
Indiana Institute of Technology,Fort Wayne,46803-1228,,0.302777778,0.357615894
University of Southern Indiana,Evansville,47712,,0.202307692,0.150170649
Indiana State University,Terre Haute,47809,,0.120540019,0.083769634
Indiana University-Kokomo,Kokomo,46904-9003,,0.325102881,0.214285714
Indiana University-South Bend,South Bend,46634-7111,,0.221698113,0.157563025
Indiana University-Bloomington,Bloomington,47405-7000,,0.581305115,0.534335636
Indiana University-Northwest,Gary,46408-1197,,0.24852768,0.155555556
Indiana University-Southeast,New Albany,47150,,0.243440233,0.213296399
Indiana University-East,Richmond,47374-1289,,0.154347826,0.0625
International Business College-Fort Wayne,Fort Wayne,46804-7145,,0.770053476,0.686440678
International Business College-Indianapolis,Indianapolis,46256-3954,,0.770053476,0.686440678
ITT Technical Institute-Nashville,Nashville,37214-3717,,0.224924012,0.306818182
ITT Technical Institute-Fort Wayne,Fort Wayne,46825,,0.306772908,0.362126246
ITT Technical Institute-Indianapolis,Indianapolis,46268-1119,,0.346080306,0.361493997
J Everett Light Career Center,Indianapolis,46240,,PrivacySuppressed,PrivacySuppressed
Knox Beauty College,Knox,46534,,PrivacySuppressed,PrivacySuppressed
Tricoci University of Beauty Culture-Lafayette,Lafayette,47901,,PrivacySuppressed,PrivacySuppressed
Brown Mackie College-Merrillville,Merrillville,46410,,0.486111111,0.278688525
Brown Mackie College-Michigan City,Michigan City,46360-7362,,0.486111111,0.278688525
Empire Beauty School-Indianapolis,Indianapolis,46237-3249,,PrivacySuppressed,PrivacySuppressed
Lincoln College of Technology-Indianapolis,Indianapolis,46268,,0.336633663,0.574300699
Manchester University,North Manchester,46962,,PrivacySuppressed,PrivacySuppressed
Marian University,Indianapolis,46222-1997,,0.427807487,0.458646617
Indiana Wesleyan University-Marion,Marion,46953-4974,,0.581927711,0.507263923
Martin University,Indianapolis,46218-0567,,PrivacySuppressed,PrivacySuppressed
Masters of Cosmetology College,Fort Wayne,46809-1305,,PrivacySuppressed,PrivacySuppressed
Anabaptist Mennonite Biblical Seminary,Elkhart,46517-1999,,,
Merrillville Beauty College,Merrillville,46410,,PrivacySuppressed,PrivacySuppressed
Brown Mackie College-South Bend,South Bend,46635,,0.372623574,0.285714286
Mid-America College of Funeral Service,Jeffersonville,47130,,PrivacySuppressed,PrivacySuppressed
West Michigan College of Barbering and Beauty,Kalamazoo,49008,,PrivacySuppressed,PrivacySuppressed
University of Notre Dame,Notre Dame,46556,,0.921800948,0.92173913
Oakland City University,Oakland City,47660-1099,,0.208791209,0.201923077
PJ's College of Cosmetology-Richmond,Richmond,47374,,PrivacySuppressed,PrivacySuppressed
Kaplan College-Indianapolis,Indianapolis,46278-1736,,PrivacySuppressed,PrivacySuppressed
Purdue University-Calumet Campus,Hammond,46323-2094,,0.107332625,0.091537133
Purdue University-North Central Campus,Westville,46391-9542,,0.263269639,0.207482993
Ravenscroft Beauty College,Fort Wayne,46835,,PrivacySuppressed,PrivacySuppressed
Rogers Academy of Hair Design,Evansville,47712,,PrivacySuppressed,PrivacySuppressed
Rose-Hulman Institute of Technology,Terre Haute,47803-3920,,0.666666667,0.695121951
Rudae's School of Beauty Culture-Kokomo,Kokomo,46901-4516,,PrivacySuppressed,PrivacySuppressed
University of Saint Francis-Fort Wayne,Fort Wayne,46808-3994,,0.441805226,0.238095238
Saint Josephs College,Rensselaer,47978-0870,,0.564102564,0.448275862
Saint Mary-of-the-Woods College,Saint Mary of the Woods,47876-1099,,PrivacySuppressed,PrivacySuppressed
Saint Mary's College,Notre Dame,46556,,PrivacySuppressed,PrivacySuppressed
Brightwood College-Hammond,Hammond,46324,,0.496031746,0.375
Kaplan College-Merrillville,Merrillville,46410,,0.496031746,0.375
Saint Meinrad School of Theology,St. Meinrad,47577,,,
Saint Elizabeth School of Nursing,Lafayette,47904-2198,,PrivacySuppressed,PrivacySuppressed
Taylor University,Upland,46989-1001,,0.526132404,0.543103448
Trine University,Angola,46703-1764,,0.404255319,0.411552347
Valparaiso University,Valparaiso,46383,,0.711229947,0.64057971
Vincennes Beauty College,Vincennes,47591,,PrivacySuppressed,PrivacySuppressed
Vincennes University,Vincennes,47591,,0.209825998,0.214038128
Wabash College,Crawfordsville,47933-0352,,PrivacySuppressed,PrivacySuppressed
Allen College,Waterloo,50703-1999,,PrivacySuppressed,PrivacySuppressed
AIB College of Business,Des Moines,50321-1799,,0.444839858,0.418181818
Briar Cliff University,Sioux City,51104,,0.415584416,0.358024691
Buena Vista University,Storm Lake,50588,,0.348228043,0.349431818
Daytons School of Hair Design,Burlington,52601,,,
Capri College-Dubuque,Dubuque,52004-0873,,PrivacySuppressed,PrivacySuppressed
Capri College-Cedar Rapids,Cedar Rapids,52404,,PrivacySuppressed,PrivacySuppressed
American College of Hairstyling-Cedar Rapids,Cedar Rapids,52402,,PrivacySuppressed,PrivacySuppressed
Central College,Pella,50219,,0.599137931,0.468292683
Clarke University,Dubuque,52001-3198,,0.572769953,0.478873239
Coe College,Cedar Rapids,52402-5092,,0.67539267,0.625
Cornell College,Mount Vernon,52314-1098,,0.668341709,0.651162791
Iowa School of Beauty-Marshalltown,Marshalltown,50158,,PrivacySuppressed,PrivacySuppressed
Des Moines Area Community College,Ankeny,50023-3993,,0.156852527,0.134283571
Divine Word College,Epworth,52045,,PrivacySuppressed,PrivacySuppressed
Dordt College,Sioux Center,51250-1697,,0.54601227,0.5
Drake University,Des Moines,50311-4505,,0.64608076,0.592105263
University of Dubuque,Dubuque,52001,,0.480314961,0.291512915
Ellsworth Community College,Iowa Falls,50126,,0.317073171,0.245192308
Emmaus Bible College,Dubuque,52001-3096,,0.295454546,0.277777778
Eastern Iowa Community College District,Davenport,52801-1221,,0.214230472,0.154506438
Faith Baptist Bible College and Theological Seminary,Ankeny,50023-2152,,0.5625,0.480769231
Faust Institute of Cosmetology-Storm Lake,Storm Lake,50588,,PrivacySuppressed,PrivacySuppressed
Graceland University-Lamoni,Lamoni,50140,,0.584313726,0.392857143
Grand View University,Des Moines,50316,,0.487623762,0.450617284
Grinnell College,Grinnell,50112-1690,,0.733944954,0.675925926
Kaplan University-Mason City Campus,Mason City,50401,,0.300858529,0.264038676
Kaplan University-Cedar Rapids Campus,Cedar Rapids,52404,,0.300858529,0.264038676
Hamilton Technical College,Davenport,52807,,0.672413793,0.604166667
Hawkeye Community College,Waterloo,50701,,0.365010799,0.296060991
Indian Hills Community College,Ottumwa,52501,,PrivacySuppressed,PrivacySuppressed
Iowa Central Community College,Fort Dodge,50501,,0.205782313,0.064347826
Iowa Lakes Community College,Estherville,51334-2295,,PrivacySuppressed,PrivacySuppressed
UnityPoint Health-Des Moines School of Radiologic Technology,Des Moines,50309-1453,,PrivacySuppressed,PrivacySuppressed
American College of Hairstyling-Des Moines,Des Moines,50309,,PrivacySuppressed,PrivacySuppressed
Iowa School of Beauty-Des Moines,Des Moines,50322-3203,,PrivacySuppressed,PrivacySuppressed
Iowa State University,Ames,50011-2103,,0.540482574,0.502599653
Iowa Wesleyan University,Mount Pleasant,52641,,PrivacySuppressed,PrivacySuppressed
Iowa Western Community College,Council Bluffs,51503-1057,,0.149746193,0.093686354
University of Iowa,Iowa City,52242-1316,,0.592883549,0.564739884
Kirkwood Community College,Cedar Rapids,52406-2068,,0.242920354,0.183651805
La James International College-Cedar Falls,Cedar Falls,50613,,PrivacySuppressed,PrivacySuppressed
La James International College-Johnston,Johnston,50131,,PrivacySuppressed,PrivacySuppressed
La James College of Hairstyling and Cosmetology,Mason City,50401-3308,,PrivacySuppressed,PrivacySuppressed
La James International College-Ft Dodge,Fort Dodge,50501,,PrivacySuppressed,PrivacySuppressed
Loras College,Dubuque,52004-0178,,0.645454546,0.582089552
Luther College,Decorah,52101-1045,,0.678466077,0.668016194
Maharishi University of Management,Fairfield,52557,,0.454545455,0.395348837
Marshalltown Community College,Marshalltown,50158,,0.197952218,0.116161616
Mercy College of Health Sciences,Des Moines,50309-1239,,0.638211382,0.615384615
Morningside College,Sioux City,51106-1751,,0.48,0.35915493
Mount Mercy University,Cedar Rapids,52402-4797,,0.586666667,0.456140351
Ashford University,San Diego,92123,,0.494505495,0.417266187
North Iowa Area Community College,Mason City,50401,,0.294642857,0.231182796
University of Northern Iowa,Cedar Falls,50614-0005,,0.588033012,0.510579577
Northwestern College,Orange City,51041,,0.510204082,0.479674797
Northeast Iowa Community College,Calmar,52132-0400,,0.259398496,0.211416491
Northwest Iowa Community College,Sheldon,51201,,0.44,0.516339869
Des Moines University-Osteopathic Medical Center,Des Moines,50312,,PrivacySuppressed,PrivacySuppressed
Iowa School of Beauty-Ottumwa,Ottumwa,52501,,PrivacySuppressed,PrivacySuppressed
Palmer College of Chiropractic,Davenport,52803-5287,,PrivacySuppressed,PrivacySuppressed
PCI Academy-Ames,Ames,50010,,PrivacySuppressed,PrivacySuppressed
Saint Ambrose University,Davenport,52803-2898,,0.136253041,0.064516129
St Luke's College,Sioux City,51104-0263,,PrivacySuppressed,PrivacySuppressed
La James International College-Davenport,Davenport,52806,,PrivacySuppressed,PrivacySuppressed
La James International College-Iowa City,Iowa City,52245,,PrivacySuppressed,PrivacySuppressed
Simpson College,Indianola,50125,,0.110169492,0.155844156
Southeastern Community College,West Burlington,52655-0180,,0.123239437,0.131343284
Southwestern Community College,Creston,50801,,0.418439716,0.25
Capri College-Davenport,Davenport,52807-3003,,PrivacySuppressed,PrivacySuppressed
Iowa School of Beauty-Sioux City,Sioux City,51106,,PrivacySuppressed,PrivacySuppressed
E Q School of Hair Design,Council Bluffs,51503,,PrivacySuppressed,PrivacySuppressed
Dayton School of Hair Design,Keokuk,52632,,,
Upper Iowa University,Fayette,52142-1857,,0.1525,0.14004914
Vennard College,University Park,52595-0029,,PrivacySuppressed,PrivacySuppressed
Waldorf University,Forest City,50436-1713,,0.405660377,0.242424242
Wartburg College,Waverly,50677-0903,,0.698412698,0.57079646
Wartburg Theological Seminary,Dubuque,52003-7769,,PrivacySuppressed,PrivacySuppressed
The Salon Professional Academy,Waterloo,50703-4734,,PrivacySuppressed,PrivacySuppressed
Western Iowa Tech Community College,Sioux City,51102-5199,,0.205673759,0.185950413
William Penn University,Oskaloosa,52577,,0.223974763,0.191304348
Academy of Hair Design Inc,Salina,67401,,PrivacySuppressed,PrivacySuppressed
Allen County Community College,Iola,66749,,PrivacySuppressed,PrivacySuppressed
AIB International,Manhattan,66502,,PrivacySuppressed,PrivacySuppressed
Baker University,Baldwin City,66006-0065,,0.472463768,0.427983539
Barton County Community College,Great Bend,67530,,0.169082126,0.109170306
Benedictine College,Atchison,66002-1499,,0.221428571,0.164556962
Bethany College,Lindsborg,67456-1897,,0.375,0.169117647
Bethel College-North Newton,North Newton,67117-1716,,0.301369863,0.333333333
Brown Mackie College-Kansas City,Lenexa,66215,,0.358695652,0.292517007
Brown Mackie College-Salina,Salina,67401-7307,,0.358695652,0.292517007
Bryan University,Topeka,66604,,0.54,0.378378378
Butler Community College,El Dorado,67042-3280,,0.140636566,0.123178808
Cutting Edge Hairstyling Academy,Kansas City,66102,,PrivacySuppressed,PrivacySuppressed
Central Baptist Theological Seminary,Shawnee,66226-3513,,PrivacySuppressed,PrivacySuppressed
Central Christian College of Kansas,McPherson,67460-5740,,0.403225807,0.271186441
Cloud County Community College,Concordia,66901-1002,,0.208133971,0.183333333
Coffeyville Community College,Coffeyville,67337-5064,,0.21656051,0.233480176
Colby Community College,Colby,67701,,0.284046693,0.261904762
B Street Design School of International Hair Styling-Overland Park,Overland Park,66212,,PrivacySuppressed,PrivacySuppressed
Cowley County Community College,Arkansas City,67005,,0.025287356,0.02020202
Marinello Schools of Beauty-Manhattan,Manhattan,66502,,PrivacySuppressed,PrivacySuppressed
Dodge City Community College,Dodge City,67801-2399,,PrivacySuppressed,PrivacySuppressed
Donnelly College,Kansas City,66102,,PrivacySuppressed,PrivacySuppressed
Emporia State University,Emporia,66801-5415,,0.397863818,0.288135593
Flint Hills Technical College,Emporia,66801-5957,,0.447761194,0.349206349
Fort Hays State University,Hays,67601-4099,,0.392111369,0.344680851
Barclay College,Haviland,67059-0288,,PrivacySuppressed,PrivacySuppressed
Friends University,Wichita,67213,,0.148496241,0.110526316
Fort Scott Community College,Fort Scott,66701,,0.169291339,0.130653266
Garden City Community College,Garden City,67846-6333,,PrivacySuppressed,PrivacySuppressed
Haskell Indian Nations University,Lawrence,66046-4800,,PrivacySuppressed,PrivacySuppressed
Hays Academy of Hair Design,Hays,67601,,PrivacySuppressed,PrivacySuppressed
Hesston College,Hesston,67062-2093,,0.706422018,0.576923077
Highland Community College,Highland,66035-4165,,PrivacySuppressed,PrivacySuppressed
Hutchinson Community College,Hutchinson,67501,,0.21299639,0.153132251
Independence Community College,Independence,67301-0708,,PrivacySuppressed,PrivacySuppressed
Johnson County Community College,Overland Park,66210-1299,,0.039726027,0.023638232
Kansas City Kansas Community College Technical Education Center,Kansas City,66104-2821,,PrivacySuppressed,PrivacySuppressed
Concorde Career College-Kansas City,Kansas City,64111-2407,,0.592727273,0.551724138
Kansas City Kansas Community College,Kansas City,66112,,PrivacySuppressed,PrivacySuppressed
University of Kansas,Lawrence,66045,,0.481630599,0.445096888
Newman University,Wichita,67213-2097,,0.237931035,0.25984252
Old Town Barber College-Wichita,Wichita,67211-1605,,PrivacySuppressed,PrivacySuppressed
Kansas State University,Manhattan,66506,,0.466294982,0.400202634
Kansas Wesleyan University,Salina,67401-6196,,0.489583333,0.236220472
Washburn Institute of Technology,Topeka,66604-2117,,0.67,0.647058824
La Baron Hairdressing Academy-Overland Park,Overland Park,66204,,PrivacySuppressed,PrivacySuppressed
Labette Community College,Parsons,67357-4201,,0.205645161,0.140740741
Southwest Kansas Technical School,Liberal,67901-1599,,PrivacySuppressed,PrivacySuppressed
Manhattan Area Technical College,Manhattan,66503-2499,,0.522222222,0.591549296
Manhattan Christian College,Manhattan,66502-4801,,0.375,0.392857143
McPherson College,McPherson,67460-1402,,0.487179487,0.518181818
MidAmerica Nazarene University,Olathe,66062-1899,,0.592436975,0.478632479
Neosho County Community College,Chanute,66720,,0.332046332,0.169811321
North Central Kansas Technical College,Beloit,67420,,0.690140845,0.770833333
Northeast Kansas Technical Center,Atchison,66002,,0.641509434,0.517857143
Northwest Kansas Technical College,Goodland,67735,,0.716981132,0.691666667
Ottawa University-Ottawa,Ottawa,66067-3399,,0.193493151,0.141414141
Ottawa University-Kansas City,Overland Park,66211,,0.193493151,0.141414141
Pittsburg State University,Pittsburg,66762,,0.435971223,0.361022364
Pratt Community College,Pratt,67124,,0.220930233,0.268965517
University of Saint Mary,Leavenworth,66048-5082,,0.463157895,0.369047619
Salina Area Technical College,Salina,67401,,0.484848485,0.637362637
Seward County Community College,Liberal,67901,,0.231155779,0.164948454
Sidneys Hair Dressing College,Hutchinson,67501,,PrivacySuppressed,PrivacySuppressed
Coffeyville Community College,Coffeyville,67337-5064,,0.21656051,0.233480176
Southwestern College,Winfield,67156-6224,,0.542635659,0.345744681
Sterling College,Sterling,67579,,0.53125,0.294117647
Tabor College,Hillsboro,67063-1799,,0.602564103,0.457831325
