INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
Delta College,University Center,48710,,,
Detroit Business Institute-Downriver,Riverview,48193,,,
DAVENPORT UNIVERSITY-EASTERN REGION-DEARBORN,DEARBORN,48126-3799,,,
DAVENPORT UNIVERSITY-EASTERN REGION-WARREN,WARREN,48092-5209,,,
DETROIT COLLEGE OF BUSINESS-FLINT,FLINT,485041700,,,
Michigan State University-College of Law,East Lansing,48824-1300,,,
MIAT College of Technology,Canton,48188,,,
University of Detroit Mercy,Detroit,48221-3038,,,
Dorsey Business Schools-Madison Heights,Madison Heights,48071,,,
Dorsey Business Schools-Southgate,Southgate,48195,,,
Eastern Michigan University,Ypsilanti,48197,,,
KEY INSTITUTE,SOUTHFIELD,48075,,,
Ferris State University,Big Rapids,49307-2251,,,
Flint Institute of Barbering Inc,Flint,48504-4395,,,
Glen Oaks Community College,Centreville,49032-9719,,,
Kettering University,Flint,48504-6214,,,
Gogebic Community College,Ironwood,49938,,,
Grace Bible College,Wyoming,49509,,,
Cornerstone University,Grand Rapids,49525-5897,,,
Everest Institute-Grand Rapids,Grand Rapids,49525,,,
Grand Rapids Community College,Grand Rapids,49503-3295,,,
Grand Valley State University,Allendale,49401-9403,,,
Great Lakes Christian College,Lansing,48917-1299,,,
Henry Ford College,Dearborn,48128-1495,,,
Hope College,Holland,49422-9000,,,
Howell College of Cosmetology,Howell,48843,,,
ITT Technical Institute-Wyoming,Wyoming,49519,,,
Jackson College,Jackson,49201-8399,,,
Wright Beauty Academy,Portage,49002,,,
Kalamazoo College,Kalamazoo,49006-3295,,,
Kalamazoo Valley Community College,Kalamazoo,49003-4070,,,
Kellogg Community College,Battle Creek,49017-3397,,,
DAVID WOLCOTT KENDALL MEMORIAL SCHOOL,GRAND RAPIDS,495033002,,,
Kirtland Community College,Roscommon,48653,,,
Michigan College of Beauty-Monroe,Monroe,48161,,,
Lake Michigan College,Benton Harbor,49022-1899,,,
Lake Superior State University,Sault Ste Marie,49783,,,
Lansing Community College,Lansing,48901-7210,,,
Lawrence Technological University,Southfield,48075-1058,,,
Lewis College of Business,Detroit,48235,,,
M J Murphy Beauty College of Mount Pleasant,Mount Pleasant,48858,,,
Macomb Community College,Warren,48088-3896,,,
Madonna University,Livonia,48150-1176,,,
Marquette General Hospital,Marquette,49855,,,
Marygrove College,Detroit,48221-2599,,,
Rochester College,Rochester Hills,48307,,,
University of Michigan-Ann Arbor,Ann Arbor,48109,,,
Michigan Barber School Inc,Detroit,48204-2244,,,
Michigan State University,East Lansing,48824-1046,,,
Michigan Technological University,Houghton,49931-1295,,,
University of Michigan-Dearborn,Dearborn,48128-1491,,,
University of Michigan-Flint,Flint,48502-1950,,,
Mid Michigan Community College,Harrison,48625-9447,,,
Monroe County Community College,Monroe,48161-9746,,,
Montcalm Community College,Sidney,48885-9723,,,
Mr Bela's School of Cosmetology Inc,Warren,48091,,,
Baker College of Muskegon,Muskegon,49442,,,
Muskegon Community College,Muskegon,49442-1432,,,
Everest College-Skokie,Skokie,60077-1074,,,
Everest Institute-Southfield,Southfield,48033,,,
North Central Michigan College,Petoskey,49770,,,
Northern Michigan University,Marquette,49855,,,
Northwestern Michigan College,Traverse City,49686,,,
Northwood University,Midland,48640-2398,,,
Oakland Community College,Bloomfield Hills,48304-2266,,,
Oakland University,Rochester Hills,48309-4401,,,
Olivet College,Olivet,49076,,,
Port Huron Cosmetology College,Waterford,48329,,,
Kuyper College,Grand Rapids,49525-9781,,,
Ross Medical Education Center-Lansing,Lansing,48917,,,
Ross Medical Education Center-Madison Heights,Madison Heights,48071,,,
Ross Medical Education Center-Flint,Flint,48507,,,
Sacred Heart Major Seminary,Detroit,48206-1799,,,
Saginaw Valley State University,University Center,48710,,,
SAINT MARY'S COLLEGE OF AVE MARIA UNIVERSITY,ORCHARD LAKE,48324-1515,,,
Schoolcraft College,Livonia,48152-2696,,,
Siena Heights University,Adrian,49221,,,
St Clair County Community College,Port Huron,48061-5015,,,
Southwestern Michigan College,Dowagiac,49047-9793,,,
Specs Howard School of Media Arts,Southfield,48075-3953,,,
Spring Arbor University,Spring Arbor,49283-9799,,,
Finlandia University,Hancock,49930-1832,,,
Western Michigan University-Thomas M. Cooley Law School,Lansing,48901,,,
TRAVEL EDUCATION INSTITUTE,SOUTHFIELD,48075,,,
Twin City Beauty College,Saint Joseph,49085,,,
Virginia Farrell Beauty School-St Clair Shores,Saint Clair Shores,48080,,,
Virginia Farrell Beauty School-Westland,Westland,48185,,,
Virginia Farrell Beauty School-Ferndale,Ferndale,48220,,,
Walsh College of Accountancy and Business Administration,Troy,48083-5066,,,
Washtenaw Community College,Ann Arbor,48105-4800,,,
Wayne County Community College District,Detroit,48226,,,
Wayne State University,Detroit,48202,,,
West Shore Community College,Scottville,49454-0277,,,
Paul Mitchell the School-Grand Rapids,Kentwood,49512-1781,,,
Western Michigan University,Kalamazoo,49008-5200,,,
Western Theological Seminary,Holland,49423-3622,,,
WILLIAM TYNDALE COLLEGE,FARMINGTON HILLS,48331-314,,,
Wright Beauty Academy,Battle Creek,49015,,,
Academy College,Bloomington,55431-1411,,,
Alexandria Technical & Community College,Alexandria,56308,,,
Anoka Technical College,Anoka,55303,,,
Anoka-Ramsey Community College,Coon Rapids,55433-3470,,,
Augsburg College,Minneapolis,55454,,,
Riverland Community College,Austin,55912-1473,,,
Northwest Technical College,Bemidji,56601-4907,,,
Bemidji State University,Bemidji,56601,,,
Bethany Lutheran College,Mankato,56001,,,
Bethel University,Saint Paul,55112,,,
Bethel Seminary-St Paul,Saint Paul,55112,,,
Central Lakes College-Brainerd,Brainerd,56401-3900,,,
MINNESOTA WEST COMMUNITY AND TECHNICAL COLLEGE,CANBY,56220,,,
Carleton College,Northfield,55057-4001,,,
Concordia College at Moorhead,Moorhead,56562,,,
Concordia University-Saint Paul,Saint Paul,55104-5494,,,
Dakota County Technical College,Rosemount,55068-2999,,,
MINNESOTA STATE COMMUNITY AND TECHNICAL COLLEGE,DETROIT LAKES,56501,,,
Martin Luther College,New Ulm,56073-3965,,,
Lake Superior College,Duluth,55811-3399,,,
Cosmetology Careers Unlimited College of Hair Skin and Nails,Duluth,55802,,,
Duluth Business University,Duluth,55807,,,
NORTHLAND COMMUNITY AND TECHNICAL COLLEGE,EAST GRAND FORKS,56721,,,
SOUTH CENTRAL TECHNICAL COLLEGE-FARIBAULT,FARIBAULT,55021-5782,,,
Minnesota State Community and Technical College,Fergus Falls,56537-1000,,,
Globe University-Woodbury,Woodbury,55125-3388,,,
Minnesota West Community and Technical College,Granite Falls,56241,,,
Gustavus Adolphus College,Saint Peter,56082-1498,,,
Hamline University,Saint Paul,55104-1284,,,
Hennepin Technical College,Brooklyn Park,55445,,,
Cosmetology Careers Unlimited College of Hair Skin and Nails,Hibbing,55746,,,
Hibbing Community College,Hibbing,55746,,,
Aveda Institute-Minneapolis,Minneapolis,55414,,,
RIDGEWATER COLLEGE,HUTCHINSON,55350,,,
Inver Hills Community College,Inver Grove Heights,55076-3224,,,
Itasca Community College,Grand Rapids,55744-3397,,,
MINNESOTA WEST COMMUNITY AND TECHNICAL COLLEGE,JACKSON,56143,,,
LAKELAND MEDICAL AND DENTAL ACADEMY INC,MINNEAPOLIS,55408,,,
The Art Institutes International-Minnesota,Minneapolis,55402,,,
Luther Seminary,Saint Paul,55108-1496,,,
Macalester College,Saint Paul,55105-1899,,,
South Central College,North Mankato,56003-1920,,,
Minnesota State University-Mankato,Mankato,56001,,,
Regency Beauty Institute-Blaine,Blaine,55434,,,
Mayo Clinic School of Medicine,Rochester,55905,,,
Mayo Clinic School of Health Sciences,Rochester,55905,,,
MCCONNELL SCHOOL INC,MINNEAPOLIS,55403,,,
Argosy University-Twin Cities,Eagan,55121,,,
Metropolitan State University,Saint Paul,55106-5000,,,
University of Minnesota-Twin Cities,Minneapolis,55455-0213,,,
University of Minnesota-Crookston,Crookston,56716-5001,,,
Minneapolis Business College,Roseville,55113-0000,,,
Minneapolis College of Art and Design,Minneapolis,55404,,,
Minneapolis Community and Technical College,Minneapolis,55403-1779,,,
Herzing University-Minneapolis,Minneapolis,55428-3548,,,
Minnesota School of Cosmetology-Woodbury Campus,WOODBURY,55125,,,
Crossroads College,Rochester,55902-2382,,,
University of Minnesota-Duluth,Duluth,55812,,,
University of Minnesota-Morris,Morris,56267,,,
Minnesota School of Business-Richfield,Richfield,55423,,,
Model College of Hair Design,Saint Cloud,56301-4332,,,
MINNESOTA STATE COMMUNITY AND TECHNICAL COLLEGE,MOORHEAD,56560,,,
Minnesota State University Moorhead,Moorhead,56563,,,
North Hennepin Community College,Brooklyn Park,55445,,,
National American University-Roseville,Roseville,55113-4035,,,
Sanford-Brown College-Mendota Heights,Mendota Heights,55120,,,
Normandale Community College,Bloomington,55431-4399,,,
North Central University,Minneapolis,55404-1391,,,
Rasmussen College-Eden Prairie,Eden Prairie,55344-7220,,,
Northland Community and Technical College,Thief River Falls,56701,,,
Northwest Technical Institute,Eagan,55121-1576,,,
University of Northwestern-St Paul,Saint Paul,55113-1598,,,
Northwestern Health Sciences University,Bloomington,55431,,,
NEI CENTER AT DUNWOODY COLLEGE OF TECHNOLOGY,COLUMBIA HEIGHTS,55421-2974,,,
Oak Hills Christian College,Bemidji,56601-8834,,,
Regency Beauty Institute-Burnsville,Burnsville,55306,,,
Pine Technical & Community College,Pine City,55063,,,
MINNESOTA WEST COMMUNITY AND TECHNICAL COLLEGE,PIPESTONE,56164,,,
Rainy River Community College,International Falls,56649,,,
Rasmussen College-Eagan,Eagan,55122-1346,,,
Rasmussen College-Mankato,Mankato,56001,,,
MINNESOTA STATE COLLEGE-SE TECHNICAL-RED WING,RED WING,55066,,,
RICE MEMORIAL HOSPITAL SCHOOL OF XRAY TECHNOLOGY,WILLMAR,56201,,,
Ingenue Beauty School,Moorhead,56560,,,
Rochester Community and Technical College,Rochester,55904-4999,,,
College of Saint Benedict,Saint Joseph,56374,,,
St Cloud Technical and Community College,Saint Cloud,56303-1240,,,
Regency Beauty Institute-St Cloud,Waite Park,56387,,,
SAINT CLOUD HOSPITAL SCHOOL OF RADIOLOGIC TECHNOLO,ST CLOUD,56303-1901,,,
Saint Cloud State University,Saint Cloud,56301-4498,,,
Saint Johns University,Collegeville,56321,,,
Saint Mary's University of Minnesota,Winona,55987-1399,,,
COLLEGE OF SAINT CATHERINE-MINNEAPOLIS,MINNEAPOLIS,55454,,,
St Olaf College,Northfield,55057-1098,,,
Crown College,Saint Bonifacius,55375-9001,,,
The College of Saint Scholastica,Duluth,55811-4199,,,
University of St Thomas,Saint Paul,55105-1078,,,
College of Visual Arts,Hopkins,55305-5205,,,
Empire Beauty School-Bloomington,Bloomington,55420-4232,,,
St Catherine University,Saint Paul,55105,,,
Rasmussen College-Minnesota,St. Cloud,56301-3713,,,
Saint Paul College,Saint Paul,55102-9808,,,
CENTRAL LAKES COLLEGE-STAPLES CAMPUS,STAPLES,56479-0099,,,
Southwest Minnesota State University,Marshall,56258-5468,,,
Summit Academy Opportunities Industrialization Center,Minneapolis,55405,,,
United Theological Seminary of the Twin Cities,New Brighton,55112-2598,,,
Scot Lewis Schools-Plymouth,Plymouth,55441,,,
Vermilion Community College,Ely,55731,,,
VETERANS AFFAIRS MEDICAL CENTER SCH OF RAD TECHN,MINNEAPOLIS,55417,,,
MINNESOTA STATE COMMUNITY AND TECHNICAL COLLEGE,WADENA,56482,,,
Dunwoody College of Technology,Minneapolis,55403-1192,,,
Ridgewater College,Willmar,56201,,,
Minnesota State College Southeast,Winona,55987,,,
Winona State University,Winona,55987-5838,,,
Mitchell Hamline School of Law,Saint Paul,55105-3076,,,
MINNESOTA WEST COMMUNITY AND TECHNICAL COLLEGE,WORTHINGTON,56187,,,
Century College,White Bear Lake,55110,,,
Alcorn State University,Alcorn State,39096-7500,,,
Belhaven University,Jackson,39202,,,
Blue Mountain College,Blue Mountain,38610-9509,,,
Chris Beauty College,Gulfport,39501,,,
Coahoma Community College,Clarksdale,38614,,,
Antonelli College-Jackson,Jackson,39232,,,
Copiah-Lincoln Community College-Natchez Campus,Natchez,39120,,,
Copiah-Lincoln Community College,Wesson,39191,,,
Creations College of Cosmetology,Tupelo,38801-2635,,,
Delta Beauty College,Greenville,38701,,,
Delta State University,Cleveland,38733,,,
East Central Community College,Decatur,39327-0129,,,
East Mississippi Community College,Scooba,39358-0158,,,
Fosters Cosmetology College,Ripley,38663-0066,,,
Gibson Barber and Beauty College,West Point,39773,,,
Academy of Hair Design-Grenada,Grenada,38901,,,
HINDS COMMUNITY COLLEGE-UTICA CAMPUS,UTICA,39175,,,
HINDS COMMUNITY COLLEGE-JACKSON CAMPUS,JACKSON,39204,,,
Hinds Community College,Raymond,39154,,,
HINDS COMMUNITY COLLEGE-RANKIN CAMPUS,PEARL,39208,,,
HINDS COMMUNITY COLLEGE-VICKSBURG-WARREN COUNTY,VICKSBURG,39180,,,
Holmes Community College,Goodman,39079,,,
Itawamba Community College,Fulton,38843-1099,,,
Jackson State University,Jackson,39217,,,
Jones County Junior College,Ellisville,39437,,,
Magnolia Bible College,Kosciusko,39090,,,
MARY HOLMES COLLEGE,WEST POINT,39773,,,
Meridian Community College,Meridian,39307-5801,,,
Millsaps College,Jackson,39210-0001,,,
Mississippi Delta Community College,Moorhead,38761,,,
University of Mississippi,University,38677-1848,,,
University of Mississippi Medical Center,Jackson,39216-4505,,,
Mississippi University for Women,Columbus,39701,,,
Mississippi Valley State University,Itta Bena,38941-1400,,,
Mississippi College,Clinton,39058,,,
Mississippi College of Beauty Culture,Laurel,39440,,,
Mississippi Gulf Coast Community College,Perkinston,39573,,,
Mississippi State University,Mississippi State,39762,,,
NORTH MISSISSIPPI MEDICAL CENTER MEDICAL TECH PROG,TUPELO,38801,,,
Northeast Mississippi Community College,Booneville,38829,,,
Northwest Mississippi Community College,Senatobia,38668-1714,,,
Pearl River Community College,Poplarville,39470,,,
Rust College,Holly Springs,38635,,,
Southeastern Baptist College,Laurel,39440-9989,,,
Southwest Mississippi Community College,Summit,39666-0000,,,
University of Southern Mississippi,Hattiesburg,39406-0001,,,
Magnolia College of Cosmetology,Jackson,39206,,,
Tougaloo College,Tougaloo,39174,,,
ICS the Wright Beauty College,Corinth,38834,,,
Wesley Biblical Seminary,Jackson,39206,,,
Wesley College,Florence,39073-1070,,,
William Carey University,Hattiesburg,39401-5499,,,
WOOD COLLEGE,MATHISTON,39752-0289,,,
Abbott Academy of Cosmetology Arts and Sciences LLC,Saint Peters,63376,,,
Anthem College-Maryland Heights,Maryland Heights,63042,,,
LAIBEN SCHOOL OF COSMETOLOGY INC,FESTUS,63028,,,
Aquinas Institute of Theology,Saint Louis,63108-3323,,,
Assemblies of God Theological Seminary,Springfield,65802-2131,,,
Avila University,Kansas City,64145-1698,,,
ITT Technical Institute-Earth City,Earth City,63045,,,
Baptist Bible College,Springfield,65803-3498,,,
House of Heavilin Beauty College-Blue Springs,Blue Springs,64014,,,
Boonslick Technical Education Center,Boonville,65233,,,
Cox College,Springfield,65802,,,
Calvary University,Kansas City,64147-1341,,,
Cape Girardeau Career and Technology Center,Cape Girardeau,63703-7511,,,
STAGE ONE,CAPE GIRARDEAU,63701,,,
Central Christian College of the Bible,Moberly,65270-1997,,,
Central Bible College,Springfield,658031033,,,
Central Methodist University-College of Liberal Arts and Sciences,Fayette,65248-1198,,,
University of Central Missouri,Warrensburg,64093,,,
Grand River Technical School,Chillicothe,64601,,,
Chillicothe Beauty Academy Inc,Chillicothe,64601,,,
Cleveland University-Kansas City,Overland Park,66210,,,
Columbia Area Career Center,Columbia,65203-7199,,,
Columbia College,Columbia,65216,,,
Columbia Beauty Academy,Columbia,65203,,,
Conception Seminary College,Conception,64433-0502,,,
Concordia Seminary,Saint Louis,63105-3196,,,
Cottey College,Nevada,64772,,,
Covenant Theological Seminary,Saint Louis,63141-8609,,,
Crowder College,Neosho,64850,,,
Culver-Stockton College,Canton,63435-1299,,,
Chamberlain College of Nursing-St Louis Campus,Saint Louis,63146,,,
DeVry University-Missouri,Kansas City,64131-3626,,,
Drury University,Springfield,65802-3791,,,
East Central College,Union,63084,,,
Eden Theological Seminary,Webster Groves,63119-3192,,,
Elaine Steven Beauty College,Saint Louis,63136-5618,,,
Pinnacle Career Institute-South Kansas City,Kansas City,64137-1659,,,
Evangel University,Springfield,65802-2125,,,
Fontbonne University,Saint Louis,63105-3098,,,
Forest Institute of Professional Psychology,Springfield,65807,,,
Four Rivers Career Center,Washington,63090-4235,,,
GRACELAND UNIVERSITY,INDEPENDENCE,64050-343,,,
Ozarks Technical Community College,Springfield,65802,,,
Hannibal-LaGrange University,Hannibal,63401,,,
Harris-Stowe State University,Saint Louis,63103-2136,,,
Hickey College,Saint Louis,63114,,,
House of Heavilin Beauty College-Kansas City,Kansas City,64110-2826,,,
Independence College of Cosmetology,Independence,64055,,,
Jefferson College,Hillsboro,63050-2440,,,
Paul Mitchell the School-Missouri Columbia,Columbia,65202,,,
Barnes-Jewish College Goldfarb School of Nursing,Saint Louis,63110,,,
Kansas City Art Institute,Kansas City,64111-1874,,,
