INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
Quincy College,Quincy,02169,,PrivacySuppressed,PrivacySuppressed
Quinsigamond Community College,Worcester,01606-2092,,0.033333333,0.03021148
Kaplan Career Institute-Charlestown,Charlestown,02129,,PrivacySuppressed,PrivacySuppressed
Regis College,Weston,02493-1571,,PrivacySuppressed,PrivacySuppressed
Roxbury Community College,Roxbury Crossing,02120-3400,,PrivacySuppressed,PrivacySuppressed
Saint John's Seminary,Brighton,02135-3846,,PrivacySuppressed,PrivacySuppressed
Salem State University,Salem,01970,,PrivacySuppressed,PrivacySuppressed
Salter College-West Boylston,West Boylston,01583,,0.650205761,0.6
Sea Education Association Inc,Falmouth,02540,,0.599873578,0.602344455
Simmons College,Boston,02115-5898,,0.204918033,0.316666667
Bard College at Simon's Rock,Great Barrington,01230-9702,,0.557692308,0.558139535
Smith College,Northampton,01063,,0.727058824,0.747747748
Southeastern Technical Institute,South Easton,02375,,PrivacySuppressed,PrivacySuppressed
Springfield College,Springfield,01109-3797,,0.267631103,0.171428571
Springfield Technical Community College,Springfield,01105-1296,,0.061082024,0.037974684
University of Massachusetts-Dartmouth,North Dartmouth,02747-2300,,0.368421053,0.277173913
Stonehill College,Easton,02357-6110,,0.77394636,0.713592233
Suffolk University,Boston,02108-2770,,0.368159204,0.323024055
Rob Roy Academy-Taunton,Taunton,02780-5339,,PrivacySuppressed,PrivacySuppressed
Tufts University,Medford,02155-5555,,0.744262295,0.729613734
Wellesley College,Wellesley,02481-8203,,PrivacySuppressed,PrivacySuppressed
Wentworth Institute of Technology,Boston,02115,,0.311320755,0.246376812
Western New England University,Springfield,01119-2684,,0.4778157,0.503401361
Westfield State University,Westfield,01086-1630,,0.041125541,0.028089888
Weston Jesuit School of Theology,Cambridge,02138-3495,,,
Wheaton College,Norton,02766-2322,,PrivacySuppressed,PrivacySuppressed
Wheelock College,Boston,02215-4104,,0.520661157,0.416666667
Williams College,Williamstown,01267,,0.842105263,0.89380531
Worcester Polytechnic Institute,Worcester,01609-2280,,0.677570094,0.65171504
Worcester State University,Worcester,01602-2597,,0.061764706,0.054263566
Fiser's College of Cosmetology,Adrian,49221,,PrivacySuppressed,PrivacySuppressed
Adrian College,Adrian,49221-2575,,0.392405063,0.311764706
Albion College,Albion,49224,,0.670967742,0.594771242
Hillsdale Beauty College,Hillsdale,49242,,PrivacySuppressed,PrivacySuppressed
Northwestern Technological Institute,Southfield,48075,,0.75,0.571428571
Alma College,Alma,48801-1599,,0.61627907,0.529801325
Alpena Community College,Alpena,49707,,0.102857143,0.132911392
Andrews University,Berrien Springs,49104,,0.300578035,0.255319149
Aquinas College,Grand Rapids,49506-1799,,PrivacySuppressed,PrivacySuppressed
Baker College of Owosso,Owosso,48867,,0.177351123,0.162598262
Baker College,Flint,48507-5508,,0.177351123,0.162598262
Bay de Noc Community College,Escanaba,49829-2511,,PrivacySuppressed,PrivacySuppressed
Bayshire Academy of Beauty Craft Inc,Bay City,48708-5614,,PrivacySuppressed,PrivacySuppressed
Calvin College,Grand Rapids,49546,,0.491525424,0.527472528
Calvin Theological Seminary,Grand Rapids,49546-4387,,PrivacySuppressed,PrivacySuppressed
Carnegie Institute,Troy,48083,,0.617647059,0.629213483
Michigan School of Professional Psychology,Farmington Hills,48334-4512,,,
Central Michigan University,Mount Pleasant,48859,,0.401911186,0.341840161
Mott Community College,Flint,48503-2089,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-Michigan,Grand Rapids,49525-2440,,0.601503759,0.48
Cleary University,Howell,48843,,0.231404959,0.186440678
Concordia University-Ann Arbor,Ann Arbor,48105,,0.477272727,0.337837838
Cranbrook Academy of Art,Bloomfield Hills,48304,,,
College for Creative Studies,Detroit,48202,,0.425531915,0.449275362
Davenport University,Grand Rapids,49512-9396,,0.161834704,0.166793602
DAVENPORT UNIVERSITY-KALAMAZOO CAMPUS,KALAMAZOO,49006-2791,,0.161834704,0.166793602
DAVENPORT UNIVERSITY-LANSING CAMPUS,LANSING,48933-2197,,0.161834704,0.166793602
David Pressley School of Cosmetology,Royal Oak,48067-3219,,PrivacySuppressed,PrivacySuppressed
Delta College,University Center,48710,,0.067583047,0.054628225
Detroit Business Institute-Southfield,Southfield,48075,,0.528089888,0.677419355
Detroit Business Institute-Downriver,Riverview,48193,,0.528089888,0.677419355
DAVENPORT UNIVERSITY-EASTERN REGION-DEARBORN,DEARBORN,48126-3799,,0.118525896,0.104166667
DAVENPORT UNIVERSITY-EASTERN REGION-WARREN,WARREN,48092-5209,,0.118525896,0.104166667
Michigan State University-College of Law,East Lansing,48824-1300,,PrivacySuppressed,PrivacySuppressed
MIAT College of Technology,Canton,48188,,0.5,0.559748428
University of Detroit Mercy,Detroit,48221-3038,,0.291970803,0.180645161
Dorsey Business Schools-Madison Heights,Madison Heights,48071,,0.557303371,0.62987013
Dorsey Business Schools-Southgate,Southgate,48195,,0.557303371,0.62987013
Eastern Michigan University,Ypsilanti,48197,,0.190789474,0.173546757
Ferris State University,Big Rapids,49307-2251,,0.16890595,0.197989173
Flint Institute of Barbering Inc,Flint,48504-4395,,PrivacySuppressed,PrivacySuppressed
Focus HOPE,Detroit,48238,,PrivacySuppressed,PrivacySuppressed
Glen Oaks Community College,Centreville,49032-9719,,0.106145251,0.096774194
Kettering University,Flint,48504-6214,,0.070422535,0.05625
Gogebic Community College,Ironwood,49938,,0.120567376,0.104575163
Grace Bible College,Wyoming,49509,,PrivacySuppressed,PrivacySuppressed
Cornerstone University,Grand Rapids,49525-5897,,0.041666667,0.056277056
Everest Institute-Grand Rapids,Grand Rapids,49525,,0.650190114,0.638418079
Grand Rapids Community College,Grand Rapids,49503-3295,,0.058759521,0.075324675
Grand Valley State University,Allendale,49401-9403,,0.048648649,0.039785769
Great Lakes Christian College,Lansing,48917-1299,,PrivacySuppressed,PrivacySuppressed
Henry Ford College,Dearborn,48128-1495,,PrivacySuppressed,0.015719468
Hope College,Holland,49422-9000,,0.241496599,0.126436782
Howell College of Cosmetology,Howell,48843,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Wyoming,Wyoming,49519,,0.383928571,0.457627119
Jackson College,Jackson,49201-8399,,PrivacySuppressed,PrivacySuppressed
Wright Beauty Academy,Portage,49002,,PrivacySuppressed,PrivacySuppressed
Kalamazoo College,Kalamazoo,49006-3295,,0.767123288,0.646551724
Kalamazoo Valley Community College,Kalamazoo,49003-4070,,0.049603175,0.03988604
Kellogg Community College,Battle Creek,49017-3397,,0.126550869,0.109215017
Kirtland Community College,Roscommon,48653,,PrivacySuppressed,PrivacySuppressed
Michigan College of Beauty-Monroe,Monroe,48161,,PrivacySuppressed,PrivacySuppressed
Lake Michigan College,Benton Harbor,49022-1899,,PrivacySuppressed,PrivacySuppressed
Lake Superior State University,Sault Ste Marie,49783,,0.25625,0.220289855
Lansing Community College,Lansing,48901-7210,,0.03564728,0.02838428
Lawrence Technological University,Southfield,48075-1058,,0.080882353,0.108870968
Lewis College of Business,Detroit,48235,,PrivacySuppressed,PrivacySuppressed
M J Murphy Beauty College of Mount Pleasant,Mount Pleasant,48858,,PrivacySuppressed,PrivacySuppressed
Macomb Community College,Warren,48088-3896,,0.074585635,0.053742802
Madonna University,Livonia,48150-1176,,0.279761905,0.279069767
Marquette General Hospital,Marquette,49855,,PrivacySuppressed,PrivacySuppressed
Marygrove College,Detroit,48221-2599,,PrivacySuppressed,PrivacySuppressed
Rochester College,Rochester Hills,48307,,0.450549451,0.2875
University of Michigan-Ann Arbor,Ann Arbor,48109,,0.601106331,0.58013245
Michigan Barber School Inc,Detroit,48204-2244,,PrivacySuppressed,PrivacySuppressed
Michigan State University,East Lansing,48824-1046,,0.451489952,0.444772811
Michigan Technological University,Houghton,49931-1295,,0.181818182,0.145580589
University of Michigan-Dearborn,Dearborn,48128-1491,,0.201877934,0.186813187
University of Michigan-Flint,Flint,48502-1950,,0.191819464,0.149643706
Mid Michigan Community College,Harrison,48625-9447,,0.08490566,0.06
Monroe County Community College,Monroe,48161-9746,,PrivacySuppressed,PrivacySuppressed
Montcalm Community College,Sidney,48885-9723,,PrivacySuppressed,PrivacySuppressed
Mr Bela's School of Cosmetology Inc,Warren,48091,,PrivacySuppressed,PrivacySuppressed
Baker College of Muskegon,Muskegon,49442,,0.177351123,0.162598262
Muskegon Community College,Muskegon,49442-1432,,0.097345133,0.08713693
Everest College-Skokie,Skokie,60077-1074,,0.142857143,0.224137931
Everest Institute-Southfield,Southfield,48033,,0.566084788,0.516483517
North Central Michigan College,Petoskey,49770,,PrivacySuppressed,PrivacySuppressed
Northern Michigan University,Marquette,49855,,0.398976982,0.326116374
Paul Mitchell the School-Escanaba,Escanaba,49829,,,
Northwestern Michigan College,Traverse City,49686,,0.03406326,0.030395137
Northwood University,Midland,48640-2398,,0.141156463,0.156435644
Oakland Community College,Bloomfield Hills,48304-2266,,PrivacySuppressed,PrivacySuppressed
Oakland University,Rochester Hills,48309-4401,,0.077997672,0.092783505
Olivet College,Olivet,49076,,0.298387097,0.185185185
Port Huron Cosmetology College,Waterford,48329,,PrivacySuppressed,PrivacySuppressed
Kuyper College,Grand Rapids,49525-9781,,0.34375,0.5
Ross Medical Education Center-Lansing,Lansing,48917,,0.647727273,0.795918367
Ross Medical Education Center-Madison Heights,Madison Heights,48071,,PrivacySuppressed,PrivacySuppressed
Ross Medical Education Center-Flint,Flint,48507,,0.537190083,0.704761905
Sacred Heart Major Seminary,Detroit,48206-1799,,PrivacySuppressed,PrivacySuppressed
Saginaw Valley State University,University Center,48710,,0.298245614,0.217636023
SAINT MARY'S COLLEGE OF AVE MARIA UNIVERSITY,ORCHARD LAKE,48324-1515,,PrivacySuppressed,PrivacySuppressed
Schoolcraft College,Livonia,48152-2696,,PrivacySuppressed,PrivacySuppressed
Siena Heights University,Adrian,49221,,0.130653266,0.078431373
St Clair County Community College,Port Huron,48061-5015,,PrivacySuppressed,PrivacySuppressed
Southwestern Michigan College,Dowagiac,49047-9793,,PrivacySuppressed,PrivacySuppressed
Specs Howard School of Media Arts,Southfield,48075-3953,,0.826923077,0.819587629
Spring Arbor University,Spring Arbor,49283-9799,,0.144602851,0.089795918
Michigan Career and Technical Institute,Plainwell,49080-9254,,PrivacySuppressed,PrivacySuppressed
Finlandia University,Hancock,49930-1832,,0.420454546,0.240740741
Western Michigan University-Thomas M. Cooley Law School,Lansing,48901,,PrivacySuppressed,PrivacySuppressed
TRAVEL EDUCATION INSTITUTE,SOUTHFIELD,48075,,PrivacySuppressed,PrivacySuppressed
Twin City Beauty College,Saint Joseph,49085,,PrivacySuppressed,PrivacySuppressed
Virginia Farrell Beauty School-St Clair Shores,Saint Clair Shores,48080,,PrivacySuppressed,PrivacySuppressed
Virginia Farrell Beauty School-Westland,Westland,48185,,PrivacySuppressed,PrivacySuppressed
Virginia Farrell Beauty School-Ferndale,Ferndale,48220,,PrivacySuppressed,PrivacySuppressed
Walsh College of Accountancy and Business Administration,Troy,48083-5066,,0.274509804,0.21875
Washtenaw Community College,Ann Arbor,48105-4800,,PrivacySuppressed,PrivacySuppressed
Wayne County Community College District,Detroit,48226,,PrivacySuppressed,PrivacySuppressed
Wayne State University,Detroit,48202,,0.25449317,0.211640212
West Shore Community College,Scottville,49454-0277,,PrivacySuppressed,PrivacySuppressed
Western Michigan University,Kalamazoo,49008-5200,,0.296517954,0.247165533
Western Theological Seminary,Holland,49423-3622,,,
WILLIAM TYNDALE COLLEGE,FARMINGTON HILLS,48331-314,,0.344827586,0.32
Wright Beauty Academy,Battle Creek,49015,,PrivacySuppressed,PrivacySuppressed
Academy College,Bloomington,55431-1411,,0.505154639,0.421487603
Alexandria Technical & Community College,Alexandria,56308,,PrivacySuppressed,PrivacySuppressed
American Indian OIC Inc,Minneapolis,55404-2221,,PrivacySuppressed,PrivacySuppressed
Anoka Technical College,Anoka,55303,,PrivacySuppressed,PrivacySuppressed
Anoka-Ramsey Community College,Coon Rapids,55433-3470,,PrivacySuppressed,PrivacySuppressed
Augsburg College,Minneapolis,55454,,0.078947368,0.099585062
Riverland Community College,Austin,55912-1473,,PrivacySuppressed,PrivacySuppressed
Northwest Technical College,Bemidji,56601-4907,,PrivacySuppressed,PrivacySuppressed
Bemidji State University,Bemidji,56601,,PrivacySuppressed,PrivacySuppressed
Bethany Lutheran College,Mankato,56001,,PrivacySuppressed,PrivacySuppressed
Bethel University,Saint Paul,55112,,0.427518428,0.412451362
Bethel Seminary-St Paul,Saint Paul,55112,,0.427518428,0.412451362
Central Lakes College-Brainerd,Brainerd,56401-3900,,PrivacySuppressed,PrivacySuppressed
Carleton College,Northfield,55057-4001,,0.721428571,0.661016949
Concordia College at Moorhead,Moorhead,56562,,0.647214854,0.652597403
Concordia University-Saint Paul,Saint Paul,55104-5494,,0.190871369,0.158371041
Dakota County Technical College,Rosemount,55068-2999,,PrivacySuppressed,PrivacySuppressed
MINNESOTA STATE COMMUNITY AND TECHNICAL COLLEGE,DETROIT LAKES,56501,,PrivacySuppressed,PrivacySuppressed
Martin Luther College,New Ulm,56073-3965,,0.481012658,0.360465116
Lake Superior College,Duluth,55811-3399,,PrivacySuppressed,PrivacySuppressed
Cosmetology Careers Unlimited College of Hair Skin and Nails,Duluth,55802,,PrivacySuppressed,PrivacySuppressed
Duluth Business University,Duluth,55807,,0.357615894,0.348214286
NORTHLAND COMMUNITY AND TECHNICAL COLLEGE,EAST GRAND FORKS,56721,,PrivacySuppressed,PrivacySuppressed
MESABI RANGE COMMUNITY AND TECHNICAL COLLEGE,EVELETH,55734,,PrivacySuppressed,PrivacySuppressed
SOUTH CENTRAL TECHNICAL COLLEGE-FARIBAULT,FARIBAULT,55021-5782,,PrivacySuppressed,PrivacySuppressed
Minnesota State Community and Technical College,Fergus Falls,56537-1000,,PrivacySuppressed,PrivacySuppressed
Globe University-Woodbury,Woodbury,55125-3388,,0.331058021,0.283236994
Minnesota West Community and Technical College,Granite Falls,56241,,PrivacySuppressed,PrivacySuppressed
Gustavus Adolphus College,Saint Peter,56082-1498,,0.071684588,0.048148148
Hamline University,Saint Paul,55104-1284,,0.553956835,0.564220184
Hennepin Technical College,Brooklyn Park,55445,,PrivacySuppressed,PrivacySuppressed
Cosmetology Careers Unlimited College of Hair Skin and Nails,Hibbing,55746,,PrivacySuppressed,PrivacySuppressed
Hibbing Community College,Hibbing,55746,,PrivacySuppressed,PrivacySuppressed
Aveda Institute-Minneapolis,Minneapolis,55414,,0.7578125,0.803030303
RIDGEWATER COLLEGE,HUTCHINSON,55350,,PrivacySuppressed,PrivacySuppressed
Inver Hills Community College,Inver Grove Heights,55076-3224,,PrivacySuppressed,PrivacySuppressed
Itasca Community College,Grand Rapids,55744-3397,,PrivacySuppressed,PrivacySuppressed
The Art Institutes International-Minnesota,Minneapolis,55402,,0.552147239,0.490909091
Luther Seminary,Saint Paul,55108-1496,,PrivacySuppressed,PrivacySuppressed
Macalester College,Saint Paul,55105-1899,,0.673913044,0.6875
South Central College,North Mankato,56003-1920,,PrivacySuppressed,PrivacySuppressed
Minnesota State University-Mankato,Mankato,56001,,0.039888683,0.017970402
Regency Beauty Institute-Blaine,Blaine,55434,,0.428571429,0.47826087
Mayo Clinic School of Medicine,Rochester,55905,,PrivacySuppressed,PrivacySuppressed
Mayo Clinic School of Health Sciences,Rochester,55905,,PrivacySuppressed,PrivacySuppressed
Argosy University-Twin Cities,Eagan,55121,,0.545454546,0.52
Mesabi Range College,Virginia,55792,,PrivacySuppressed,PrivacySuppressed
Metropolitan State University,Saint Paul,55106-5000,,PrivacySuppressed,PrivacySuppressed
University of Minnesota-Twin Cities,Minneapolis,55455-0213,,0.244194757,0.20854974
University of Minnesota-Crookston,Crookston,56716-5001,,0.140740741,0.149659864
Minneapolis Business College,Roseville,55113-0000,,PrivacySuppressed,PrivacySuppressed
Minneapolis College of Art and Design,Minneapolis,55404,,0.557377049,0.518987342
Minneapolis Community and Technical College,Minneapolis,55403-1779,,PrivacySuppressed,PrivacySuppressed
Herzing University-Minneapolis,Minneapolis,55428-3548,,0.714285714,0.753846154
Minnesota School of Cosmetology-Woodbury Campus,WOODBURY,55125,,PrivacySuppressed,PrivacySuppressed
Crossroads College,Rochester,55902-2382,,PrivacySuppressed,PrivacySuppressed
University of Minnesota-Duluth,Duluth,55812,,0.221187427,0.204656863
University of Minnesota-Morris,Morris,56267,,0.372093023,0.230337079
Minnesota School of Business-Richfield,Richfield,55423,,0.406427221,0.471365639
Model College of Hair Design,Saint Cloud,56301-4332,,PrivacySuppressed,PrivacySuppressed
MINNESOTA STATE COMMUNITY AND TECHNICAL COLLEGE,MOORHEAD,56560,,PrivacySuppressed,PrivacySuppressed
