,INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
2607,Maria College of Albany,Albany,12208,,0.352173913,0.382352941
2608,Marion S Whelan School of Nursing of Geneva General Hospital,Geneva,14456-1651,,PrivacySuppressed,PrivacySuppressed
2609,Marist College,Poughkeepsie,12601,,0.695,0.696078431
2610,MarJon School of Beauty ltd-Tonawanda,Tonawanda,14150,,PrivacySuppressed,PrivacySuppressed
2611,Marymount Manhattan College,New York,10021-4597,,0.473537605,0.523809524
2612,Medaille College,Buffalo,14214-2695,,0.391959799,0.429824561
2613,Memorial College of Nursing,Albany,12204,,PrivacySuppressed,PrivacySuppressed
2614,Memorial Hospital School of Radiation Therapy Technology,New York,10065-6007,,PrivacySuppressed,PrivacySuppressed
2615,Mercy College,Dobbs Ferry,10522,,0.37704918,0.311965812
2616,Mesivta Torah Vodaath Rabbinical Seminary,Brooklyn,11218,,PrivacySuppressed,PrivacySuppressed
2617,Mesivta of Eastern Parkway-Yeshiva Zichron Meilech,Brooklyn,11218,,PrivacySuppressed,PrivacySuppressed
2618,Mesivtha Tifereth Jerusalem of America,New York,10002-6301,,PrivacySuppressed,PrivacySuppressed
2619,Southern Westchester BOCES-Practical Nursing Program,Harrison,10528,,PrivacySuppressed,PrivacySuppressed
2620,Midway Paris Beauty School,Ridgewood,11385,,PrivacySuppressed,PrivacySuppressed
2621,Mildred Elley School-Albany Campus,Albany,12206-1513,,0.454773869,0.314606742
2622,Mirrer Yeshiva Cent Institute,Brooklyn,11223-2010,,PrivacySuppressed,PrivacySuppressed
2623,Modern Welding School,Schenectady,12304,,0.783333333,0.627906977
2624,Mohawk Valley Community College,Utica,13501-5394,,0.163535912,0.147021546
2625,Molloy College,Rockville Centre,11571-5002,,0.589511754,0.569536424
2626,Monroe College,Bronx,10468,,0.475798146,0.444567628
2627,Monroe College-New Rochelle,New Rochelle,10801,,0.475798146,0.444567628
2628,Monroe Community College,Rochester,14623,,0.263749498,0.208884688
2629,Mount Saint Mary College,Newburgh,12550,,0.555825243,0.480263158
2630,Montefiore School of Nursing,Mount Vernon,10550,,PrivacySuppressed,PrivacySuppressed
2631,College of Mount Saint Vincent,Bronx,10471-1093,,0.456193354,0.323529412
2632,Icahn School of Medicine at Mount Sinai,New York,10029-6574,,PrivacySuppressed,PrivacySuppressed
2633,Nassau Community College,Garden City,11530-6793,,0.074795082,0.060567823
2634,Nazareth College,Rochester,14618-3790,,0.638051044,0.6328125
2635,Neighborhood Playhouse School of the Theater,New York City,10022-5017,,PrivacySuppressed,PrivacySuppressed
2636,The College of New Rochelle,New Rochelle,10805-2339,,0.357686454,0.271604938
2637,The New School,New York,10011-8603,,0.596908442,0.546511628
2638,New School of Radio and Television,Albany,12205,,PrivacySuppressed,PrivacySuppressed
2639,New York Chiropractic College,Seneca Falls,13148-0800,,PrivacySuppressed,PrivacySuppressed
2640,Star Career Academy-New York,New York,10011-7307,,0.582677165,0.51396648
2641,New York Law School,New York,10013-2921,,PrivacySuppressed,PrivacySuppressed
2642,New York Medical College,Valhalla,10595,,PrivacySuppressed,PrivacySuppressed
2643,New York School for Medical and Dental Assistants,Long Island City,11101,,0.765853659,0.577777778
2644,New York Theological Seminary,New York,10115,,,
2645,New York University,New York,10012-1091,,0.751652893,0.712509144
2646,Niagara County Community College,Sanborn,14132,,0.347692308,0.221893491
2647,Niagara University,Niagara University,14109,,0.647181628,0.578313253
2648,Empire Beauty School-Peekskill,Peekskill,10566,,PrivacySuppressed,PrivacySuppressed
2649,North Country Community College,Saranac Lake,12983-0089,,0.353535354,0.222222222
2650,New York College of Podiatric Medicine,New York,10035-1940,,PrivacySuppressed,PrivacySuppressed
2651,New York Institute of Technology,Old Westbury,11568-8000,,0.421671018,0.340672074
2652,New York School of Interior Design,New York,10021,,PrivacySuppressed,PrivacySuppressed
2653,Nyack College,Nyack,10960-3698,,0.262156448,0.194078947
2654,Ohr Hameir Theological Seminary,Peekskill,10566,,PrivacySuppressed,PrivacySuppressed
2655,Olean Business Institute,Olean,14760,,PrivacySuppressed,PrivacySuppressed
2656,Onondaga Community College,Syracuse,13215-4585,,PrivacySuppressed,PrivacySuppressed
2657,Orange County Community College,Middletown,10940,,0.232193732,0.214457831
2658,Otsego Area BOCES-Practical Nursing Program,Oneonta,13820-1142,,PrivacySuppressed,PrivacySuppressed
2659,Pace University-New York,New York,10038-1598,,0.549003322,0.489953632
2660,Paul Smiths College of Arts and Science,Paul Smiths,12970-0265,,0.306122449,0.223529412
2661,Continental School of Beauty Culture-West Seneca,West Seneca,14224,,PrivacySuppressed,PrivacySuppressed
2662,Phillips Hairstyling Institute,Oswego,13126-1545,,PrivacySuppressed,PrivacySuppressed
2663,Plaza College,Forest Hills,11375,,0.295597484,0.195876289
2664,Polytechnic Institute of New York University,Brooklyn,11201,,0.483333333,0.465986395
2665,Davis College,Johnson City,13790-2712,,0.239130435,0.3125
2666,Pratt Institute-Main,Brooklyn,11205,,0.588688946,0.575892857
2667,Professional Business College,New York,10013,,PrivacySuppressed,PrivacySuppressed
2668,Rabbinical Academy Mesivta Rabbi Chaim Berlin,Brooklyn,11230,,PrivacySuppressed,PrivacySuppressed
2669,Rabbinical College Bobover Yeshiva Bnei Zion,Brooklyn,11219,,PrivacySuppressed,PrivacySuppressed
2670,Rabbinical College of Ch'san Sofer New York,Brooklyn,11204,,PrivacySuppressed,PrivacySuppressed
2671,Rabbinical College Beth Shraga,Monsey,10952,,PrivacySuppressed,PrivacySuppressed
2672,Rabbinical Seminary M'kor Chaim,Brooklyn,11219,,PrivacySuppressed,PrivacySuppressed
2673,Rabbinical College of Long Island,Long Beach,11561,,PrivacySuppressed,PrivacySuppressed
2674,Rabbinical Seminary of America,Flushing,11367,,PrivacySuppressed,PrivacySuppressed
2675,Rensselaer Polytechnic Institute,Troy,12180-3590,,0.810725552,0.767045455
2676,Ridley-Lowell Business & Technical Institute-Binghamton,Binghamton,13901,,PrivacySuppressed,PrivacySuppressed
2677,Roberts Wesleyan College,Rochester,14624,,0.532432432,0.554744526
2678,Everest Institute-Rochester,Rochester,14621-3007,,0.421861657,0.263736264
2679,Rochester Institute of Technology,Rochester,14623-5603,,0.582898853,0.469364812
2680,University of Rochester,Rochester,14627-0011,,0.853932584,0.769767442
2681,Rockland Community College,Suffern,10901-3699,,0.195691203,0.163355408
2682,Empire Beauty School-Manhattan,New York,10001,,0.566939891,0.614035088
2683,The Sage Colleges,Troy,12180,,0.658536585,0.565789474
2684,St Bernard's School of Theology and Ministry,Rochester,14618,,,
2685,St Bonaventure University,Saint Bonaventure,14778,,0.290836653,0.234567901
2686,St Francis College,Brooklyn Heights,11201-9902,,0.369863014,0.408510638
2687,St Joseph's College of Nursing at St Joseph's Hospital Health Center,Syracuse,13203,,PrivacySuppressed,PrivacySuppressed
2688,St Lawrence University,Canton,13617,,0.729957806,0.674157303
2689,The College of Saint Rose,Albany,12203-1490,,0.609984399,0.543778802
2690,St. Thomas Aquinas College,Sparkill,10976-1050,,0.294444444,0.215568862
2691,Samaritan Hospital School of Nursing,Troy,12065,,PrivacySuppressed,PrivacySuppressed
2692,Sarah Lawrence College,Bronxville,10708,,0.751269036,0.842857143
2693,Schenectady County Community College,Schenectady,12305,,0.163366337,0.151209677
2694,Sh'or Yoshuv Rabbinical College,Lawrence,11559-1714,,PrivacySuppressed,PrivacySuppressed
2695,Siena College,Loudonville,12211-1462,,0.767942584,0.676646707
2696,Simmons Institute of Funeral Service Inc,Syracuse,13207,,PrivacySuppressed,PrivacySuppressed
2697,Skidmore College,Saratoga Springs,12866,,0.167420815,0.112903226
2698,St. Joseph's College-New York,Brooklyn,11205-3688,,0.623556582,0.51884058
2699,Saint Vladimirs Orthodox Theological Seminary,Yonkers,10707-1699,,,
2700,Spanish-American Institute,New York,10001,,PrivacySuppressed,PrivacySuppressed
2701,Faxton-St Luke's Healthcare School of Radiologic Technology,Utica,135030479,,PrivacySuppressed,PrivacySuppressed
2702,Saint Elizabeth College of Nursing,Utica,13501,,PrivacySuppressed,PrivacySuppressed
2703,Saint Elizabeth College of Nursing,Utica,13501,,PrivacySuppressed,PrivacySuppressed
2704,Saint John Fisher College,Rochester,14618-3597,,0.648854962,0.590163934
2705,St Paul's School of Nursing-Staten Island,Staten Island,10311,,PrivacySuppressed,PrivacySuppressed
2706,St James Mercy Hospital School of Radiologic Science,Hornell,14843-2197,,PrivacySuppressed,PrivacySuppressed
2707,St John's University-New York,Queens,11439,,0.557543232,0.491575092
2708,New York Career Institute,New York,10007,,PrivacySuppressed,PrivacySuppressed
2709,Suburban Technical School,Hempstead,115503718,,0.673819743,0.516129032
2710,Branford Hall Career Institute-Bohemia Campus,Bohemia,11716,,0.648312611,0.506349206
2711,Sullivan County Community College,Loch Sheldrake,12759-5151,,0.277955272,0.133079848
2712,SUNY College of Technology at Alfred,Alfred,14802,,0.166666667,0.185840708
2713,SUNY College of Technology at Canton,Canton,13617-1098,,0.424951267,0.296511628
2714,SUNY College of Technology at Delhi,Delhi,13753-1100,,0.385809313,0.349579832
2715,SUNY College of Agriculture and Technology at Cobleskill,Cobleskill,12043,,0.174,0.139492754
2716,Farmingdale State College,Farmingdale,11735-1021,,0.052919708,0.043062201
2717,Morrisville State College,Morrisville,13408,,0.329526917,0.227536232
2718,SUNY at Albany,Albany,12222,,0.623750735,0.536330049
2719,SUNY at Binghamton,Vestal,13850-6000,,0.739162381,0.655246253
2720,University at Buffalo,Buffalo,14260-1660,,0.632716049,0.570972159
2721,Stony Brook University,Stony Brook,11794,,0.586520947,0.515605493
2722,SUNY College of Environmental Science and Forestry,Syracuse,13210,,0.606666667,0.636363636
2723,SUNY Polytechnic Institute,Utica,13502,,0.28125,0.245125348
2724,SUNY College at Brockport,Brockport,14420-2919,,0.165654814,0.135613208
2725,SUNY Buffalo State,Buffalo,14222,,0.495406824,0.368274583
2726,SUNY Cortland,Cortland,13045-0900,,0.662946429,0.582047686
2727,SUNY at Fredonia,Fredonia,14063-1136,,0.600811908,0.462633452
2728,SUNY College at Geneseo,Geneseo,14454-1465,,0.332805071,0.263636364
2729,State University of New York at New Paltz,New Paltz,12561-2443,,0.648924122,0.594202899
2730,SUNY Oneonta,Oneonta,13820-4015,,0.638888889,0.585160202
2731,SUNY College at Oswego,Oswego,13126,,0.519742883,0.506423983
2732,SUNY College at Potsdam,Potsdam,13676-2294,,0.458804523,0.402197802
2733,SUNY at Purchase College,Purchase,10577-1400,,0.586073501,0.485788114
2734,SUNY College of Optometry,New York,10036-8003,,PrivacySuppressed,PrivacySuppressed
2735,SUNY College at Old Westbury,Old Westbury,11568-0210,,0.224778761,0.178082192
2736,SUNY College at Plattsburgh,Plattsburgh,12901-2681,,0.550435866,0.47634584
2737,SUNY Downstate Medical Center,Brooklyn,11203-2098,,PrivacySuppressed,PrivacySuppressed
2738,SUNY Empire State College,Saratoga Springs,12866-4391,,0.126663381,0.113333333
2739,SUNY Maritime College,Throggs Neck,10465-4198,,0.255813954,0.240418119
2740,Upstate Medical University,Syracuse,13210,,PrivacySuppressed,PrivacySuppressed
2741,Swedish Institute a College of Health Sciences,New York,10001-6700,,0.655172414,0.62295082
2742,Syracuse University,Syracuse,13244,,0.75089222,0.681730769
2743,Talmudical Seminary Oholei Torah,Brooklyn,11213,,PrivacySuppressed,PrivacySuppressed
2744,Talmudical Institute of Upstate New York,Rochester,14607,,PrivacySuppressed,PrivacySuppressed
2745,Teachers College at Columbia University,New York,10027,,PrivacySuppressed,PrivacySuppressed
2746,Technical Career Institutes,New York,10001,,0.091617934,0.123474866
2747,Tompkins Cortland Community College,Dryden,13053-0139,,0.269642857,0.190944882
2748,Torah Temimah Talmudical Seminary,Brooklyn,11218,,PrivacySuppressed,PrivacySuppressed
2749,Touro College,New York,10018,,0.309820194,0.241581259
2750,Trocaire College,Buffalo,14220-2094,,0.245333333,0.1875
2751,Excelsior College,Albany,12203-5159,,0.209302326,0.196319018
2752,Ulster County Community College,Stone Ridge,12484,,0.306547619,0.25751073
2753,Sanford-Brown Institute-New York,New York,10003,,0.667014251,0.638795987
2754,Union College,Schenectady,12308-2311,,0.926553672,0.794871795
2755,Union Theological Seminary in the City of New York,New York,10027-5792,,PrivacySuppressed,PrivacySuppressed
2756,United Talmudical Seminary,Brooklyn,11211,,PrivacySuppressed,PrivacySuppressed
2757,United States Merchant Marine Academy,Kings Point,11024-1699,,PrivacySuppressed,PrivacySuppressed
2758,Utica College,Utica,13502-4892,,0.523385301,0.398648649
2759,Utica School of Commerce,Utica,13501,,0.387755102,0.188679245
2760,Vassar College,Poughkeepsie,12604,,0.921182266,0.869863014
2761,Villa Maria College,Buffalo,14225-3999,,PrivacySuppressed,PrivacySuppressed
2762,School of Visual Arts,New York,10010,,0.60391198,0.564841499
2763,Wagner College,Staten Island,10301-4495,,0.641732284,0.544303798
2764,Webb Institute,Glen Cove,11542-1398,,PrivacySuppressed,PrivacySuppressed
2765,Wells College,Aurora,13026-0500,,0.572580645,0.5
2766,The College of Westchester,White Plains,10606-1200,,0.395027624,0.411538462
2767,SUNY Westchester Community College,Valhalla,10595,,0.088830255,0.077367206
2768,Westchester School of Beauty Culture,Mount Vernon,10550-2295,,PrivacySuppressed,PrivacySuppressed
2769,Wood Tobe-Coburn School,New  York,10016-0190,,0.675213675,0.761904762
2770,Word of Life Bible Institute,Pottersville,12860-0129,,0.62406015,0.601769912
2771,Yeshiva Karlin Stolin,Brooklyn,11204-1545,,PrivacySuppressed,PrivacySuppressed
2772,Yeshivat Mikdash Melech,Brooklyn,11230-9963,,PrivacySuppressed,PrivacySuppressed
2773,Yeshiva Derech Chaim,Brooklyn,11218-4413,,PrivacySuppressed,PrivacySuppressed
2774,Yeshiva of Nitra Rabbinical College,Mount Kisco,10549,,PrivacySuppressed,PrivacySuppressed
2775,Yeshiva Shaar Hatorah,Kew Gardens,11418,,PrivacySuppressed,PrivacySuppressed
2776,Yeshiva University,New York,10033-3299,,0.609375,0.378109453
2777,Yeshivath Viznitz,Monsey,10952,,PrivacySuppressed,PrivacySuppressed
2778,Yeshivath Zichron Moshe,South Fallsburg,12779,,PrivacySuppressed,PrivacySuppressed
2779,College of the Albemarle,Elizabeth City,27906-2327,,0.163194444,0.128712871
2780,The Art Institute of Charlotte,Charlotte,28217-4536,,0.34914361,0.270186335
2781,South Piedmont Community College,Polkton,28135,,PrivacySuppressed,PrivacySuppressed
2782,Appalachian State University,Boone,28608,,0.630604982,0.535031847
2783,Asheville-Buncombe Technical Community College,Asheville,28801-4897,,0.174852652,0.113712375
2784,Barton College,Wilson,27893-7000,,0.391634981,0.46875
2785,Beaufort County Community College,Washington,27889,,0.122516556,0.171717172
2786,Belmont Abbey College,Belmont,28012-1802,,0.464516129,0.317460318
2787,Bennett College,Greensboro,27401-3239,,PrivacySuppressed,PrivacySuppressed
2788,Bladen Community College,Dublin,28332,,PrivacySuppressed,PrivacySuppressed
2789,Blue Ridge Community College,Flat Rock,28731-4728,,PrivacySuppressed,PrivacySuppressed
2790,Brevard College,Brevard,28712,,0.53968254,0.341666667
2791,Brookstone College-Charlotte,Charlotte,28262,,PrivacySuppressed,PrivacySuppressed
2792,Brunswick Community College,Bolivia,28422-9021,,PrivacySuppressed,PrivacySuppressed
2793,Cabarrus College of Health Sciences,Concord,28025-3959,,PrivacySuppressed,PrivacySuppressed
2794,Caldwell Community College and Technical Institute,Hudson,28638,,0.2268431,0.171617162
2795,Campbell University,Buies Creek,27506,,0.426369863,0.370588235
2796,Cape Fear Community College,Wilmington,28401-3910,,0.082159624,0.061611374
2797,Carolina School of Broadcasting,Charlotte,28214,,PrivacySuppressed,PrivacySuppressed
2798,Carteret Community College,Morehead City,28557-2989,,0.196296296,0.156862745
2799,Catawba College,Salisbury,28144,,0.555023923,0.469512195
2800,Catawba Valley Community College,Hickory,28602-0699,,0.157099698,0.115646259
2801,South College-Asheville,Asheville,28803,,PrivacySuppressed,PrivacySuppressed
2802,Central Carolina Community College,Sanford,27330-9840,,0.156599553,0.141104295
2803,Central Piedmont Community College,Charlotte,28204,,0.01462141,0.012257406
2804,Chowan University,Murfreesboro,27855,,0.28436019,0.108910891
2805,Cleveland Community College,Shelby,28152-6224,,PrivacySuppressed,PrivacySuppressed
2806,Coastal Carolina Community College,Jacksonville,28546-6816,,0.170055453,0.219101124
2807,Craven Community College,New Bern,28562-4900,,PrivacySuppressed,PrivacySuppressed
2808,Davidson County Community College,Thomasville,27360-7385,,0.101265823,0.061452514
2809,Davidson College,Davidson,28035,,PrivacySuppressed,PrivacySuppressed
2810,Duke University,Durham,27708,,0.936555891,0.932673267
2811,Durham Technical Community College,Durham,27703-5023,,0.069306931,0.04661017
2812,East Carolina University,Greenville,27858-4353,,0.480505013,0.429401511
