INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
Central Piedmont Community College,Charlotte,28204,,PrivacySuppressed,PrivacySuppressed
Chowan University,Murfreesboro,27855,,0.3,0.220779221
Cleveland Community College,Shelby,28152-6224,,PrivacySuppressed,PrivacySuppressed
Coastal Carolina Community College,Jacksonville,28546-6816,,PrivacySuppressed,PrivacySuppressed
Craven Community College,New Bern,28562-4900,,PrivacySuppressed,PrivacySuppressed
Davidson County Community College,Thomasville,27360-7385,,PrivacySuppressed,PrivacySuppressed
Davidson College,Davidson,28035,,0.784313726,0.674418605
Duke University,Durham,27708,,0.835777126,0.794721408
Durham Technical Community College,Durham,27703-5023,,PrivacySuppressed,PrivacySuppressed
East Carolina University,Greenville,27858-4353,,0.473922903,0.416239316
Edgecombe Community College,Tarboro,27886,,PrivacySuppressed,PrivacySuppressed
Elizabeth City State University,Elizabeth City,27909,,0.295819936,0.264044944
Elon University,Elon,27244-2010,,0.667711599,0.554973822
Fayetteville Beauty College,Fayetteville,28303,,PrivacySuppressed,PrivacySuppressed
Fayetteville Technical Community College,Fayetteville,28303-0236,,PrivacySuppressed,PrivacySuppressed
Fayetteville State University,Fayetteville,28301-4298,,0.390855457,0.296735905
Forsyth Technical Community College,Winston-Salem,27103-5197,,PrivacySuppressed,PrivacySuppressed
Gardner-Webb University,Boiling Springs,28017-0997,,0.488272921,0.350553506
Gaston College,Dallas,28034,,PrivacySuppressed,PrivacySuppressed
Carolina Beauty College 8,Greensboro,27405,,0.255494506,0.290697674
Greensboro College,Greensboro,27401-1875,,PrivacySuppressed,PrivacySuppressed
Guilford College,Greensboro,27410-4108,,0.3125,0.321100917
Guilford Technical Community College,Jamestown,27282,,PrivacySuppressed,PrivacySuppressed
Hairstyling Institute of Charlotte Inc,Charlotte,28204,,PrivacySuppressed,PrivacySuppressed
Halifax Community College,Weldon,27890,,PrivacySuppressed,PrivacySuppressed
Haywood Community College,Clyde,28721-9901,,0.127516779,0.139784946
Heritage Bible College,Dunn,28334,,PrivacySuppressed,PrivacySuppressed
High Point University,High Point,27268,,0.48463357,0.452991453
Isothermal Community College,Spindale,28160-0804,,PrivacySuppressed,PrivacySuppressed
James Sprunt Community College,Kenansville,28349,,PrivacySuppressed,PrivacySuppressed
John Wesley University,High Point,27265-3115,,PrivacySuppressed,PrivacySuppressed
Johnson C Smith University,Charlotte,28216-5398,,0.328467153,0.211764706
Johnston Community College,Smithfield,27577-2350,,PrivacySuppressed,PrivacySuppressed
Lees-McRae College,Banner Elk,28604,,0.418032787,0.261904762
Lenoir Community College,Kinston,28502-0188,,PrivacySuppressed,PrivacySuppressed
Lenoir-Rhyne University,Hickory,28601,,0.487046632,0.385321101
Leons Beauty School Inc,Greensboro,27403,,PrivacySuppressed,PrivacySuppressed
Livingstone College,Salisbury,28144,,0.304878049,0.139455782
Louisburg College,Louisburg,27549-2399,,0.166666667,0.131782946
Mars Hill University,Mars Hill,28754,,0.357798165,0.292307692
Martin Community College,Williamston,27892-9988,,PrivacySuppressed,PrivacySuppressed
Mayland Community College,Spruce Pine,28777,,PrivacySuppressed,PrivacySuppressed
McDowell Technical Community College,Marion,28752-8728,,PrivacySuppressed,PrivacySuppressed
Mercy School of Nursing,Charlotte,28203,,PrivacySuppressed,PrivacySuppressed
Meredith College,Raleigh,27607-5298,,PrivacySuppressed,PrivacySuppressed
Methodist University,Fayetteville,28311-1420,,0.338645418,0.236914601
Miller-Motte College-Wilmington,Wilmington,28405,,0.353319058,0.3125
Mitchell Community College,Statesville,28677-5293,,PrivacySuppressed,PrivacySuppressed
Mitchells Hairstyling Academy-Greenville,Greenville,27858,,PrivacySuppressed,PrivacySuppressed
Mitchells Hairstyling Academy-Wilson,Wilson,27893,,0.441176471,0.636363636
Montgomery Community College,Troy,27371,,PrivacySuppressed,PrivacySuppressed
Montreat College,Montreat,28757-1267,,0.357142857,0.238461539
University of Mount Olive,Mount Olive,28365-0919,,0.258181818,0.231578947
College of Wilmington,Wilmington,28403,,PrivacySuppressed,PrivacySuppressed
Nash Community College,Rocky Mount,27804,,PrivacySuppressed,PrivacySuppressed
North Carolina A & T State University,Greensboro,27411,,0.12458287,0.098014888
University of North Carolina at Asheville,Asheville,28804-8510,,0.418604651,0.440366973
University of North Carolina at Chapel Hill,Chapel Hill,27599,,0.624107143,0.534407028
University of North Carolina at Charlotte,Charlotte,28223-0001,,0.250364964,0.201712655
University of North Carolina at Greensboro,Greensboro,27402-6170,,0.426153846,0.347484277
North Carolina Central University,Durham,27707,,0.36286201,0.263291139
University of North Carolina School of the Arts,Winston-Salem,27127-2738,,0.557377049,0.555555556
North Carolina State University at Raleigh,Raleigh,27695-7001,,0.448943662,0.3866846
North Carolina Wesleyan College,Rocky Mount,27804,,0.299145299,0.167883212
University of North Carolina Wilmington,Wilmington,28403-5963,,0.394324853,0.386398764
Pamlico Community College,Grantsboro,28529,,PrivacySuppressed,PrivacySuppressed
William Peace University,Raleigh,27604-1194,,PrivacySuppressed,PrivacySuppressed
University of North Carolina at Pembroke,Pembroke,28372-1510,,0.183673469,0.156716418
Pfeiffer University,Misenheimer,28109,,0.299435028,0.158878505
Piedmont International University,Winston-Salem,27101-5025,,PrivacySuppressed,PrivacySuppressed
Piedmont Community College,Roxboro,27573,,PrivacySuppressed,PrivacySuppressed
Pitt Community College,Winterville,28590,,0.128913444,0.106557377
Presbyterian Hospital School of Nursing,Charlotte,28233,,PrivacySuppressed,PrivacySuppressed
Queens University of Charlotte,Charlotte,28274-0001,,0.379746835,0.408163265
Randolph Community College,Asheboro,27205,,PrivacySuppressed,PrivacySuppressed
Richmond Community College,Hamlet,28345-1189,,PrivacySuppressed,PrivacySuppressed
Mid-Atlantic Christian University,Elizabeth City,27909-4054,,PrivacySuppressed,PrivacySuppressed
Roanoke-Chowan Community College,Ahoskie,27910-9522,,PrivacySuppressed,PrivacySuppressed
Robeson Community College,Lumberton,28360,,PrivacySuppressed,PrivacySuppressed
Rockingham Community College,Wentworth,27375-0038,,PrivacySuppressed,PrivacySuppressed
Rowan-Cabarrus Community College,Salisbury,28146,,PrivacySuppressed,PrivacySuppressed
Saint Augustine's University,Raleigh,27610-2298,,PrivacySuppressed,PrivacySuppressed
Salem College,Winston-Salem,27101,,PrivacySuppressed,PrivacySuppressed
Sampson Community College,Clinton,28328-0318,,PrivacySuppressed,PrivacySuppressed
Sandhills Community College,Pinehurst,28374,,PrivacySuppressed,PrivacySuppressed
Shaw University,Raleigh,27601,,0.163339383,0.140625
Paul Mitchell the School-Fayetteville,Fayetteville,28303-5364,,PrivacySuppressed,PrivacySuppressed
St Andrews University,Laurinburg,28352,,0.542857143,0.455882353
Empire Beauty School-Matthews,Matthews,28105,,PrivacySuppressed,PrivacySuppressed
Southeastern Community College,Whiteville,28472-5422,,PrivacySuppressed,PrivacySuppressed
Southwestern Community College,Sylva,28779,,0.161764706,0.132530121
Stanly Community College,Albemarle,28001,,PrivacySuppressed,PrivacySuppressed
Surry Community College,Dobson,27017-8432,,PrivacySuppressed,PrivacySuppressed
Alamance Community College,Graham,27253-8000,,PrivacySuppressed,PrivacySuppressed
Tri-County Community College,Murphy,28906,,PrivacySuppressed,PrivacySuppressed
Vance-Granville Community College,Henderson,27537,,PrivacySuppressed,PrivacySuppressed
Wake Forest University,Winston-Salem,27106,,0.802631579,0.740740741
Wake Technical Community College,Raleigh,27603-5696,,0.08125,0.065934066
Warren Wilson College,Swannanoa,28778-2099,,0.451327434,0.52631579
Watts School of Nursing,Durham,27705-2505,,PrivacySuppressed,PrivacySuppressed
Wayne Community College,Goldsboro,27534-8002,,PrivacySuppressed,PrivacySuppressed
Western Piedmont Community College,Morganton,28655-4511,,PrivacySuppressed,PrivacySuppressed
Wilkes Community College,Wilkesboro,28697,,PrivacySuppressed,PrivacySuppressed
Wilson Community College,Wilson,27893-3310,,PrivacySuppressed,PrivacySuppressed
Wingate University,Wingate,28174-0159,,0.147651007,0.107142857
Winston Salem Barber School,Winston-Salem,27127,,PrivacySuppressed,PrivacySuppressed
Winston-Salem State University,Winston-Salem,27110-0001,,0.230569948,0.165137615
Western Carolina University,Cullowhee,28723-9646,,0.303797468,0.197452229
Rasmussen College-North Dakota,Fargo,58103-7196,,0.5,0.523809524
Bismarck State College,Bismarck,58506-5587,,0.295744681,0.267175573
Dickinson State University,Dickinson,58601-4896,,0.207612457,0.163498099
Nueta Hidatsa Sahnish College,New Town,58763,,PrivacySuppressed,PrivacySuppressed
Josef's School of Hair Design Inc-Grand Forks,Grand Forks,58201,,PrivacySuppressed,PrivacySuppressed
Headquarters Academy of Hair Design Inc,Minot,58701-3914,,PrivacySuppressed,PrivacySuppressed
University of Jamestown,Jamestown,58405,,0.29281768,0.294573643
Josef's School of Hair Design Inc-Fargo Downtown,Fargo,58102,,PrivacySuppressed,PrivacySuppressed
Lake Region State College,Devils Lake,58301-1598,,0.208333333,0.152173913
Cankdeska Cikana Community College,Fort Totten,58335,,PrivacySuppressed,PrivacySuppressed
University of Mary,Bismarck,58504,,0.302941177,0.226804124
Mayville State University,Mayville,58257-1299,,0.244186047,0.186046512
Sanford College of Nursing,Bismarck,58501-4425,,PrivacySuppressed,PrivacySuppressed
Minot State University,Minot,58707,,0.151329243,0.109144543
Moler Barber College,Fargo,58103-1805,,PrivacySuppressed,PrivacySuppressed
University of North Dakota,Grand Forks,58202-8193,,0.37829294,0.363636364
North Dakota State College of Science,Wahpeton,58076-0002,,0.371601209,0.476521739
Dakota College at Bottineau,Bottineau,58318-1198,,0.251851852,0.357142857
North Dakota State University-Main Campus,Fargo,58108-6050,,0.40441989,0.345829428
Williston State College,Williston,58801,,0.262411348,0.281818182
JZ Trend Academy Paul Mitchell Partner School,Bismarck,58504,,PrivacySuppressed,PrivacySuppressed
Sitting Bull College,Fort Yates,58538-9721,,PrivacySuppressed,PrivacySuppressed
Trinity Bible College and Graduate School,Ellendale,58436-7105,,PrivacySuppressed,PrivacySuppressed
Turtle Mountain Community College,Belcourt,58316,,PrivacySuppressed,PrivacySuppressed
United Tribes Technical College,Bismarck,58504,,PrivacySuppressed,PrivacySuppressed
Valley City State University,Valley City,58072,,PrivacySuppressed,PrivacySuppressed
ETI Technical College,Niles,44446-4398,,0.340740741,0.5
The Art Institute of Cincinnati-AIC College of Design,Cincinnati,45246-3322,,PrivacySuppressed,PrivacySuppressed
Miami-Jacobs Career College-Independence,Independence,44131,,0.161033797,0.147368421
Akron Adult Vocational Services,Akron,44308-1979,,PrivacySuppressed,PrivacySuppressed
Herzing University-Akron,Akron,44306-3931,,0.517857143,0.645833333
Akron Machining Institute Inc,Norton,44203,,0.722222222,0.595238095
University of Akron Main Campus,Akron,44325-4702,,0.081874113,0.074307305
Akron School of Practical Nursing,Akron,44313,,PrivacySuppressed,PrivacySuppressed
University of Akron Wayne College,Orrville,44667,,0.081874113,0.074307305
Allegheny Wesleyan College,Salem,44460-9598,,PrivacySuppressed,PrivacySuppressed
Antioch College,Yellow Springs,45387-1697,,0.302547771,0.269230769
Antonelli College-Cincinnati,Cincinnati,45202,,0.371559633,0.379844961
Apollo Career Center,Lima,45806-1497,,PrivacySuppressed,PrivacySuppressed
Art Academy of Cincinnati,Cincinnati,45202-1706,,0.517241379,0.444444444
College of Art Advertising,Cincinnati,45211-4428,,PrivacySuppressed,PrivacySuppressed
Ashland County-West Holmes Career Center,Ashland,44805-9377,,PrivacySuppressed,PrivacySuppressed
Ashland University,Ashland,44805,,0.449648712,0.310469314
Ashtabula County Technical and Career Campus,Jefferson,44047,,0.46,0.538461539
Auburn Career Center,Concord Twp,44077,,PrivacySuppressed,PrivacySuppressed
Aultman College of Nursing and Health Sciences,Canton,44710-1797,,PrivacySuppressed,PrivacySuppressed
Baldwin Wallace University,Berea,44017-2088,,0.536437247,0.462585034
Beatrice Academy of Beauty,Cleveland,44106,,PrivacySuppressed,PrivacySuppressed
Belmont College,Saint Clairsville,43950,,0.218487395,0.128205128
Bluffton University,Bluffton,45817-2104,,0.463414634,0.278846154
Fortis College-Ravenna,Ravenna,44266,,0.36,0.302325581
Bowling Green State University-Firelands,Huron,44839-9791,,0.143002545,0.133608815
Bowling Green State University-Main Campus,Bowling Green,43403,,0.143002545,0.133608815
Bryant & Stratton College-Parma,Parma,44130-3151,,0.32231405,0.405405405
Buckeye Hills Career Center,Rio Grande,45674-0157,,0.647058824,0.4
Butler Tech-D Russel Lee Career Center,Hamilton,45011,,0.571428571,0.448275862
Canton City Schools Adult Career and Technical Education,Canton,44705,,PrivacySuppressed,PrivacySuppressed
Capital University,Columbus,43209-2394,,0.418390805,0.392307692
Valley Beauty School,Zanesville,43701,,PrivacySuppressed,PrivacySuppressed
Carousel Beauty College-Middletown,Middletown,45044,,PrivacySuppressed,PrivacySuppressed
Carousel Beauty College-Dayton,Dayton,45402,,PrivacySuppressed,PrivacySuppressed
Carousel of Miami Valley Beauty College,Huber Heights,45424,,,
Case Western Reserve University,Cleveland,44106,,0.692307692,0.635782748
Cedarville University,Cedarville,45314-0601,,0.477272727,0.490494297
Central Ohio Technical College,Newark,43055-1767,,0.193154034,0.153409091
Central School of Practical Nursing,Independence,44131-0000,,PrivacySuppressed,PrivacySuppressed
Central State University,Wilberforce,45384-1004,,0.076190476,0.055555556
Chatfield College,Saint Martin,45118-9705,,PrivacySuppressed,PrivacySuppressed
Choffin Career  and Technical Center,Youngstown,44503-1600,,PrivacySuppressed,PrivacySuppressed
The Christ College of Nursing and Health Sciences,Cincinnati,45219-2989,,PrivacySuppressed,PrivacySuppressed
Cincinnati Christian University,Cincinnati,45204-3200,,0.38028169,0.365853659
Cincinnati College of Mortuary Science,Cincinnati,45224-1462,,PrivacySuppressed,PrivacySuppressed
University of Cincinnati-Main Campus,Cincinnati,45221-0063,,0.063581489,0.043792108
Cincinnati State Technical and Community College,Cincinnati,45223-2690,,PrivacySuppressed,PrivacySuppressed
University of Cincinnati-Clermont College,Batavia,45103,,0.063581489,0.043792108
University of Cincinnati-Blue Ash College,Blue Ash,45236-1096,,0.063581489,0.043792108
Ohio Christian University,Circleville,43113-9487,,0.357142857,0.409090909
Clark State Community College,Springfield,45501-0570,,0.11136891,0.244
Scott College of Cosmetology,Wheeling,26003,,PrivacySuppressed,PrivacySuppressed
The Ohio Academy Paul Mitchell Partner School,Steubenville,43952-2853,,PrivacySuppressed,PrivacySuppressed
Cleveland Institute of Art,Cleveland,44106-1710,,0.537037037,0.552238806
Cleveland Institute of Dental-Medical Assistants-Cleveland,Cleveland,44115-2285,,0.607954546,0.647727273
Cleveland Institute of Music,Cleveland,44106-1776,,PrivacySuppressed,PrivacySuppressed
Cleveland State University,Cleveland,44115-2214,,0.171304348,0.127686473
Columbiana County Career and Technical Center,Lisbon,44432,,PrivacySuppressed,PrivacySuppressed
Bradford School,Columbus,43219,,0.720588235,0.811881188
Columbus College of Art and Design,Columbus,43215,,0.478787879,0.411764706
Kaplan College-Columbus,Columbus,43232,,0.478571429,0.444444444
Ohio Institute of Health Careers,Columbus,43229-3553,,PrivacySuppressed,PrivacySuppressed
Columbus State Community College,Columbus,43215,,0.116762495,0.081380208
Springfield Regional School of Nursing,Springfield,45505,,PrivacySuppressed,PrivacySuppressed
Cuyahoga Community College District,Cleveland,44115-2878,,PrivacySuppressed,PrivacySuppressed
Davis College,Toledo,43623,,PrivacySuppressed,PrivacySuppressed
Dayton Barber College,Miamisburg,45342,,PrivacySuppressed,PrivacySuppressed
University of Dayton,Dayton,45469,,0.642967543,0.522151899
Defiance College,Defiance,43512,,0.118181818,0.097560976
Denison University,Granville,43023-0713,,0.737373737,0.65034965
DeVry University-Ohio,Columbus,43209-2705,,0.166062802,0.176231803
Chancellor University,Seven Hills,44131,,PrivacySuppressed,PrivacySuppressed
Eastern Hills Academy of Hair Design,Cincinnati,45255,,PrivacySuppressed,PrivacySuppressed
Edison State Community College,Piqua,45356-9239,,0.099337748,0.097222222
EHOVE Career Center,Milan,44846,,PrivacySuppressed,PrivacySuppressed
Bryant & Stratton College-Cleveland,Cleveland,44115,,0.32231405,0.405405405
Regency Beauty Institute-Cleveland,Willoughby,44094,,,
The University of Findlay,Findlay,45840-3653,,0.437017995,0.316872428
Franklin University,Columbus,43215-5399,,0.096103896,0.13215859
Gerbers Akron Beauty School,Akron,44313,,PrivacySuppressed,PrivacySuppressed
Gods Bible School and College,Cincinnati,45202-6838,,PrivacySuppressed,PrivacySuppressed
