,INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
1733,Ayers Career College,Shreveport,71118,,,
1734,Bastrop Beauty School Inc,Bastrop,71220,,,
1735,Louisiana Technical College-Bastrop Campus,Bastrop,71221-1120,,,
1736,Baton Rouge General Medical Center-School of Nursing,Baton Rouge,70806,,,
1737,Baton Rouge General Medical Center-School of Radiologic Technology,Baton Rouge,70806,,,
1738,Baton Rouge School of Computers,Baton Rouge,70809,,,
1739,Capital Area Technical College,Baton Rouge,70805,,,
1740,Bossier Parish Community College,Bossier City,71111-6922,,,
1741,Cameron College,New Orleans,70119,,,
1742,Centenary College of Louisiana,Shreveport,71134-1188,,,
1743,Cloyd's Beauty School 1 Inc,West Monroe,71291-0603,,,
1744,Louisiana Technical College-Shelby Jackson Campus,Ferriday,71334-1465,,,
1745,Crescent City Bartending School,New Orleans,70119,,,
1746,D'Jay's Institute of Cosmetology and Esthiology,Baton Rouge,70815,,,
1747,Delgado Community College,New Orleans,70119,,,
1748,Delta School of Business and Technology,Lake Charles,70601,,,
1749,Northeast Louisiana Technical College,West Monroe,71292-9064,,,
1750,Demmons School of Beauty,Lake Charles,70601,,,
1751,Denham Springs Beauty School,Denham Springs,70726,,,
1752,Dillard University,New Orleans,70122,,,
1753,Nunez Community College,Chalmette,70043,,,
1754,Louisiana Technical College-Evangeline Campus,Saint Martinville,70582,,,
1755,Northshore Technical College-Florida Parishes Branch Campus,Greensburg,70441-0000,,,
1756,Capital Area Technical College-Folkes Campus,Jackson,70748,,,
1757,Franklin College,New Orleans,70123,,,
1758,Grambling State University,Grambling,71245,,,
1759,Acadiana Technical College-Gulf Area Campus,Abbeville,70510,,,
1760,Guy's Shreveport Academy of Cosmetology Inc,Shreveport,71105,,,
1761,Northshore Technical College-Hammond Area Branch Campus,Hammond,70401,,,
1762,Louisiana Technical College-Huey P Long Campus,Winnfield,71483,,,
1763,ITI Technical College,Baton Rouge,70817,,,
1764,Central Louisiana Technical College-Morgan Smith Campus,Jennings,70546,,,
1765,Louisiana Technical College-Jefferson Campus,Metairie,70001-5605,,,
1766,Louisiana Technical College-West Jefferson Campus,Harvey,70058,,,
1767,John Jay Beauty College,New Orleans,70124,,,
1768,John Jay Beauty College,Kenner,70062,,,
1769,Louisiana State University Health Sciences Center-New Orleans,New Orleans,70112-2223,,,
1770,Louisiana State University-Alexandria,Alexandria,71302-9121,,,
1771,Louisiana State University and Agricultural & Mechanical College,Baton Rouge,70803-2750,,,
1772,Louisiana State University-Eunice,Eunice,70535,,,
1773,Louisiana State University-Shreveport,Shreveport,71115-2399,,,
1774,Acadiana Technical College-Lafayette Campus,Lafayette,70506-4909,,,
1775,Aveda Institute-Baton Rouge,Baton Rouge,70816-2246,,,
1776,Aveda Institute-Lafayette,Lafayette,70503-3246,,,
1777,Louisiana Academy of Beauty,Eunice,70535,,,
1778,Louisiana College,Pineville,71359,,,
1779,Opelousas School of Cosmetology,Opelousas,70570,,,
1780,Louisiana Tech University,Ruston,71272,,,
1781,Loyola University New Orleans,New Orleans,70118-6143,,,
1782,NW Louisiana Technical College-Mansfield Campus,Mansfield,71052,,,
1783,McNeese State University,Lake Charles,70605,,,
1784,Moler Beauty College,Kenner,70062-5912,,,
1785,MOLER BEAUTY COLLEGE,NEW ORLEANS,70119,,,
1786,Northwest Louisiana Technical College-Natchitoches Campus,Natchitoches,71458-0657,,,
1787,University of New Orleans,New Orleans,70148,,,
1788,Nicholls State University,Thibodaux,70310,,,
1789,Louisiana Technical College-North Central Campus,Farmerville,71241,,,
1790,University of Louisiana at Monroe,Monroe,71209-0000,,,
1791,Northeast Louisiana Technical College-Northeast Campus,Winnsboro,71295,,,
1792,Northwest Louisiana Technical College,Minden,71055-0000,,,
1793,Notre Dame Seminary Graduate School of Theology,New Orleans,70118-4391,,,
1794,Northwestern State University of Louisiana,Natchitoches,71497-0002,,,
1795,Louisiana Technical College-Oakdale Campus,Oakdale,71463,,,
1796,University of Holy Cross,New Orleans,70131-7399,,,
1797,Our Lady of the Lake College,Baton Rouge,70808,,,
1798,Pat Goins Benton Road Beauty School,Bossier City,71111,,,
1799,Celebrity Stylist Beauty School,Monroe,71201-5135,,,
1800,Pineville Beauty School,Pineville,71360-0000,,,
1801,Capital Area Technical College-Jumonville Memorial Campus,New Roads,70760,,,
1802,Remington College-New Orleans Campus,Metairie,70005,,,
1803,South Central Louisiana Technical College-River Parishes Campus,Reserve,70084,,,
1804,Aveda Institute-Covington,Covington,70433,,,
1805,Ronnie & Dormans School of Hair Design,Lafayette,70503-2748,,,
1806,Northeast Louisiana Technical College-Ruston,Ruston,71273-1070,,,
1807,Northwest Louisiana Technical College-Sabine Valley Campus,Many,71449,,,
1808,Saint Joseph Seminary College,St. Benedict,70457,,,
1809,Northwest Louisiana Technical College-Shreveport Campus,Shreveport,71107,,,
1810,Louisiana Technical College-Sidney N Collier Campus,New Orleans,70126,,,
1811,Vanguard College of Cosmetology-Slidell,Slidell,70458-0458,,,
1812,Louisiana Technical College-Slidell Campus,Slidell,70458,,,
1813,South Louisiana Beauty College,Houma,70363,,,
1814,Fletcher Technical Community College,Schriever,70395,,,
1815,Remington College-Lafayette Campus,Lafayette,70508,,,
1816,Acadiana Technical College,Crowley,70526-3215,,,
1817,SOWELA Technical Community College,Lake Charles,70615,,,
1818,Stevensons Academy of Hair Design,New Orleans,70114,,,
1819,STEVENSONS ACADEMY OF HAIR DESIGN,NEW ORLEANS,70114,,,
1820,Southeastern Louisiana University,Hammond,70402,,,
1821,Southern University and A & M College,Baton Rouge,70813,,,
1822,Southern University at New Orleans,New Orleans,70126,,,
1823,Southern University at Shreveport,Shreveport,71107,,,
1824,University of Louisiana at Lafayette,Lafayette,70503,,,
1825,Northshore Technical Community College,Bogalusa,70427,,,
1826,Louisiana Technical College-T H Harris Campus,Opelousas,70570-6114,,,
1827,Louisiana Delta Community College-Tallulah Campus,Tallulah,71282,,,
1828,Acadiana Technical College-Teche Area Campus,New Iberia,70560,,,
1829,South Central Louisiana Technical College-Lafourche Campus,Thibodaux,70301,,,
1830,Tulane University of Louisiana,New Orleans,70118-5698,,,
1831,Louisiana Technical College-Charles B Coreil Campus,Ville Platte,70586-0296,,,
1832,Louisiana Technical College-Lamar Salter Campus,Leesville,71446,,,
1833,Xavier University of Louisiana,New Orleans,70125-1098,,,
1834,South Central Louisiana Technical College,Morgan City,70380,,,
1835,Kaplan University-Maine Campus,S Portland,04106-2415,,,
1836,College of the Atlantic,Bar Harbor,04609,,,
1837,Bangor Theological Seminary,Bangor,044020411,,,
1838,Bates College,Lewiston,04240,,,
1839,Beal College,Bangor,04401,,,
1840,Bowdoin College,Brunswick,04011,,,
1841,Maine College of Health Professions,Lewiston,04240,,,
1842,Central Maine Medical Center College of Nursing & Health Professions,Lewiston,04240,,,
1843,Central Maine Community College,Auburn,04210-6498,,,
1844,Colby College,Waterville,04901-8840,,,
1845,Eastern Maine Community College,Bangor,04401,,,
1846,Husson University,Bangor,04401-2999,,,
1847,Kennebec Valley Community College,Fairfield,04937-1367,,,
1848,The Landing School,Arundel,04046,,,
1849,University of Maine at Augusta,Augusta,04330-9410,,,
1850,University of Maine at Farmington,Farmington,04938-9978,,,
1851,University of Maine at Fort Kent,Fort Kent,04743-1292,,,
1852,University of Maine at Machias,Machias,04654-1397,,,
1853,University of Maine,Orono,04469,,,
1854,Maine Maritime Academy,Castine,04420-0001,,,
1855,University of Maine at Presque Isle,Presque Isle,04769-2888,,,
1856,Mercy Hospital School of Radiologic Technology,Portland,04101,,,
1857,MID-STATE COLLEGE,AUBURN,04210,,,
1858,MID-STATE COLLEGE,AUGUSTA,04330,,,
1859,University of New England,Biddeford,04005-9599,,,
1860,Northern Maine Community College,Presque Isle,04769-2016,,,
1861,Empire Beauty School-Maine,Portland,04101,,,
1862,Maine College of Art,Portland,04101-3494,,,
1863,Saint Joseph's College of Maine,Standish,04084-5236,,,
1864,Spa Tech Institute-Westbrook,Westbrook,04092,,,
1865,Southern Maine Community College,South Portland,04106-1698,,,
1866,University of Southern Maine,Portland,04103,,,
1867,Thomas College,Waterville,04901-5097,,,
1868,Unity College,Unity,04988,,,
1869,Washington County Community College,Calais,04619,,,
1870,Aaron's Academy of Beauty,Waldorf,20602,,,
1871,Accutech Career Institute,Frederick,21703,,,
1872,Aesthetics Institute of Cosmetology,Gaithersburg,20877,,,
1873,Allegany College of Maryland,Cumberland,21502-2596,,,
1874,Anne Arundel Community College,Arnold,21012-1895,,,
1875,Brightwood College-Towson,Towson,21286-2201,,,
1876,Award Beauty School,Hagerstown,21740-5610,,,
1877,Baltimore Hebrew University Inc,Baltimore,21215-3932,,,
1878,Baltimore Studio of Hair Design,Baltimore,21201-3444,,,
1879,Baltimore City Community College,Baltimore,21215-7893,,,
1880,University of Baltimore,Baltimore,21201-5720,,,
1881,Baltimore International College,Baltimore,21202-3230,,,
1882,Bowie State University,Bowie,20715-9465,,,
1883,Capitol Technology University,Laurel,20708,,,
1884,COMMUNITY COLLEGE OF BALTIMORE COUNTY-CATONSVILLE,CATONSVILLE,21228,,,
1885,Cecil College,North East,21901-1999,,,
1886,College of Southern Maryland,La Plata,20646-0910,,,
1887,Chesapeake College,Wye Mills,21679-0008,,,
1888,Washington Adventist University,Takoma Park,20912,,,
1889,Coppin State University,Baltimore,21216-3698,,,
1890,Delmarva Beauty Academy,Salisbury,21804-6952,,,
1891,North American Trade Schools,Baltimore,21244,,,
1892,COMMUNITY COLLEGE OF BALTIMORE COUNTY-DUNDALK,DUNDALK,21222,,,
1893,COMMUNITY COLLEGE OF BALTIMORE COUNTY-ESSEX,BALTIMORE,21237,,,
1894,FLEET BUSINESS SCHOOL,ANNAPOLIS,21401,,,
1895,Frederick Community College,Frederick,21702-2964,,,
1896,Frostburg State University,Frostburg,21532-1099,,,
1897,Garrett College,McHenry,21541,,,
1898,Goucher College,Baltimore,21204-2794,,,
1899,Kaplan University-Hagerstown Campus,Hagerstown,21742,,,
1900,Hagerstown Community College,Hagerstown,21742-6514,,,
1901,Harford Community College,Bel Air,21015-1698,,,
1902,Hood College,Frederick,21701,,,
1903,Howard Community College,Columbia,21044-3197,,,
1904,The Colorlab Academy of Hair,Bel Air,21014-3639,,,
1905,INTERNATIONAL BEAUTY SCHOOL OF GLEN BURNIE 2,GLEN BURNIE,21061,,,
1906,Johns Hopkins University,Baltimore,21218-2688,,,
1907,L'Academie de Cuisine,Gaithersburg,20877-1414,,,
1908,Lincoln College of Technology-Columbia,Columbia,21046,,,
1909,Loyola University Maryland,Baltimore,21210-2699,,,
1910,Maryland Beauty Academy,Reisterstown,21136-2331,,,
1911,SCHOOL OF ART AND DESIGN AT MONTGOMERY COLLEGE,SILVER SPRING,20902-411,,,
1912,UNIVERSITY OF MARYLAND-BALTIMORE CO DIAG MED SONOG,BALTIMORE,21250,,,
1913,University of Maryland-University College,Adelphi,20783-8010,,,
1914,University of Maryland Baltimore,Baltimore,21201-1627,,,
1915,University of Maryland-Baltimore County,Baltimore,21250,,,
1916,University of Maryland-College Park,College Park,20742,,,
1917,Maryland Institute College of Art,Baltimore,21217-4134,,,
1918,University of Maryland Eastern Shore,Princess Anne,21853-1299,,,
1919,Fortis Institute-Towson,Towson,21204-9840,,,
1920,Montgomery Beauty School,Silver Spring,20901,,,
1921,Montgomery College,Rockville,20850,,,
1922,Morgan State University,Baltimore,21251-0001,,,
1923,Mount St Mary's University,Emmitsburg,21727-7799,,,
1924,Ner Israel Rabbinical College,Baltimore,21208,,,
1925,Hair Academy Inc-New Carrollton,New Carrollton,20784,,,
1926,Notre Dame of Maryland University,Baltimore,21210-2476,,,
1927,Prince George's Community College,Largo,20774-2199,,,
1928,Brightwood College-Baltimore,Baltimore,21227-1063,,,
1929,Robert Paul Academy of Cosmetology Arts & Sciences,Timonium,21093,,,
1930,ROBERTS INSTITUTE OF HAIR DESIGN,BALTIMORE,21236,,,
1931,DUDLEY BEAUTY SCHOOL,BALTIMORE,21206,,,
1932,Maryland Beauty Academy of Essex,Baltimore,21224,,,
1933,St Mary's Seminary & University,Baltimore,21210-1994,,,
1934,Salisbury University,Salisbury,21801-6862,,,
1935,St Mary's College of Maryland,St. Mary's City,20686,,,
1936,Sojourner-Douglass College,Baltimore,21205-1898,,,
1937,St John's College,Annapolis,21401,,,
1938,Brightwood College-Beltsville,Beltsville,20705,,,
1939,Towson University,Towson,21252-0001,,,
1940,Maryland University of Integrative Health,Laurel,20723,,,
1941,International Beauty School,Cumberland,21502,,,
1942,Stevenson University,Stevenson,21153-0641,,,
1943,WASHINGTON ADVENTIST HOSPITAL SCHOOL OF RAD,TAKOMA PARK,20912,,,
1944,Washington Bible College-Capital Bible Seminary,Lanham,207063599,,,
1945,Washington College,Chestertown,21620-1438,,,
1946,Washington Theological Union,Washington,20017,,,
1947,McDaniel College,Westminster,21157,,,
1948,Wor-Wic Community College,Salisbury,21804-7131,,,
1949,American International College,Springfield,01109,,,
1950,Amherst College,Amherst,01002-5000,,,
1951,Andover Newton Theological School,Newton Centre,02459-2243,,,
1952,Anna Maria College,Paxton,01612-1198,,,
1953,AQUINAS COLLEGE-MILTON CAMPUS,MILTON,02186,,,
1954,Assabet Valley Regional Technical School,Marlborough,01752,,,
1955,Assumption College,Worcester,01609-1296,,,
1956,Atlantic Union College,South Lancaster,01561-1000,,,
1957,Babson College,Wellesley,02457-0310,,,
1958,Bancroft School of Massage Therapy,Worcester,01604,,,
1959,Boston Baptist College,Boston,02136-4030,,,
1960,Bay Path University,Longmeadow,01106,,,
1961,Bay State College,Boston,02116,,,
1962,Bay State School of Technology,Canton,02021-2358,,,
1963,Becker College,Worcester,01609-2165,,,
1964,Bentley University,Waltham,02452-4705,,,
1965,Berklee College of Music,Boston,02215,,,
1966,Berkshire Community College,Pittsfield,01201-5786,,,
1967,Empire Beauty School-Boston,Boston,02111,,,
1968,BOJACK ACADEMY OF BEAUTY CULTURE INC,WEST ROXBURY,02132,,,
1969,Boston Architectural College,Boston,02115-2703,,,
1970,Boston Graduate School of Psychoanalysis Inc,Brookline,02446,,,
1971,Boston College,Chestnut Hill,02467,,,
1972,The Boston Conservatory,Boston,02215,,,
1973,Boston University,Boston,02215,,,
1974,BRADFORD COLLEGE,HAVERHILL,01835,,,
1975,Brandeis University,Waltham,02454-9110,,,
1976,Bridgewater State University,Bridgewater,02325,,,
1977,Bristol Community College,Fall River,02720-7395,,,
1978,Signature Healthcare Brockton Hospital School of Nursing,Brockton,02302-1905,,,
1979,Bunker Hill Community College,Boston,02129-2925,,,
1980,Butera School of Art at Fisher College,Boston,02116,,,
1981,Cambridge College,Cambridge,02138,,,
1982,Cape Cod Community College,West Barnstable,02668-1599,,,
1983,Catherine Hinds Institute of Esthetics,Woburn,01801-6819,,,
1984,Laboure College,Milton,02186,,,
1985,Clark University,Worcester,01610-1477,,,
1986,COMPUTER LEARNING CENTERS INC OF BOSTON,SOMERVILLE,02145,,,
1987,Conway School of Landscape Design,Conway,01341-0179,,,
1988,Curry College,Milton,02186-2395,,,
1989,Lincoln Technical Institute-Somerville,Somerville,02145,,,
1990,Dean College,Franklin,02038-1941,,,
1991,Diman Regional Technical Institute,Fall River,02723,,,
1992,National Aviation Academy of New England,Concord,01742,,,
1993,Eastern Nazarene College,Quincy,02170-2999,,,
1994,Emerson College,Boston,02116-4624,,,
1995,Emmanuel College,Boston,02115,,,
1996,Empire Beauty School-Waltham,Waltham,02453,,,
1997,Endicott College,Beverly,01915,,,
1998,Episcopal Divinity School,Cambridge,02138-3494,,,
1999,Rob Roy Academy-Fall River,Fall River,02720-3445,,,
2000,Fisher College,Boston,02116,,,
2001,Fitchburg State University,Fitchburg,01420-2697,,,
2002,MASSACHUSETTS COLLEGE OF PHARMACY AND HEALTH SCIEN,BOSTON,02115,,,
2003,Framingham State University,Framingham,01701-9101,,,
2004,Benjamin Franklin Institute of Technology,Boston,02116,,,
2005,Gordon College,Wenham,01984,,,
2006,Gordon-Conwell Theological Seminary,South Hamilton,01982,,,
2007,Greenfield Community College,Greenfield,01301-9739,,,
2008,Hallmark Institute of Photography,Turners Falls,01376-0308,,,
2009,Hampshire College,Amherst,01002-5001,,,
2010,Harvard University,Cambridge,02138,,,
2011,Hebrew College,Newton Centre,02459-2237,,,
2012,Hellenic College-Holy Cross Greek Orthodox School of Theology,Brookline,02445-7496,,,
2013,Henris School of Hair Design,Fitchburg,01420-5675,,,
2014,College of the Holy Cross,Worcester,01610-2395,,,
2015,Holyoke Community College,Holyoke,01040,,,
2016,Sanford-Brown College-Boston,Boston,02116,,,
2017,Kay Harvey Academy of Hair Design,West Springfield,01089,,,
2018,La Baron Hairdressing Academy-Brockton,Brockton,02301,,,
2019,La Baron Hairdressing Academy-New Bedford,New Bedford,02740,,,
2020,Lasell College,Newton,02466,,,
2021,Lawrence Memorial Hospital School of Nursing,Medford,02155,,,
2022,Lesley University,Cambridge,02138-2790,,,
2023,Longy School of Music of Bard College,Cambridge,02138,,,
2024,Lowell Academy Hairstyling Institute,Lowell,01852-1909,,,
2025,University of Massachusetts-Lowell,Lowell,01854-5104,,,
2026,Mansfield Beauty Schools-Springfield,Springfield,01103,,,
2027,Mansfield Beauty Schools-Quincy,Quincy,02169,,,
2028,Marian Court College,Swampscott,01907,,,
2029,University of Massachusetts-Amherst,Amherst,01003,,,
2030,University of Massachusetts-Boston,Boston,02125-3393,,,
2031,Massachusetts Bay Community College,Wellesley Hills,02481-5399,,,
